Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]
52	-1578.012	-1670.084	92.07215	0.160732	0.279548	0.136726	0.014444	0.047318	0.00783071	0.00348059	0.00355385	0.00695575	0.00376712	0.17679	0.0430025	0.185942	0.553618	0.0406479	0.168563	0.283028	0.14028	0.0213997	0.0510852	0.0342144	0.000916846	0.00112588	0.00573441	0.0653371	0.00352268	0.00109867	0.00664644	0.000110765	0.00209911	0.00125586	0.0107842	0.0112013	0.00497597	0.00475401	0.00707681	0.00953141	0.0211109	0.000285606	0.00815139
53	-1577.027	-1669.897	92.86974	0.157613	0.305326	0.126543	0.011579	0.0405412	0.00723872	0.00366944	0.00352131	0.00764428	0.00386237	0.17679	0.0430025	0.185942	0.553618	0.0406479	0.164852	0.308995	0.130065	0.0192233	0.0444036	0.0284412	0.00096175	0.00123114	0.00616096	0.0653931	0.00320716	0.0010671	0.00686661	0.000123519	0.00196366	0.00132342	0.0107996	0.011553	0.00479251	0.00458215	0.00707681	0.0089437	0.0222073	0.000276745	0.00830369
54	-1578.861	-1672.598	93.73714	0.155863	0.294941	0.15083	0.0139649	0.049735	0.00652169	0.00377921	0.00285059	0.00616173	0.0034915	0.104191	0.0253434	0.520237	0.326273	0.0239557	0.162385	0.29872	0.153681	0.0201266	0.0532265	0.0228157	0.000907424	0.00115723	0.00585147	0.0664181	0.00379317	0.000976968	0.00709376	0.000125668	0.00164738	0.00111209	0.0106873	0.0139215	0.00621393	0.00436383	0.00706217	0.00918191	0.0192434	0.00025585	0.00789704
55	-1578.338	-1672.771	94.4328	0.165589	0.29821	0.174776	0.0125741	0.0405101	0.00705329	0.00338521	0.00293501	0.00750551	0.00329292	0.104191	0.0253434	0.520237	0.326273	0.0239557	0.172642	0.301596	0.177711	0.0200796	0.043803	0.0228157	0.000907424	0.000983066	0.0062759	0.0605426	0.00393961	0.00107134	0.00751477	0.000117079	0.0017171	0.00104246	0.011776	0.0123864	0.00601463	0.00458422	0.00678949	0.00895849	0.0182021	0.000216307	0.00852423
56	-1578.481	-1672.367	93.88597	0.189362	0.306041	0.159329	0.0151532	0.0400112	0.00575198	0.00345994	0.00329849	0.0086073	0.00361678	0.104191	0.0253434	0.520237	0.326273	0.0239557	0.195114	0.309501	0.162627	0.0237605	0.043628	0.0231611	0.000782981	0.000900369	0.00734715	0.0553002	0.00382058	0.00105481	0.00694024	0.000107391	0.00162308	0.000923028	0.0141362	0.0102812	0.00588648	0.0041178	0.00788125	0.00877839	0.0233875	0.000189998	0.00893458
57	-1577.987	-1672.477	94.48988	0.176687	0.3054	0.155257	0.0157231	0.0350103	0.0043254	0.00410128	0.00331591	0.0086073	0.00388469	0.152695	0.244027	0.0900069	0.478163	0.0351078	0.181012	0.309501	0.158573	0.0243304	0.038895	0.0216209	0.000761038	0.000844537	0.00651479	0.0532919	0.00448995	0.00136821	0.00694024	0.000131792	0.00161891	0.000801718	0.0138444	0.00986249	0.00654932	0.00455765	0.00657001	0.00713385	0.0270728	0.000208631	0.00857905
58	-1578.173	-1673.513	95.34046	0.174809	0.362126	0.167066	0.0154986	0.0383598	0.00450695	0.00390065	0.00346233	0.00751507	0.00388469	0.152695	0.244027	0.0900069	0.478163	0.0351078	0.179316	0.366026	0.170528	0.0230137	0.0422445	0.0216209	0.000774798	0.000828097	0.00656284	0.0482574	0.00452574	0.00139734	0.00578554	0.00013043	0.00147234	0.000836977	0.0134274	0.00946893	0.00737835	0.00381906	0.0063695	0.006701	0.0265617	0.000241244	0.00908993
59	-1578.441	-1672.811	94.37036	0.195002	0.34083	0.150267	0.0132685	0.0370316	0.00502979	0.00451018	0.00321984	0.00974514	0.00396272	0.152695	0.244027	0.0900069	0.478163	0.0351078	0.200032	0.34534	0.153487	0.0230137	0.0409943	0.0238934	0.000779758	0.000882105	0.0073149	0.0479187	0.00414046	0.00127322	0.00626544	0.00013043	0.00128211	0.000871817	0.0121699	0.0115615	0.00833495	0.00433631	0.00539395	0.00711248	0.0265617	0.000307047	0.00913731
60	-1579.071	-1673.127	94.05627	0.177701	0.348769	0.139351	0.00915435	0.0365313	0.00420461	0.00509277	0.00292013	0.0130978	0.00408578	0.152695	0.244027	0.0900069	0.478163	0.0351078	0.181906	0.353862	0.142271	0.0222521	0.0406171	0.0224416	0.000910273	0.00102839	0.00665969	0.0490046	0.00402849	0.00119941	0.00737594	0.000122863	0.00130706	0.000757821	0.0122189	0.0122376	0.00895484	0.00393707	0.00526486	0.00677157	0.0284	0.000390688	0.00913731
61	-1579.821	-1672.389	92.56788	0.174095	0.339318	0.13996	0.0100747	0.0343927	0.00414568	0.00494298	0.00291986	0.0108609	0.00383553	0.152695	0.244027	0.0900069	0.478163	0.0351078	0.178241	0.344261	0.14288	0.0209356	0.0382282	0.0246867	0.000872798	0.00109924	0.00665969	0.0573776	0.0050122	0.00131111	0.00800782	0.00011324	0.00164574	0.00084744	0.0137847	0.0115876	0.00887138	0.00350306	0.00553142	0.00689234	0.0284	0.000368959	0.0101096
62	-1580.751	-1672.609	91.85844	0.176371	0.323373	0.136219	0.0115759	0.040155	0.00408844	0.00529575	0.00305166	0.0107015	0.00383553	0.169919	0.271554	0.10016	0.4193	0.039068	0.180459	0.328669	0.13927	0.0222774	0.0439906	0.0233931	0.000839224	0.00095007	0.00733515	0.0610231	0.00458237	0.00130659	0.00816101	0.00012854	0.00158156	0.000782016	0.0120005	0.00903605	0.00976372	0.00384541	0.00560316	0.00638353	0.0334713	0.000357894	0.00973496
63	-1581.298	-1673.271	91.97325	0.166777	0.324631	0.132797	0.0129684	0.0384096	0.00444917	0.00525919	0.00265334	0.0110702	0.00371746	0.0638522	0.50751	0.18719	0.168434	0.0730146	0.171226	0.32989	0.13545	0.0240386	0.042127	0.0259026	0.000809256	0.00104236	0.00740143	0.0608746	0.00536894	0.00130275	0.00931534	0.000122425	0.00165256	0.000782016	0.0108637	0.00903605	0.00852568	0.00397357	0.00534693	0.00741207	0.0315817	0.000396501	0.00848387
64	-1580.76	-1673.507	92.74652	0.169167	0.324263	0.120686	0.0152493	0.0352372	0.00510685	0.00562654	0.00272673	0.011133	0.003371	0.0720492	0.572662	0.0828444	0.190057	0.0823879	0.174273	0.32989	0.123413	0.0263823	0.0386082	0.0244296	0.00089528	0.000882878	0.00743454	0.0604737	0.00612727	0.00158581	0.00830526	0.000143248	0.00161474	0.000856057	0.0108549	0.00838248	0.0071494	0.00308811	0.00538299	0.00762901	0.0296536	0.000369352	0.00863854
65	-1580.219	-1672.713	92.49421	0.167821	0.342418	0.137577	0.0144848	0.0353792	0.00526355	0.00557629	0.00238001	0.0118377	0.00321536	0.0720492	0.572662	0.0828444	0.190057	0.0823879	0.173084	0.347994	0.139957	0.0263226	0.0385946	0.0267345	0.000856366	0.000811969	0.00664465	0.0604737	0.00669844	0.00129902	0.00723665	0.000157533	0.0016761	0.00104502	0.0112597	0.00780717	0.00634853	0.00316776	0.00664948	0.00838651	0.0284229	0.000376299	0.00921117
66	-1581.042	-1673.83	92.78718	0.14839	0.361068	0.155474	0.0137707	0.0306757	0.00487528	0.00557629	0.00321011	0.0119031	0.00328316	0.0720492	0.572662	0.0828444	0.190057	0.0823879	0.153265	0.366644	0.158684	0.0256737	0.0339588	0.0267345	0.000752731	0.000855263	0.00664465	0.0558085	0.00590955	0.00130788	0.00767078	0.00012726	0.00178802	0.0011132	0.0127405	0.00782899	0.00670999	0.00340431	0.00749503	0.00821021	0.0272664	0.000363438	0.00921117
67	-1583.179	-1674.484	91.30495	0.148917	0.351585	0.175566	0.0166825	0.0304325	0.00434817	0.00557629	0.00379852	0.0119031	0.00401111	0.0720492	0.572662	0.0828444	0.190057	0.0823879	0.153265	0.357161	0.179365	0.0285856	0.0344436	0.0266568	0.000764748	0.000880358	0.00685307	0.0560749	0.00621237	0.00117632	0.00970082	0.000116719	0.00206397	0.00122219	0.0128238	0.00734881	0.00711422	0.00357461	0.00757081	0.00791074	0.031056	0.000344119	0.0100133
68	-1583.657	-1674.521	90.86324	0.154405	0.322417	0.182643	0.0163884	0.0326388	0.00480522	0.0058846	0.00393652	0.0121757	0.00395724	0.0720492	0.572662	0.0828444	0.190057	0.0823879	0.15921	0.328302	0.18658	0.0285641	0.036596	0.0265428	0.00071354	0.0010664	0.00731784	0.055635	0.00579539	0.0010913	0.0112308	0.000111977	0.0020189	0.00119876	0.0124078	0.00716615	0.0073416	0.00357461	0.00784487	0.00793654	0.0304353	0.000310571	0.0111562
69	-1585.084	-1674.733	89.64915	0.153575	0.282013	0.143459	0.0190967	0.033568	0.00563521	0.00688968	0.00368466	0.0108486	0.00418013	0.0720492	0.572662	0.0828444	0.190057	0.0823879	0.15921	0.288902	0.147144	0.0299454	0.0377481	0.0285973	0.000675117	0.00107497	0.00806935	0.0573029	0.00543166	0.00104178	0.0107441	0.000124893	0.00204665	0.00128701	0.0147451	0.00733775	0.00685923	0.00331266	0.00748082	0.00729525	0.0360827	0.000361382	0.0108052
70	-1585.838	-1676.062	90.22407	0.145363	0.294353	0.149146	0.0217454	0.0332139	0.00571867	0.00563063	0.00382799	0.00954035	0.00453419	0.0895935	0.468603	0.103017	0.236336	0.10245	0.151082	0.299983	0.152974	0.0312857	0.0377481	0.0234939	0.000741125	0.00110933	0.00735945	0.0598253	0.00596079	0.00116496	0.0119742	0.000123814	0.00200958	0.00129174	0.0133257	0.00714331	0.00737523	0.00316584	0.00799949	0.00755386	0.0326561	0.000348595	0.0127212
71	-1585.209	-1675.475	90.2662	0.155144	0.34854	0.144699	0.0174919	0.034875	0.00537444	0.00567743	0.00463261	0.00954035	0.00414799	0.0895935	0.468603	0.103017	0.236336	0.10245	0.160518	0.354217	0.149332	0.0270322	0.039023	0.023419	0.000658129	0.00128811	0.00615215	0.0645374	0.00582913	0.00126839	0.0124025	0.000130558	0.00244518	0.00129645	0.011362	0.00756097	0.00744283	0.00369978	0.00754416	0.00680212	0.0276183	0.000349469	0.0141953
72	-1585.514	-1674.885	89.37061	0.155325	0.296127	0.139976	0.0157204	0.0392893	0.00519331	0.00540138	0.00463261	0.00953751	0.003354	0.0895935	0.468603	0.103017	0.236336	0.10245	0.160518	0.301528	0.144609	0.0252579	0.0426433	0.0295441	0.000658129	0.00135277	0.00574902	0.0721893	0.00574412	0.00105869	0.0129468	0.000131063	0.00208615	0.00126687	0.0109486	0.00756266	0.00713126	0.00382647	0.00853814	0.00645546	0.0241608	0.000387629	0.0144461
73	-1584.006	-1674.808	90.80224	0.162375	0.296631	0.15708	0.0142706	0.0384544	0.00480843	0.00513864	0.00388367	0.00915889	0.00316607	0.0574471	0.65927	0.0660545	0.151538	0.0656904	0.167183	0.301769	0.160964	0.0234295	0.0416205	0.026814	0.00072236	0.00157859	0.00570445	0.0696284	0.00503952	0.00106506	0.0119417	0.000123962	0.00187715	0.00118897	0.010464	0.00716554	0.00737299	0.0032616	0.00922827	0.00664958	0.0246795	0.000367041	0.0132583
74	-1584.228	-1674.465	90.23713	0.178118	0.314842	0.174415	0.0135433	0.030233	0.00519705	0.00482055	0.00351421	0.00818494	0.00263265	0.0574471	0.65927	0.0660545	0.151538	0.0656904	0.183315	0.319663	0.177929	0.0217282	0.0328656	0.0266722	0.000797134	0.00147704	0.00512493	0.076485	0.00411192	0.000938457	0.0128137	9.89944e-05	0.00195404	0.00107925	0.0110025	0.00830845	0.00596265	0.0034374	0.00826851	0.00777332	0.0245671	0.000367041	0.0144249
75	-1582.435	-1673.561	91.12595	0.153744	0.295284	0.186544	0.0157965	0.0294246	0.00525522	0.00520923	0.00357858	0.00741543	0.00246735	0.0574471	0.65927	0.0660545	0.151538	0.0656904	0.158999	0.300493	0.190123	0.023212	0.031892	0.0289137	0.00101605	0.00141902	0.00486717	0.0719582	0.00366809	0.000998789	0.0119434	0.000113216	0.00193813	0.00107925	0.00965082	0.00838125	0.00503102	0.00313176	0.00774776	0.0075866	0.0254829	0.000315908	0.014974
76	-1582.053	-1672.595	90.5416	0.151206	0.348015	0.209252	0.0154451	0.0314859	0.00574718	0.00502868	0.00363405	0.00687478	0.0025913	0.0574471	0.65927	0.0660545	0.151538	0.0656904	0.156954	0.353044	0.212886	0.0223199	0.0340772	0.0313126	0.00110811	0.00164967	0.00495899	0.0666108	0.00337633	0.000803198	0.0119434	9.78744e-05	0.00241201	0.00111845	0.0103683	0.00777702	0.00503102	0.00358761	0.00782831	0.0075866	0.0279741	0.000349107	0.0162115
77	-1581	-1672.075	91.07521	0.154475	0.353302	0.234457	0.0151002	0.0242646	0.00594104	0.00551217	0.00369585	0.00739166	0.00240538	0.0574471	0.65927	0.0660545	0.151538	0.0656904	0.160416	0.358814	0.238152	0.0224919	0.02667	0.0313126	0.00103298	0.00169796	0.00457302	0.0666108	0.00355478	0.000735105	0.0103352	9.42716e-05	0.00245303	0.00130537	0.00962305	0.00781135	0.00516749	0.00337294	0.00782831	0.00741997	0.0248418	0.000331221	0.01763
78	-1579.114	-1670.049	90.93428	0.162751	0.31268	0.222536	0.0167524	0.0250369	0.00578034	0.00453742	0.00460036	0.00701782	0.00245018	0.0316257	0.0687267	0.0363642	0.0834246	0.779859	0.168531	0.317217	0.227136	0.0237702	0.0274871	0.0316679	0.00107523	0.00140954	0.00457302	0.0653405	0.00346008	0.000735105	0.0103438	8.79004e-05	0.00267435	0.00124464	0.00998442	0.00766723	0.00563595	0.00430146	0.00745625	0.00694354	0.0267893	0.000301959	0.01763
79	-1579.876	-1671.283	91.40682	0.146273	0.32869	0.191047	0.0211531	0.0234735	0.00624861	0.00453742	0.00528723	0.00649615	0.00229188	0.0316257	0.0687267	0.0363642	0.0834246	0.779859	0.152522	0.333227	0.196334	0.0276493	0.0257654	0.0243994	0.00107845	0.00148118	0.00456917	0.0725373	0.0025701	0.00080158	0.00993882	9.51937e-05	0.0027245	0.00122467	0.00998442	0.00796447	0.00605845	0.00452229	0.0074367	0.00645045	0.0278691	0.000340067	0.014025
80	-1579.891	-1672.075	92.18364	0.165675	0.303161	0.179012	0.02206	0.0180718	0.00714399	0.00463062	0.00515652	0.00603999	0.00229672	0.0316257	0.0687267	0.0363642	0.0834246	0.779859	0.172819	0.307791	0.184168	0.0281	0.0203685	0.0213752	0.00108804	0.00141234	0.00462535	0.0725373	0.00237849	0.000968588	0.00973101	8.42295e-05	0.00285301	0.00128649	0.01051	0.00824108	0.00615932	0.00461542	0.00720391	0.00645045	0.0282279	0.000314124	0.0115476
81	-1581.575	-1673.095	91.51977	0.168263	0.306367	0.17576	0.0159292	0.0114345	0.00745166	0.00435417	0.00524761	0.00767184	0.00220214	0.0557646	0.121184	0.0641198	0.1471	0.611832	0.175715	0.310722	0.181008	0.023601	0.0136367	0.021887	0.00112616	0.00129876	0.00464196	0.0776012	0.0025144	0.000881435	0.00940556	7.09902e-05	0.00278751	0.0012221	0.0112333	0.00768272	0.00605572	0.00479333	0.00721655	0.00712425	0.0301211	0.000401612	0.0112699
82	-1581.424	-1673.904	92.48032	0.170251	0.323693	0.175981	0.0128774	0.0124561	0.00682985	0.00441249	0.00502735	0.00844139	0.0027556	0.129862	0.282206	0.149319	0.342558	0.0960552	0.17708	0.328105	0.181008	0.0213188	0.0152117	0.0200517	0.00114837	0.0014536	0.00498937	0.0689991	0.00306336	0.000814787	0.00971835	7.81642e-05	0.00278858	0.00110167	0.0130038	0.00690203	0.00602894	0.00449607	0.00647515	0.00712425	0.0309219	0.000404624	0.0105702
83	-1580.919	-1673.269	92.34993	0.184599	0.315795	0.195843	0.00890453	0.0128417	0.00729601	0.00441249	0.00500234	0.00889943	0.00286088	0.129862	0.282206	0.149319	0.342558	0.0960552	0.191895	0.320208	0.200845	0.017804	0.0157026	0.023846	0.00120929	0.00162472	0.00528245	0.0652272	0.00298727	0.000819474	0.00980918	7.29105e-05	0.00278858	0.00100268	0.0101963	0.00673718	0.00532373	0.00393655	0.00685879	0.00712425	0.036234	0.000404624	0.00840587
84	-1579.9	-1671.488	91.58772	0.172656	0.338197	0.202235	0.0132257	0.0169582	0.00735613	0.00425247	0.00579342	0.00889943	0.00310634	0.120049	0.260883	0.138036	0.316675	0.164356	0.180012	0.342449	0.208029	0.0221251	0.0200646	0.0248176	0.00122463	0.00183006	0.00447124	0.0647184	0.00281009	0.000734689	0.00980918	7.77631e-05	0.00264701	0.00107835	0.0118467	0.00821777	0.00585049	0.00324599	0.00658247	0.00781857	0.0349616	0.000404624	0.00719914
85	-1579.724	-1671.165	91.44134	0.178003	0.32923	0.222498	0.0145511	0.0164472	0.00751091	0.00409034	0.00547599	0.00805219	0.00361739	0.120049	0.260883	0.138036	0.316675	0.164356	0.185514	0.33332	0.227974	0.0226033	0.0200646	0.0271679	0.00131609	0.00178413	0.00447124	0.068206	0.00267268	0.000825047	0.0102496	8.15019e-05	0.00244126	0.00110513	0.0114087	0.0090766	0.00603971	0.00342083	0.00825084	0.00785224	0.0274439	0.000401003	0.00652344
86	-1582.3	-1673.015	90.71481	0.193834	0.335779	0.228129	0.0162301	0.0142811	0.00594016	0.0042261	0.00611773	0.00859317	0.00452951	0.151722	0.329711	0.174454	0.136395	0.207718	0.199774	0.340005	0.234246	0.0248233	0.0188106	0.0268501	0.00141766	0.00174136	0.00584855	0.0672587	0.00276674	0.000783548	0.01049	8.21543e-05	0.00253816	0.00109125	0.00916598	0.00992624	0.00575582	0.00376068	0.00750699	0.00863669	0.0308763	0.000378218	0.00667975
87	-1582.413	-1671.596	89.18302	0.193703	0.323184	0.228279	0.0191458	0.0145467	0.00607078	0.00418089	0.00626294	0.00842682	0.00493968	0.193208	0.14643	0.222156	0.17369	0.264516	0.199774	0.327365	0.234542	0.0275726	0.0194863	0.0307206	0.00106258	0.00161981	0.00624664	0.0672587	0.00349889	0.00077521	0.0099333	6.93748e-05	0.00262626	0.00114354	0.0097202	0.00976083	0.00538454	0.00443932	0.00906632	0.00863296	0.0344142	0.000397829	0.00667975
88	-1583.809	-1672.2	88.39109	0.179134	0.349701	0.23442	0.0191304	0.0130951	0.00475116	0.00339955	0.00626294	0.0071645	0.00553817	0.193208	0.14643	0.222156	0.17369	0.264516	0.183885	0.353101	0.240683	0.0262949	0.0186332	0.0307206	0.00113231	0.00170502	0.00625071	0.0780251	0.00342257	0.00077521	0.0106587	5.99427e-05	0.00262626	0.00108173	0.0104663	0.0114001	0.00472135	0.00470968	0.00921725	0.00896921	0.0307232	0.000382289	0.00658949
89	-1582.736	-1671.425	88.68924	0.178878	0.340994	0.213511	0.0167379	0.0108857	0.00518307	0.00368113	0.007096	0.00745726	0.00624703	0.252095	0.191061	0.233022	0.226629	0.0971928	0.184061	0.344675	0.220607	0.0241951	0.0171327	0.0315088	0.00117581	0.00187713	0.00662276	0.074002	0.0035775	0.000828092	0.00926289	6.28194e-05	0.00273069	0.00108173	0.0123106	0.0131885	0.00355661	0.0048059	0.0104955	0.00742415	0.0275687	0.000427138	0.00760371
90	-1582.467	-1671.89	89.42206	0.188194	0.320365	0.182635	0.0174718	0.0110824	0.00473628	0.00334249	0.00719897	0.00804934	0.00663719	0.273958	0.20763	0.25323	0.159561	0.105622	0.192931	0.323707	0.189834	0.0255212	0.0177195	0.0344375	0.00132914	0.00192019	0.00630152	0.0687255	0.00490923	0.000751721	0.00921651	6.23557e-05	0.00304838	0.00101836	0.0110507	0.0128795	0.00388572	0.00521359	0.00898139	0.00714181	0.0263791	0.000397067	0.00784613
91	-1583.09	-1671.586	88.49613	0.188226	0.35233	0.169843	0.0179642	0.0141808	0.00470458	0.0035327	0.00786114	0.00660929	0.00594835	0.21015	0.159271	0.19425	0.122397	0.313933	0.192931	0.355863	0.177705	0.0245734	0.0201291	0.037792	0.00144585	0.00169136	0.00601717	0.0693851	0.00438164	0.000751721	0.0104317	6.23557e-05	0.00345571	0.00108322	0.0113083	0.0127101	0.00351157	0.00529485	0.00777746	0.00711988	0.0309823	0.000368244	0.00721869
92	-1581.148	-1670.346	89.19803	0.17155	0.33276	0.170403	0.0188751	0.0156901	0.00465195	0.0038295	0.00730139	0.00753575	0.00625053	0.21015	0.159271	0.19425	0.122397	0.313933	0.176202	0.336589	0.177705	0.0264108	0.0219406	0.0352411	0.00136536	0.00136714	0.00512953	0.0636187	0.00437758	0.000594629	0.0108729	5.58887e-05	0.00364002	0.00113913	0.0115869	0.0133894	0.00349799	0.00538195	0.00831518	0.00782847	0.0300429	0.000377046	0.00832722
93	-1579.76	-1669.623	89.86311	0.167805	0.314107	0.16945	0.0210859	0.0166913	0.00409671	0.00353439	0.00759127	0.00816191	0.00533908	0.212975	0.147968	0.196861	0.124043	0.318153	0.171901	0.317642	0.177041	0.0292478	0.0220304	0.0379657	0.00131532	0.00124825	0.00561778	0.0561591	0.00421966	0.000551401	0.00997806	5.61245e-05	0.00351234	0.00119949	0.00956593	0.0160786	0.00349748	0.00523514	0.00831518	0.0074183	0.0325964	0.000356665	0.00798962
94	-1582.31	-1671.75	89.4397	0.175162	0.382932	0.180096	0.0186148	0.0167651	0.00385403	0.00378776	0.00657813	0.00814116	0.00564151	0.212975	0.147968	0.196861	0.124043	0.318153	0.179016	0.38672	0.186674	0.026756	0.0224066	0.0401505	0.00185801	0.00114988	0.00572403	0.055924	0.00537732	0.000551401	0.0090267	6.04503e-05	0.00401774	0.00116465	0.00809736	0.0153436	0.00356356	0.00471671	0.00744443	0.00631624	0.0359121	0.000317557	0.00830682
95	-1579.907	-1670.55	90.64354	0.176824	0.368594	0.138236	0.0181541	0.0156758	0.00405862	0.0041024	0.00668934	0.00783911	0.00548983	0.167426	0.116322	0.368628	0.0975138	0.25011	0.180882	0.372697	0.144925	0.0259932	0.0211656	0.0379801	0.00183767	0.00114406	0.00516219	0.0561316	0.00546849	0.000632873	0.0072035	6.33644e-05	0.00370653	0.00112115	0.00835195	0.0152087	0.00378767	0.00447331	0.00671088	0.0056426	0.03379	0.000322833	0.00940931
96	-1580.399	-1670.052	89.65325	0.174819	0.359127	0.143697	0.0196512	0.0171157	0.00404247	0.0041024	0.00728861	0.00917913	0.0052677	0.167426	0.116322	0.368628	0.0975138	0.25011	0.178861	0.36323	0.150986	0.0288303	0.0223834	0.0358722	0.00171157	0.00117439	0.00553244	0.0563586	0.00559114	0.000704852	0.006587	6.48861e-05	0.00332015	0.0011245	0.00874852	0.0159839	0.00345525	0.00454473	0.00707113	0.00485538	0.0403828	0.000369882	0.00938378
97	-1581.949	-1669.123	87.17393	0.157349	0.358869	0.151731	0.0285877	0.0188291	0.00469112	0.00436045	0.00725079	0.00917913	0.00498626	0.24417	0.169641	0.18018	0.142212	0.263798	0.16204	0.36323	0.158981	0.0377668	0.0238154	0.041246	0.00165801	0.00127832	0.00582607	0.0566556	0.00567921	0.000744836	0.00656975	7.28363e-05	0.00356549	0.00111698	0.00898172	0.0188188	0.00326136	0.00459672	0.00640271	0.00584677	0.0451956	0.000478062	0.0100969
98	-1581.603	-1668.781	87.17783	0.167693	0.320958	0.147234	0.0298253	0.0209262	0.00457578	0.00451756	0.0063237	0.00789751	0.00447418	0.24417	0.169641	0.18018	0.142212	0.263798	0.172268	0.325476	0.153558	0.0377228	0.0254004	0.0441663	0.00150749	0.00141079	0.00530801	0.0508969	0.00585976	0.000647919	0.00789618	6.9366e-05	0.00363387	0.00110978	0.00981731	0.0210153	0.00292464	0.00436682	0.00673836	0.00584677	0.0467701	0.00051121	0.0105874
99	-1581.956	-1667.137	85.18126	0.157425	0.308758	0.187231	0.026151	0.0218647	0.00431534	0.00528069	0.00553243	0.00802324	0.00447418	0.196629	0.136611	0.145098	0.309227	0.212435	0.16174	0.314039	0.192764	0.0341743	0.0263389	0.0457024	0.00150982	0.00143896	0.00497205	0.0575106	0.00534706	0.000766994	0.00635232	6.9366e-05	0.00388125	0.00115716	0.0129678	0.0310385	0.00286955	0.00351856	0.00699804	0.00612229	0.0421696	0.000585218	0.0106612
100	-1581.17	-1667.247	86.07713	0.164968	0.313984	0.18875	0.0230049	0.0251056	0.00462776	0.00489174	0.00579566	0.0083447	0.00406925	0.25057	0.132714	0.109937	0.300405	0.206375	0.169595	0.318875	0.194545	0.0313496	0.0291749	0.0471942	0.00163064	0.00144375	0.00479194	0.0494251	0.00484104	0.000810223	0.00658792	8.21366e-05	0.00373186	0.00103541	0.0132816	0.0292934	0.00287634	0.00366477	0.00709316	0.00710692	0.0421696	0.000531852	0.0108248
