Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
36	-1495.366	-1965.296	469.9304	0.0986681	0.11559	0.165311	0.208209	0.0484377	0.0192268	0.20587	0.339882	0.0877562	0.228789	0.169978	0.00719594	0.00512619	0.0181503	0.00319039	0.00377161	0.00383741	0.0116436	0.00544333	0.00179217	0.00765054	0.00447416	0.0350772	0.0455042	0.120503	0.073308	0.0177804	0.0571499	0.151476	0.370809	0.086993	0.0229159	0.0184826	0.105864	0.120716	0.183461	0.211399	0.0522093	0.0230642	0.217513	0.345326	0.0895484	0.236439	0.174452	0.00728737	0.00447645	0.000110974	0.00582759	0.000763402	0.00558458	0.0143692	0.0261614	0.00456964	0.00268724	0.00111702	0.000975446	0.0162415	0.00231594	0.00789932	0.00676915	0.0031063	0.00870376	0.0141281	0.018919	0.0139342	0.00394597	0.00424941	0.0199302	0.00382935	0.00230707	0.00394427	0.00627448	0.0192224	0.00508776	0.00514921	0.00120825	0.00308509	0.00332874	0.0100493	0.00449011	0.0207398	0.00222798	0.0112576	0.000198137	0.00480102	8.86938e-05	0.000152379	0.000403111	0.000961435	0.00345055	0.00571096	0.00108587	0.0282438	0.00898498	0.0168913	0.0359684	0.00457836	0.00468299	0.00347343	0.00572775	0.00278175	0.0032643	0.00580701	0.002539	0.00562861	0.00860683	0.00307275	0.00601108	0.00184509	0.00589563	0.0315197	0.0522225	0.00496285	0.0190639	0.00546153	0.000181562	0.00622505	0.0302875	0.0181214	0.0100029	0.0384793	0.0009477	0.0184823	0.000844613	0.00359113	0.00882695	0.00967072	0.00307506	0.0073627	0.00524746	0.00641866	0.0211787	0.00288979	0.0051496	0.00476317	0.00607818	0.00212708	0.0065449	0.00730429	0.00390323	0.0188003	0.00550529	0.00940745	0.00289504	0.0112156	0.00123537	0.00291946	0.00191801	0.0012538	0.00205382	0.00703325	0.000697344	0.00795097	0.000305995
37	-1496.174	-1965.174	469.0007	0.0987226	0.115484	0.165129	0.208619	0.047336	0.0166233	0.208735	0.339519	0.0902933	0.25908	0.178023	0.0071415	0.00563439	0.0181503	0.00323062	0.00363239	0.00433766	0.00877866	0.00580633	0.00193703	0.00633088	0.00479064	0.0501264	0.0650269	0.172203	0.104759	0.0254088	0.0816689	0.216464	0.100867	0.124316	0.0327475	0.0264123	0.105864	0.121119	0.18328	0.21185	0.0509684	0.0209609	0.217513	0.345326	0.0922304	0.265411	0.182813	0.00837193	0.00447645	9.512e-05	0.00542301	0.000854944	0.00517169	0.0130331	0.02436	0.00449971	0.00248357	0.00132403	0.00102615	0.0149163	0.00242148	0.00757307	0.00717117	0.00279195	0.00870376	0.0143181	0.0181236	0.014091	0.00431611	0.0040773	0.0186844	0.00443864	0.00216212	0.0040836	0.00580396	0.0206962	0.00553097	0.00491344	0.00100827	0.00308509	0.00329727	0.00854053	0.0037843	0.0247027	0.00210516	0.0128838	0.000232724	0.00459738	7.93319e-05	0.000205607	0.000357795	0.00113328	0.00375533	0.0064676	0.0010922	0.0282438	0.00779935	0.0177226	0.0359684	0.00315734	0.00449568	0.00352136	0.00530745	0.00262049	0.00352161	0.00620917	0.00234107	0.00495242	0.00882415	0.00304345	0.00598667	0.00211568	0.00590634	0.0342992	0.0505581	0.00535548	0.0207173	0.00634593	0.000181562	0.00631073	0.0308858	0.0184736	0.00887158	0.040181	0.000785352	0.0179411	0.000844613	0.00334246	0.00976728	0.0103479	0.00215945	0.00723567	0.00584855	0.00641866	0.0185379	0.00265559	0.00564751	0.00448289	0.00574799	0.00224874	0.00645884	0.00839009	0.00399901	0.0197401	0.00600094	0.00942398	0.00297071	0.0120169	0.00154817	0.00321675	0.0019471	0.0012658	0.00203871	0.00709772	0.000599627	0.00998008	0.000303688
38	-1495.619	-1965.079	469.4602	0.0956954	0.117306	0.205983	0.190784	0.0556731	0.0201459	0.222253	0.331237	0.066299	0.220066	0.180476	0.0061786	0.00563439	0.019339	0.00323062	0.00428275	0.00410483	0.00984087	0.00728684	0.00204485	0.005614	0.00554674	0.0596347	0.0773616	0.204867	0.124631	0.0302284	0.0971604	0.0678391	0.12	0.147897	0.0389592	0.0314223	0.101874	0.122941	0.225322	0.194014	0.0599559	0.0242507	0.232094	0.338524	0.0683438	0.22568	0.186023	0.00795126	0.00458507	8.26358e-05	0.00639915	0.000800231	0.00410608	0.0129965	0.02436	0.00412385	0.00242728	0.00134642	0.000906493	0.0138265	0.00233382	0.00757307	0.00732209	0.00305224	0.00873576	0.014677	0.0178604	0.0149437	0.00483202	0.00425963	0.0181688	0.00450998	0.00183806	0.00445727	0.00559581	0.0206853	0.00467862	0.00439639	0.000936454	0.0034111	0.00264864	0.00804465	0.00352863	0.0240216	0.00210516	0.0149886	0.000253743	0.00460723	7.19688e-05	0.000216252	0.000359064	0.00129207	0.00429323	0.00634596	0.00107571	0.0298894	0.00694576	0.0184275	0.032505	0.00329112	0.00500863	0.00394378	0.00530745	0.00231235	0.00345766	0.0068519	0.00234107	0.00533886	0.00970125	0.00298234	0.0061897	0.00207494	0.00650169	0.0369214	0.0456223	0.00481976	0.0201404	0.00634593	0.000177129	0.0050916	0.032019	0.0181299	0.0088241	0.0351107	0.000646357	0.0182722	0.000836864	0.00368572	0.00990683	0.0108027	0.00194327	0.00714773	0.00652761	0.00696051	0.019752	0.00256902	0.00574942	0.00415256	0.00574799	0.00185718	0.00645656	0.0093011	0.00425759	0.0197401	0.00543324	0.0101096	0.00299803	0.011682	0.00158197	0.00312778	0.00193534	0.00121876	0.00172501	0.00632207	0.000621665	0.00972716	0.000278653
39	-1493.596	-1962.88	469.2837	0.0925702	0.120661	0.182328	0.215408	0.0605837	0.0239207	0.221776	0.390076	0.0622837	0.220886	0.183375	0.00696178	0.00599547	0.0197838	0.00329756	0.00412794	0.00462492	0.0103178	0.00723771	0.00200313	0.00481883	0.00536156	0.0560904	0.0727637	0.192691	0.176657	0.0284318	0.0913857	0.0638071	0.112868	0.139106	0.0366437	0.0295547	0.099532	0.126656	0.202112	0.218705	0.0647117	0.0285457	0.232094	0.397313	0.0642868	0.225705	0.188736	0.00828243	0.00440487	9.13387e-05	0.00635221	0.000601281	0.0036357	0.0105912	0.0259009	0.00437947	0.00217179	0.00134642	0.000976371	0.0138265	0.00272412	0.00724896	0.00716497	0.00331275	0.00958458	0.0172138	0.0177712	0.0136548	0.00537029	0.00448529	0.0190551	0.00440404	0.00200488	0.00445727	0.00519127	0.0177374	0.00521861	0.00435242	0.000943718	0.0031618	0.00271959	0.00788776	0.00472989	0.0260075	0.00178843	0.0159543	0.000281755	0.00506409	7.29738e-05	0.000175688	0.000373482	0.0011756	0.00392504	0.00612594	0.000976656	0.0285521	0.00804087	0.0180718	0.0288275	0.00281587	0.00563932	0.0042882	0.00527078	0.00214037	0.00363505	0.00638241	0.00216345	0.00560198	0.00891318	0.00280222	0.00599951	0.00190975	0.00580703	0.0298509	0.0485506	0.00507163	0.0213946	0.00659146	0.000188992	0.00573294	0.0331112	0.0199852	0.00849716	0.0351107	0.000669468	0.017221	0.000828549	0.00412564	0.0107801	0.0125075	0.0018969	0.00694987	0.00619658	0.00679272	0.0191072	0.00253433	0.00563608	0.00420299	0.00594436	0.00200807	0.00645596	0.00931922	0.00397657	0.0204169	0.00565265	0.00873075	0.00297983	0.0115856	0.00161789	0.0030476	0.00200012	0.00121876	0.00187074	0.00630315	0.000564013	0.00964697	0.000271914
40	-1494.717	-1965.789	471.0716	0.0914652	0.119138	0.169324	0.229988	0.0627245	0.0267997	0.223133	0.367506	0.0598548	0.226068	0.183375	0.00684954	0.00691992	0.0192735	0.00339033	0.00391336	0.00390562	0.00896109	0.00746442	0.00198335	0.00481883	0.00536156	0.0521325	0.0676293	0.179095	0.234754	0.0264256	0.0849373	0.0593047	0.104903	0.129291	0.034058	0.0274693	0.0983147	0.126058	0.188597	0.233378	0.0666379	0.0307053	0.232094	0.37497	0.0618381	0.230887	0.188736	0.00888526	0.00401312	0.000124591	0.00791873	0.000653711	0.00384336	0.00953042	0.0246192	0.00430347	0.00201603	0.00128029	0.00114934	0.0129017	0.00251173	0.00751316	0.00680682	0.00268644	0.0119609	0.0198774	0.0175424	0.0131131	0.00532282	0.0039794	0.0160262	0.00475555	0.00190514	0.00407928	0.00582807	0.0184472	0.00510481	0.004014	0.00103629	0.00295828	0.0029117	0.00879812	0.00498767	0.024109	0.00177613	0.0163034	0.000307545	0.00487372	7.76064e-05	0.000172793	0.000426086	0.00120591	0.00355914	0.006292	0.00102918	0.0266557	0.00768581	0.0203795	0.0306546	0.00242213	0.00595528	0.00479159	0.00503557	0.00189728	0.00390118	0.00538903	0.00224532	0.00560198	0.00957979	0.00291806	0.00653619	0.00200667	0.00513349	0.0329545	0.0500329	0.00475688	0.020033	0.00730755	0.000206818	0.0047051	0.0301248	0.0181316	0.0085818	0.0352324	0.000653813	0.0169081	0.000837158	0.00483527	0.00844899	0.0104139	0.00206589	0.00658666	0.00611934	0.00583439	0.0172275	0.00253433	0.00471309	0.00427703	0.00594436	0.00205682	0.00566886	0.00959053	0.00397657	0.0180706	0.00547497	0.0091176	0.00286927	0.0129973	0.00148683	0.00259605	0.00187219	0.001135	0.00187277	0.00681194	0.000608167	0.00877522	0.000312377
41	-1491.433	-1965.298	473.8645	0.101008	0.124527	0.155217	0.254488	0.0626199	0.0239653	0.227191	0.430479	0.0612622	0.232336	0.161954	0.00678117	0.00679358	0.0191246	0.00327714	0.0040557	0.00430214	0.00950498	0.00861462	0.00177909	0.00444217	0.0049156	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.10779	0.13132	0.174341	0.257765	0.0666757	0.0282675	0.236696	0.439094	0.0630413	0.236778	0.16687	0.00969401	0.00401178	0.000120428	0.00814237	0.000656801	0.00432424	0.00835948	0.0208703	0.00471149	0.0022976	0.00122174	0.00107938	0.0132851	0.00279992	0.0080283	0.00736856	0.00257248	0.0127343	0.0218606	0.013207	0.0116917	0.0050335	0.00434847	0.0138664	0.00514721	0.00219141	0.00389235	0.00629977	0.0195413	0.00455769	0.00465474	0.00109881	0.00319637	0.00277361	0.00844868	0.00498767	0.024109	0.0015439	0.0169434	0.000294263	0.00492692	7.76064e-05	0.000201788	0.000398451	0.00121009	0.00408568	0.00619829	0.00102918	0.0289905	0.00863955	0.0222364	0.0307284	0.00254686	0.00760585	0.00488299	0.00487399	0.00187468	0.00377772	0.00580466	0.00227295	0.00506198	0.0102765	0.00285192	0.00576213	0.00192952	0.00449785	0.0274506	0.0390399	0.00480891	0.0174444	0.00734661	0.000190642	0.00502855	0.0239087	0.0149538	0.0101911	0.0326693	0.000731863	0.0173184	0.000737483	0.00452862	0.00844899	0.00966843	0.00191218	0.00683787	0.00580784	0.00477085	0.0181998	0.00275169	0.00501117	0.00434063	0.00654323	0.0023216	0.00658991	0.0094103	0.00472957	0.0175031	0.0055944	0.00872544	0.00284709	0.0148524	0.00151696	0.00259605	0.001701	0.0013419	0.00199229	0.00739973	0.000531686	0.00978172	0.000287952
42	-1487.84	-1960.957	473.1174	0.092553	0.117628	0.183769	0.312533	0.0510768	0.0253243	0.213393	0.417139	0.0516025	0.217388	0.158762	0.00671845	0.00738304	0.0184215	0.00315844	0.00404675	0.00294318	0.00960321	0.00749154	0.00192696	0.00444217	0.00520617	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.0992714	0.125012	0.202191	0.315692	0.0551235	0.0282675	0.222996	0.42463	0.0535295	0.22183	0.163968	0.00897722	0.00438853	0.000122362	0.00716259	0.000650876	0.00388502	0.0102764	0.024065	0.00341378	0.0022976	0.00116663	0.000982585	0.0139472	0.00282183	0.00827037	0.00732262	0.00305145	0.0127343	0.0212942	0.0130508	0.0117875	0.00504382	0.00598543	0.0145939	0.00447936	0.00226619	0.00426563	0.00671432	0.0173661	0.00424783	0.00421068	0.00100938	0.00376205	0.00280337	0.00844868	0.00502268	0.023912	0.00157721	0.0176048	0.000294861	0.00557699	7.48209e-05	0.000208431	0.000392092	0.00112804	0.00400431	0.00598238	0.00110847	0.0340755	0.0093708	0.0210056	0.0307284	0.00249919	0.0087157	0.00511769	0.00368908	0.00216919	0.00464833	0.00504659	0.00281923	0.00450222	0.0104738	0.00290266	0.00549665	0.00192952	0.0049324	0.0266386	0.0390399	0.00484079	0.0187333	0.00834317	0.000189005	0.00517799	0.0264901	0.0145249	0.00952783	0.0338735	0.000811022	0.0157409	0.000712095	0.00452862	0.00829566	0.00904297	0.00191218	0.00601384	0.00642011	0.00485659	0.017067	0.0034432	0.00575951	0.00446666	0.00499392	0.00210302	0.00628962	0.00923969	0.00542878	0.0201832	0.00571785	0.00936918	0.00263615	0.0132387	0.0014642	0.00246201	0.00147462	0.00132259	0.00201878	0.00805404	0.000506865	0.00863495	0.000292807
43	-1490.403	-1965.088	474.6844	0.10639	0.12806	0.186733	0.312255	0.0506149	0.0192317	0.175134	0.424906	0.0605607	0.230357	0.165359	0.0074879	0.00768322	0.0154582	0.00343719	0.00405534	0.00324926	0.00876939	0.0088867	0.00181032	0.00401318	0.00553128	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.113878	0.135743	0.202191	0.315692	0.0546702	0.022481	0.183903	0.433793	0.0623711	0.23437	0.17089	0.00907704	0.00418046	0.000131103	0.00766481	0.000826854	0.00388502	0.00873271	0.0209273	0.00312205	0.00236116	0.00120278	0.000959075	0.0158503	0.00305366	0.00892466	0.00729633	0.00318394	0.0120662	0.016943	0.0124768	0.0109288	0.00668933	0.00668231	0.0151397	0.00465733	0.00223952	0.00448964	0.00641777	0.0169345	0.00446821	0.00373419	0.00088767	0.00376205	0.00280337	0.00919384	0.00527085	0.0231764	0.0015055	0.0178449	0.000325751	0.00731446	7.95054e-05	0.000232554	0.00039101	0.000958415	0.00399467	0.00532341	0.00098386	0.0314272	0.008758	0.0210056	0.0304542	0.0022723	0.0104246	0.00577118	0.00372913	0.00254917	0.00454016	0.00468193	0.00299543	0.00458125	0.012076	0.0028925	0.00533205	0.00222599	0.00565021	0.0263727	0.0354679	0.00484079	0.0176458	0.00864567	0.000220616	0.00441061	0.0249443	0.0155465	0.00813028	0.0300707	0.000655923	0.0138057	0.000677503	0.00475811	0.00874191	0.00832162	0.00169134	0.00667593	0.00600508	0.00403895	0.0179187	0.00324704	0.00602636	0.00462103	0.0050611	0.00199151	0.00628745	0.00923245	0.00588706	0.0209673	0.00549623	0.00899839	0.0020018	0.0142579	0.00149149	0.00228456	0.00153688	0.00151154	0.00212875	0.00965074	0.000504757	0.0088785	0.000297472
44	-1488.319	-1961.817	473.4983	0.101204	0.1315	0.179219	0.369196	0.05182	0.0187865	0.167424	0.424272	0.0639753	0.229826	0.185533	0.00747154	0.00816151	0.0135429	0.00359929	0.00381929	0.00369446	0.00824204	0.00952062	0.00171323	0.00454401	0.00542567	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.108675	0.139662	0.192762	0.372795	0.0556393	0.022481	0.175666	0.433793	0.0656885	0.23437	0.190959	0.0100019	0.00474682	0.000131103	0.0084347	0.000902539	0.00385158	0.00884631	0.0198692	0.00303802	0.00248829	0.00125866	0.00117773	0.0140037	0.00298663	0.00892466	0.00769094	0.00308026	0.0138053	0.0169666	0.0100698	0.0122031	0.00639332	0.0073201	0.0152927	0.00366533	0.00239024	0.00407898	0.00607	0.0154168	0.00450681	0.00308859	0.00101362	0.00345247	0.00301871	0.00837937	0.00537676	0.0208471	0.00138362	0.0191674	0.00031985	0.00785628	7.97984e-05	0.000244682	0.000387739	0.000937225	0.00372329	0.00508585	0.000988637	0.0336312	0.0102163	0.0235932	0.0288777	0.00216014	0.0103782	0.00715761	0.00446421	0.00256903	0.00485735	0.00505622	0.00268333	0.0046309	0.0164696	0.00298888	0.00628896	0.00243025	0.0055993	0.0230758	0.0337096	0.00453936	0.0169745	0.00730215	0.000209754	0.00475886	0.0258903	0.0147709	0.00738009	0.0355279	0.000619653	0.0131802	0.000586531	0.00483918	0.00874191	0.00753696	0.00151054	0.00679177	0.00586689	0.00465619	0.0186598	0.00335084	0.0058836	0.00485567	0.00432697	0.00195074	0.00662336	0.0086929	0.00579508	0.0209919	0.00549623	0.00871806	0.00225841	0.0138768	0.00137274	0.0022849	0.00147528	0.00164823	0.00212871	0.0103567	0.000497497	0.00995993	0.000292477
45	-1488.927	-1961.102	472.1753	0.106792	0.131383	0.217987	0.383926	0.0512466	0.02097	0.163841	0.431784	0.0569029	0.238404	0.179312	0.00773069	0.00827912	0.0126149	0.00370071	0.00378729	0.0036217	0.00776218	0.00691465	0.00183271	0.00437114	0.00590978	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.114522	0.139662	0.230602	0.387627	0.0550339	0.0245917	0.171603	0.438698	0.0587356	0.242776	0.185221	0.00969289	0.00334454	0.000125699	0.00785353	0.00106763	0.00388174	0.00896139	0.0183022	0.00277002	0.00233386	0.00127805	0.000932851	0.0140037	0.00316006	0.00872146	0.00849362	0.00327101	0.0159081	0.0184591	0.0116911	0.0129713	0.00575538	0.0084057	0.0175785	0.0038406	0.00249992	0.00454549	0.00625115	0.0144552	0.00395814	0.00307661	0.000949088	0.00345247	0.00338639	0.00795189	0.00529708	0.0208471	0.00138362	0.0204826	0.000314458	0.00911579	8.73573e-05	0.000263703	0.000394145	0.000972917	0.00361256	0.00496076	0.000885203	0.037281	0.00963195	0.0206604	0.0293563	0.00216014	0.00830155	0.00773954	0.00446421	0.00266148	0.00506351	0.00599828	0.0025383	0.00425646	0.0164696	0.00321712	0.00589874	0.00255358	0.00526569	0.0259169	0.0336505	0.0051146	0.0171168	0.00667028	0.000182586	0.00591935	0.0270665	0.0154961	0.00556776	0.0333372	0.000634322	0.0168882	0.00052889	0.00506385	0.0100041	0.00864645	0.00148631	0.00668982	0.00586689	0.00449122	0.0172232	0.00337619	0.00588779	0.00462546	0.00528057	0.00168942	0.0073789	0.00777603	0.00522954	0.0204092	0.00571861	0.00926086	0.00223247	0.0130154	0.00127031	0.0022252	0.00177968	0.00174309	0.0023708	0.0101196	0.000556327	0.00802974	0.000285943
46	-1491.654	-1964.275	472.6205	0.110649	0.124473	0.218037	0.402148	0.0579276	0.0198647	0.152001	0.431162	0.0596779	0.255666	0.178857	0.00765738	0.00725404	0.0127771	0.00370071	0.00324234	0.00378112	0.00687442	0.00753636	0.00202578	0.00437114	0.00555551	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.118306	0.131727	0.230815	0.405848	0.06117	0.0236458	0.158876	0.438698	0.0617037	0.260037	0.184413	0.00946754	0.00352397	0.000136174	0.00754953	0.00107446	0.00410812	0.0103685	0.0198619	0.00257749	0.00192354	0.00129835	0.00114818	0.0157074	0.00284019	0.0102897	0.0094202	0.00360864	0.0147283	0.0154448	0.00953775	0.0159405	0.00599828	0.00882209	0.0181724	0.00417074	0.00210264	0.00454546	0.0066308	0.0150783	0.00385999	0.00370652	0.000979826	0.00406803	0.00300804	0.00815643	0.00567082	0.0203671	0.0014715	0.0204826	0.000323949	0.00788672	7.88632e-05	0.000322681	0.000432507	0.000968514	0.00362484	0.00469051	0.000876847	0.0378308	0.00963195	0.0170211	0.0306314	0.00220559	0.00886107	0.00703922	0.00458116	0.00293607	0.00520911	0.00639166	0.00272968	0.00503138	0.0148815	0.00366306	0.0057943	0.0025006	0.00540227	0.024741	0.0298072	0.00515448	0.0150906	0.00704761	0.000206284	0.00532215	0.0216421	0.015199	0.00575982	0.0338406	0.000677203	0.0171635	0.000481533	0.00473591	0.0109154	0.00861978	0.0013936	0.00688875	0.00573092	0.00416422	0.0174387	0.00338911	0.00664438	0.00488362	0.00566	0.00163753	0.00748086	0.0079641	0.00522954	0.0180998	0.0062064	0.0109986	0.00218441	0.0161301	0.00123827	0.00187433	0.00156361	0.00162384	0.00209809	0.00988601	0.00055863	0.00973748	0.000316621
47	-1489.5	-1960.774	471.2739	0.105799	0.11964	0.200934	0.427893	0.053101	0.0214979	0.178834	0.404306	0.0658129	0.265355	0.208182	0.00832224	0.00720864	0.0100082	0.00522603	0.00349328	0.00381364	0.00644104	0.00883334	0.00214811	0.00523875	0.00518953	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.114122	0.126849	0.210942	0.433119	0.0565942	0.0253115	0.185275	0.41314	0.067961	0.270594	0.213371	0.0099422	0.00354069	0.000126278	0.00794978	0.00108309	0.00447164	0.00959623	0.0192719	0.00292304	0.00183289	0.00129904	0.00128445	0.0153731	0.00250758	0.0102312	0.00818358	0.00396441	0.0130087	0.0159423	0.00847677	0.0191345	0.00639935	0.00842121	0.0189185	0.00430059	0.00212325	0.00454546	0.00562094	0.0162102	0.0037667	0.00388351	0.0010716	0.00407976	0.0038145	0.00791252	0.00540581	0.0211683	0.00148766	0.0215553	0.000284024	0.00915379	7.08486e-05	0.000331751	0.000461029	0.000823246	0.00367642	0.00414634	0.000788956	0.0401875	0.00849689	0.0167768	0.0289545	0.00222411	0.0098929	0.00607873	0.00469023	0.00274038	0.00565216	0.00684096	0.00277974	0.00409359	0.0144757	0.003073	0.00558713	0.00228601	0.00502997	0.0268085	0.0289981	0.00636213	0.0181148	0.00683055	0.00023277	0.00532215	0.0222399	0.0132264	0.00507469	0.0373039	0.000724754	0.0175034	0.000497911	0.00465555	0.0103509	0.0087525	0.00134746	0.00667989	0.00713648	0.00418212	0.0164033	0.00333329	0.00659212	0.00469145	0.00566	0.00185288	0.00639145	0.00858925	0.0047886	0.0195815	0.00627109	0.0105795	0.00222416	0.0141	0.00134264	0.00187945	0.00156906	0.00151458	0.0023229	0.00965636	0.000558092	0.00795869	0.000314736
48	-1486.21	-1958.505	472.2945	0.0989234	0.145354	0.213986	0.427848	0.0549682	0.02058	0.16103	0.43566	0.0699297	0.226204	0.220008	0.010316	0.00867927	0.00874885	0.00527016	0.00336996	0.00381364	0.00644104	0.00879215	0.00205165	0.00586877	0.00571275	0.0480425	0.0623235	0.165044	0.216337	0.0243524	0.0999443	0.054652	0.0966733	0.175931	0.031386	0.0253142	0.109239	0.154033	0.222735	0.433119	0.0583381	0.0243936	0.167471	0.444452	0.0719814	0.232073	0.22572	0.0110184	0.00464518	0.000143643	0.00680642	0.00106019	0.00497873	0.00919002	0.0159765	0.00284841	0.00183289	0.00117388	0.00139599	0.0159876	0.00239999	0.00838528	0.00772735	0.00375622	0.0131586	0.0150191	0.00673196	0.0197798	0.00538343	0.00886366	0.0161011	0.00430059	0.00237449	0.00536906	0.00539271	0.0142772	0.00413316	0.0049385	0.00126856	0.00436841	0.00388634	0.00843943	0.00521108	0.0244695	0.00148766	0.0244757	0.000311754	0.00759551	7.17147e-05	0.000311074	0.000445951	0.000857823	0.0038758	0.0043175	0.000776096	0.0401875	0.00859968	0.0162258	0.0287148	0.00202973	0.00977358	0.00596404	0.00470137	0.00288655	0.00678788	0.0075118	0.00251353	0.00467903	0.0123712	0.00389515	0.00639899	0.00241431	0.00514783	0.0259917	0.024479	0.0072389	0.018739	0.00669985	0.000197153	0.00590706	0.02057	0.0130677	0.00598378	0.035509	0.000731716	0.0183879	0.000521178	0.00425273	0.0103509	0.0086855	0.00113058	0.00565753	0.00795899	0.00415703	0.0175425	0.00346688	0.00616553	0.00487468	0.00599335	0.00169809	0.00632219	0.00839697	0.00471396	0.0189146	0.00549893	0.00968357	0.0020759	0.0137788	0.00124188	0.00149856	0.00175801	0.00143735	0.00185219	0.0102664	0.000485018	0.00705667	0.000331173
