Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]
53	-3262.406	-3339.357	76.95063	0.162229	0.35707	0.0696815	0.0207667	0.0266806	0.00216498	0.0104273	0.0561016	0.0114336	0.0042399	0.43605	0.0506078	0.265545	0.0988261	0.148972	0.164394	0.367497	0.125783	0.0322003	0.0309205	0.0468336	0.00160263	0.000741583	0.00272041	0.0279017	0.00163417	0.00474629	0.000199275	0.0020574	0.0191385	0.0198041	0.0418547	0.0236384	0.0133503	0.00635082	0.0226809	0.00100956	0.00899263	0.00624519	0.0372243
54	-3256.779	-3333.979	77.20033	0.162656	0.354733	0.0691144	0.0249938	0.0269394	0.00216498	0.012764	0.0568105	0.00957436	0.00377772	0.43605	0.0506078	0.265545	0.0988261	0.148972	0.164821	0.367497	0.125925	0.0345681	0.0307171	0.0428298	0.00156664	0.000787848	0.00242734	0.034096	0.00153817	0.00422308	0.0001805	0.00215347	0.0161958	0.0179992	0.0418547	0.0236384	0.0131733	0.00532388	0.0233386	0.000938734	0.00935265	0.00691743	0.0384032
55	-3255.295	-3332.896	77.60084	0.160033	0.330025	0.0661429	0.0245825	0.0241337	0.00233376	0.0128883	0.0584961	0.0100286	0.00374216	0.43605	0.0506078	0.265545	0.0988261	0.148972	0.162367	0.342913	0.124639	0.0346111	0.0278758	0.0419248	0.00156664	0.000887741	0.00231426	0.0336541	0.00152859	0.00378948	0.000199482	0.00201979	0.0154921	0.0174007	0.0440572	0.0236384	0.0142174	0.0056563	0.0233386	0.000936932	0.00847858	0.00679708	0.0363466
56	-3258.141	-3334.315	76.17459	0.148161	0.310166	0.0552345	0.0350033	0.025875	0.00286939	0.0128883	0.0695637	0.0104624	0.00241037	0.43605	0.0506078	0.265545	0.0988261	0.148972	0.15103	0.323054	0.124798	0.0454657	0.0282854	0.0365752	0.00177329	0.000884051	0.00227008	0.0344471	0.00152162	0.00412581	0.000188369	0.00182512	0.0155731	0.0169245	0.0456869	0.029633	0.0153754	0.0050486	0.0227402	0.000754243	0.0118853	0.00595542	0.0406611
57	-3258.01	-3334.89	76.88078	0.152957	0.346165	0.0590162	0.0330034	0.0268933	0.00335449	0.0138439	0.0716062	0.00998789	0.00297905	0.43605	0.0506078	0.265545	0.0988261	0.148972	0.156312	0.360009	0.130622	0.0429913	0.0298723	0.0372021	0.00170724	0.000864623	0.00186535	0.0337997	0.00125713	0.00465709	0.000183587	0.0020527	0.015479	0.0169245	0.0465136	0.0269899	0.0158387	0.00496277	0.0202834	0.000727798	0.0119993	0.00703788	0.0336903
58	-3256.526	-3332.603	76.07772	0.158624	0.340746	0.0771905	0.0339688	0.0335512	0.0035913	0.0140207	0.0712603	0.00902256	0.0029793	0.408869	0.0474532	0.248992	0.155	0.139686	0.162215	0.354766	0.148451	0.0429913	0.0365305	0.0361951	0.00170724	0.000767512	0.00163908	0.0374905	0.00140794	0.00465709	0.000167961	0.00205278	0.0162449	0.0196231	0.0463746	0.0222921	0.0156373	0.00460709	0.0197519	0.000834023	0.0120562	0.00794353	0.0361452
59	-3255.302	-3328.575	73.27392	0.158548	0.315334	0.073948	0.0375799	0.0317633	0.00366733	0.0164163	0.0838212	0.0104697	0.0040067	0.271511	0.0315115	0.165344	0.102929	0.428704	0.162215	0.33175	0.157769	0.0480495	0.03577	0.0377362	0.00170724	0.000818324	0.00143458	0.0415015	0.00128943	0.00411046	0.000170465	0.00192193	0.0161551	0.0206137	0.0544908	0.0231259	0.0127316	0.00468462	0.0214185	0.000834023	0.0119079	0.00783871	0.0375304
60	-3255.257	-3328.138	72.88113	0.158111	0.348017	0.0553361	0.0421724	0.0479989	0.00362741	0.0175319	0.0774777	0.0106798	0.0035753	0.104086	0.0387536	0.203345	0.126584	0.527231	0.161739	0.365549	0.132814	0.0528522	0.0515742	0.0377362	0.00163997	0.000707036	0.00133727	0.0458175	0.00129261	0.00442869	0.000172786	0.00192193	0.0148274	0.0193911	0.052065	0.0225239	0.0123583	0.00467026	0.0189908	0.000799227	0.0111276	0.00687241	0.0442939
61	-3253.647	-3328.076	74.42951	0.170125	0.321041	0.0631121	0.0481201	0.0484828	0.00333984	0.0177308	0.0740817	0.0098881	0.00317263	0.104086	0.0387536	0.203345	0.126584	0.527231	0.173465	0.338772	0.137194	0.0580082	0.0516554	0.0320468	0.00144978	0.000865037	0.00122	0.0458175	0.00123754	0.00443643	0.000186386	0.00207401	0.0145927	0.0170899	0.0474831	0.0275712	0.0132099	0.00432765	0.0208791	0.00077211	0.00985503	0.00742932	0.0403085
62	-3253.915	-3328.547	74.63209	0.16887	0.319785	0.0887822	0.0535645	0.0495223	0.00286257	0.0165945	0.0575679	0.00976269	0.00317166	0.125219	0.016181	0.244629	0.152284	0.461688	0.171733	0.33638	0.14635	0.0633272	0.0526939	0.0321787	0.00125124	0.000939482	0.00103704	0.0458175	0.00131687	0.00392425	0.000172794	0.00213264	0.015143	0.0151372	0.0471024	0.0255978	0.0145967	0.00466152	0.0218688	0.000810258	0.00948138	0.00717508	0.0434624
63	-3254.596	-3329.265	74.66909	0.179499	0.321689	0.0993642	0.0580791	0.0476879	0.00308884	0.0179585	0.0593388	0.00892287	0.00347857	0.13501	0.0174463	0.185561	0.164192	0.49779	0.182588	0.339647	0.158703	0.067002	0.0511665	0.0337155	0.000969175	0.000804085	0.00153176	0.0473685	0.00137841	0.0040032	0.000188946	0.0017994	0.0173145	0.0155598	0.0468983	0.0200274	0.0123242	0.00418378	0.0202888	0.000869956	0.0102807	0.00691905	0.0443694
64	-3254.162	-3329.73	75.56885	0.179329	0.313471	0.0998583	0.0511321	0.0484143	0.00335956	0.0190648	0.0577565	0.00742871	0.0031869	0.13501	0.0174463	0.185561	0.164192	0.49779	0.182689	0.332535	0.157615	0.0585608	0.0516012	0.0330847	0.00106122	0.000794661	0.00158529	0.0411046	0.00139978	0.00378075	0.000232953	0.00194214	0.0173145	0.0144231	0.0487132	0.0212375	0.0113137	0.00363051	0.0210405	0.000808584	0.0102807	0.00626973	0.0463601
65	-3255.918	-3331.83	75.91195	0.189506	0.331276	0.101187	0.0561201	0.0532524	0.003576	0.0173718	0.0564281	0.00669863	0.00351355	0.13501	0.0174463	0.185561	0.164192	0.49779	0.193082	0.348648	0.157615	0.0628187	0.056766	0.0313959	0.00129452	0.000801568	0.00156906	0.0415602	0.00140853	0.00342774	0.00023317	0.00215766	0.0169536	0.0130935	0.0474522	0.0231078	0.0118387	0.00347826	0.0216441	0.000765183	0.00989308	0.00784535	0.0423429
66	-3256.407	-3331.935	75.52786	0.157636	0.329879	0.0828106	0.0543739	0.0515647	0.00359594	0.0187692	0.0577071	0.00812514	0.00361777	0.177986	0.0165795	0.176342	0.156034	0.473058	0.161232	0.348648	0.140518	0.062499	0.0551825	0.0302094	0.00143599	0.000984725	0.00181026	0.0421396	0.00161251	0.00342774	0.000273153	0.0020316	0.0184865	0.0112443	0.0464427	0.0283972	0.0119011	0.00312579	0.0229694	0.000719475	0.00944348	0.00986066	0.0386193
67	-3257.201	-3334.209	77.00734	0.157204	0.329202	0.0819758	0.0595467	0.0526834	0.0040279	0.0194456	0.058542	0.00886617	0.00378837	0.212929	0.0158747	0.168846	0.149402	0.452949	0.161232	0.348648	0.140518	0.0684129	0.0564718	0.0283784	0.00136036	0.000865208	0.00209583	0.0407454	0.00170537	0.0032325	0.000267637	0.00201333	0.01849	0.0112379	0.0365549	0.0275797	0.012704	0.00320868	0.022788	0.000724415	0.00983775	0.0108492	0.0363997
68	-3252.843	-3328.409	75.56544	0.158205	0.326537	0.0845173	0.0454135	0.049754	0.00374045	0.021638	0.060238	0.00931242	0.00383776	0.212929	0.0158747	0.168846	0.149402	0.452949	0.161946	0.348175	0.144755	0.054726	0.0535917	0.0372166	0.00136036	0.000804903	0.002108	0.0444572	0.0014961	0.0032325	0.000282681	0.00188319	0.0216762	0.0107856	0.0365549	0.0280789	0.0156588	0.00351126	0.0195246	0.000692907	0.00789626	0.010294	0.0351708
69	-3256.087	-3330.92	74.83297	0.155079	0.342821	0.123777	0.0446125	0.0512094	0.00374045	0.0242543	0.0551494	0.00852063	0.00399974	0.212929	0.0158747	0.168846	0.149402	0.452949	0.158819	0.367075	0.178927	0.0531331	0.0552092	0.0391324	0.00134088	0.000808657	0.002108	0.0409194	0.00138963	0.00328116	0.000340066	0.00201518	0.0228308	0.0119131	0.0358467	0.0305759	0.016252	0.00358341	0.0225563	0.000605997	0.00746262	0.00999104	0.0335271
70	-3257.486	-3332.852	75.36688	0.155652	0.312262	0.117891	0.0603234	0.0530859	0.00316759	0.0224523	0.0497605	0.0085918	0.00390008	0.212929	0.0158747	0.168846	0.149402	0.452949	0.158819	0.334714	0.167652	0.0689152	0.056986	0.0340741	0.00131237	0.000961373	0.00198983	0.0399155	0.00121541	0.0035052	0.000378079	0.00185952	0.0233335	0.0113995	0.0402144	0.0291902	0.0169945	0.0035619	0.0233707	0.000640969	0.00653349	0.00980534	0.0339482
71	-3259.535	-3332.134	72.59867	0.155523	0.28367	0.108175	0.0612925	0.0542645	0.00329639	0.0235177	0.0510706	0.00762275	0.00460008	0.205157	0.0152952	0.199186	0.143948	0.436414	0.158819	0.307188	0.159246	0.0689152	0.0588646	0.0461887	0.00116873	0.00114689	0.00198983	0.0427246	0.00116084	0.00374711	0.000414473	0.00202346	0.0238723	0.0112818	0.0415967	0.0258961	0.0179671	0.00326003	0.02585	0.000593469	0.00633913	0.0100072	0.0372334
72	-3259.101	-3332.938	73.8367	0.154862	0.261488	0.095039	0.0562611	0.0543402	0.00395739	0.0235177	0.0584101	0.00791444	0.0042593	0.205157	0.0152952	0.199186	0.143948	0.436414	0.158819	0.285006	0.153449	0.0641756	0.0585995	0.0436166	0.00109107	0.00130276	0.00190873	0.0443426	0.00121132	0.00303179	0.000414473	0.00208466	0.019729	0.0122085	0.0415967	0.0265658	0.0179671	0.00314904	0.022369	0.000640086	0.0080281	0.0102026	0.0330959
73	-3259.327	-3333.81	74.48273	0.149264	0.259727	0.0805452	0.0566488	0.0609136	0.00382757	0.0252783	0.0586374	0.00752678	0.00445356	0.205157	0.0152952	0.199186	0.143948	0.436414	0.153091	0.285006	0.139183	0.0641756	0.0653672	0.0475169	0.00114108	0.00130473	0.00171324	0.0439599	0.00110025	0.00289351	0.000430328	0.0019449	0.0197275	0.0123077	0.0415967	0.0280411	0.0148435	0.00270673	0.0196769	0.000598341	0.00765807	0.0108858	0.0295987
74	-3253.819	-3328.059	74.24044	0.15806	0.319215	0.0609055	0.050249	0.0599862	0.00382757	0.022018	0.0577021	0.00715065	0.00403611	0.206039	0.015361	0.195742	0.144567	0.438291	0.161887	0.341233	0.118608	0.0573996	0.0640224	0.0487123	0.00109904	0.00112741	0.00187244	0.0443425	0.00117542	0.00283485	0.000399789	0.0021124	0.0235693	0.0124661	0.0426677	0.0264106	0.0135762	0.00285603	0.0205343	0.000617868	0.00662521	0.0111764	0.0299654
75	-3253.671	-3328.05	74.37875	0.162371	0.303554	0.052106	0.048971	0.0610666	0.00385217	0.0221144	0.0584536	0.00801168	0.0037766	0.206039	0.015361	0.195742	0.144567	0.438291	0.166223	0.325668	0.11056	0.0569826	0.0648432	0.0449037	0.000954897	0.00118857	0.00203663	0.0435811	0.0012563	0.00297248	0.000471347	0.00226657	0.0231445	0.0107303	0.0444705	0.0294642	0.0141268	0.00246692	0.0218024	0.000634992	0.0074274	0.0106341	0.028681
76	-3257.233	-3331.049	73.81521	0.141059	0.286567	0.0336633	0.0494326	0.0567384	0.00416519	0.0253127	0.063402	0.00906495	0.00448908	0.285657	0.0212969	0.271381	0.200431	0.221234	0.145224	0.31188	0.0970653	0.0584975	0.0612275	0.0449037	0.00102312	0.0012133	0.002006	0.0455172	0.00110992	0.00270313	0.000513512	0.00247113	0.0231445	0.0105738	0.0473086	0.0318006	0.0124344	0.00248995	0.0207256	0.000563627	0.00685138	0.0103391	0.0278526
77	-3253.741	-3327.804	74.06365	0.155023	0.309265	0.053887	0.0484769	0.0588491	0.00384096	0.0264563	0.0598587	0.0098319	0.0044653	0.285657	0.0212969	0.271381	0.200431	0.221234	0.158864	0.335721	0.113746	0.0583088	0.0633144	0.0404952	0.00105957	0.00121011	0.00183394	0.043968	0.00110003	0.00273334	0.00052582	0.00304275	0.0190783	0.0120795	0.0397071	0.0377735	0.0121629	0.0026798	0.0220954	0.000564085	0.00668845	0.0101096	0.0322936
78	-3252.761	-3329.334	76.57283	0.149012	0.307233	0.0461903	0.0500477	0.0551123	0.00329641	0.0306141	0.0634046	0.00851637	0.00444611	0.285657	0.0212969	0.271381	0.200431	0.221234	0.152308	0.337847	0.109595	0.058564	0.0595584	0.0382677	0.00103691	0.00101726	0.0018404	0.043968	0.00124007	0.00246755	0.00052582	0.00279176	0.0178507	0.0120917	0.0326881	0.0339869	0.0148715	0.00234015	0.023255	0.000661498	0.0058227	0.00918812	0.0282642
79	-3256.021	-3333.867	77.84509	0.136148	0.326464	0.0541586	0.0486716	0.0548163	0.0031946	0.0278569	0.056311	0.00856153	0.00475306	0.345516	0.013003	0.16914	0.337264	0.135077	0.139342	0.35432	0.11047	0.0572331	0.0595693	0.0389249	0.000886043	0.000918425	0.00190091	0.0401186	0.00144046	0.00262411	0.000537201	0.00283054	0.0186466	0.0125921	0.030042	0.0340843	0.0143248	0.00207935	0.0214274	0.000661498	0.00665919	0.00941115	0.0262803
80	-3255.125	-3331.705	76.58032	0.139069	0.319853	0.0622829	0.050624	0.0552208	0.0033873	0.032378	0.0579105	0.00806801	0.00478143	0.436649	0.0164326	0.213753	0.162461	0.170704	0.142456	0.352231	0.120193	0.058692	0.0600023	0.0447536	0.00083591	0.000767787	0.00182476	0.0437954	0.00144046	0.00289627	0.000486681	0.00260537	0.0209885	0.0120855	0.0273876	0.0338683	0.0169444	0.00195395	0.0189832	0.000604722	0.00646266	0.00849886	0.0262803
81	-3252.534	-3330.212	77.67818	0.160036	0.350264	0.0137451	0.0516527	0.047977	0.00291287	0.0302734	0.0686995	0.00703931	0.0049599	0.436649	0.0164326	0.213753	0.162461	0.170704	0.162949	0.380537	0.0824447	0.058692	0.0529369	0.0443443	0.00087765	0.000830516	0.0019793	0.0432517	0.00133213	0.00305416	0.00041502	0.00258756	0.0220238	0.0123042	0.02588	0.0301639	0.0161626	0.0020933	0.020536	0.000642737	0.00601253	0.00866982	0.0253769
82	-3253.689	-3331.301	77.61258	0.162707	0.345897	0.0305212	0.0513535	0.0508216	0.00277994	0.0346403	0.0648557	0.00639654	0.00497544	0.436649	0.0164326	0.213753	0.162461	0.170704	0.165487	0.380537	0.0953769	0.0577501	0.055797	0.0436583	0.000809003	0.000933947	0.00198126	0.0424298	0.00157259	0.00305416	0.000490891	0.0031948	0.0232805	0.0126767	0.0253575	0.028653	0.0167143	0.00197047	0.0224906	0.000633262	0.00654268	0.00894871	0.0226245
83	-3249.43	-3327.372	77.94123	0.174376	0.321348	0.040896	0.0449442	0.042985	0.00243844	0.0307536	0.0531	0.00651608	0.00480098	0.450775	0.0169642	0.188317	0.167717	0.176227	0.176814	0.352102	0.093996	0.0514603	0.047786	0.0452183	0.000773308	0.000917293	0.00216586	0.0449113	0.00163645	0.00322554	0.000498307	0.0032306	0.0213425	0.0158441	0.0219378	0.0313375	0.0152131	0.00196872	0.0206859	0.000679167	0.00679229	0.0102593	0.0226245
84	-3251.889	-3329.634	77.74542	0.165213	0.356947	0.0510728	0.0467839	0.0458072	0.00308794	0.0306325	0.0451282	0.0075715	0.00493655	0.363323	0.0136731	0.151783	0.329183	0.142038	0.168301	0.38758	0.096201	0.0543554	0.0507438	0.0465733	0.000896255	0.00116855	0.00211631	0.0502205	0.00167391	0.00320383	0.000477582	0.0032306	0.0173932	0.0155221	0.0205834	0.0300913	0.0147545	0.00207808	0.0207488	0.000651071	0.00679229	0.0101704	0.0211527
85	-3251.69	-3328.532	76.84205	0.184095	0.330525	0.0678312	0.0573752	0.0448375	0.00317842	0.0286868	0.0405013	0.00754682	0.00486369	0.409429	0.0154083	0.171044	0.244056	0.160063	0.187274	0.359211	0.108332	0.0649221	0.0497012	0.0448983	0.000899574	0.00106887	0.00245077	0.0574304	0.00173527	0.00298171	0.000464511	0.00354409	0.0178809	0.0136813	0.0205834	0.0300913	0.0158775	0.00219624	0.0218631	0.000680368	0.00664765	0.00979773	0.0203953
86	-3251.856	-3327.925	76.06984	0.160348	0.327809	0.0819088	0.046001	0.0424768	0.00330327	0.0316669	0.0405013	0.00915418	0.00501606	0.454949	0.0151758	0.190061	0.27119	0.0686249	0.163652	0.359476	0.12241	0.0551552	0.0474929	0.0474849	0.000898541	0.00115535	0.00207868	0.0563795	0.00153697	0.0028593	0.000463435	0.00298564	0.0180088	0.0139133	0.0225382	0.0326591	0.0149161	0.00217097	0.023643	0.000678115	0.00718521	0.0107887	0.0175345
87	-3252.206	-3328.665	76.45908	0.159927	0.301586	0.0823895	0.05204	0.0356494	0.00372415	0.0291332	0.0439496	0.00915418	0.00455543	0.454949	0.0151758	0.190061	0.27119	0.0686249	0.163652	0.330719	0.126339	0.0611942	0.0402048	0.0540473	0.000816609	0.0010984	0.00232518	0.0504042	0.00175358	0.00325867	0.00043409	0.0028836	0.0169988	0.0134535	0.0177953	0.0315496	0.0143188	0.00216066	0.0218907	0.000733759	0.00647317	0.0120467	0.0232224
88	-3249.92	-3327.25	77.33016	0.160803	0.314296	0.0771799	0.0383989	0.0389543	0.00386916	0.0308718	0.0432546	0.00934201	0.00456746	0.454949	0.0151758	0.190061	0.27119	0.0686249	0.164672	0.345168	0.120435	0.0477409	0.0435218	0.0536869	0.000834939	0.00114879	0.00219416	0.0520846	0.001414	0.00277238	0.000364263	0.00312263	0.0161643	0.0106612	0.0177953	0.0302586	0.0157159	0.00254165	0.0218907	0.000736863	0.00589085	0.0115917	0.0207795
89	-3247.839	-3326.336	78.49759	0.159153	0.283439	0.0824354	0.0360684	0.0377094	0.0038966	0.0353003	0.0379992	0.00915859	0.00489351	0.249468	0.00832155	0.104219	0.600361	0.03763	0.16305	0.31874	0.120435	0.0452269	0.0426029	0.0507506	0.000760808	0.00110569	0.0020575	0.0503048	0.00146757	0.00228267	0.000383939	0.00315306	0.0213536	0.0100316	0.0176437	0.0285473	0.0136525	0.00261335	0.0198735	0.000658373	0.00574377	0.0105541	0.0207795
90	-3246.4	-3327.864	81.46422	0.175372	0.266725	0.0599485	0.0352092	0.0294019	0.0040423	0.0346841	0.040976	0.00832179	0.00647183	0.249468	0.00832155	0.104219	0.600361	0.03763	0.179414	0.301409	0.100924	0.043531	0.0358737	0.0485591	0.000781477	0.00119537	0.00188776	0.041137	0.00152965	0.00227007	0.000398482	0.00298534	0.0184095	0.00890632	0.0186743	0.0252792	0.0118052	0.00307829	0.0173801	0.000717922	0.00522559	0.0101981	0.021681
91	-3245.361	-3327.801	82.43989	0.172534	0.264227	0.0712179	0.0328228	0.0274854	0.0039374	0.0371817	0.0399614	0.00808405	0.00633353	0.249468	0.00832155	0.104219	0.600361	0.03763	0.176472	0.301409	0.111179	0.0409068	0.0338189	0.0406127	0.00073894	0.00109909	0.00197919	0.0446766	0.0014053	0.00205463	0.000369398	0.00271612	0.0188367	0.0088332	0.0150553	0.0269654	0.0118052	0.00373188	0.0183257	0.00092883	0.00524121	0.00931384	0.020679
92	-3245.081	-3326.895	81.81406	0.151505	0.284157	0.0678384	0.0330868	0.0272416	0.00515308	0.0342282	0.0345524	0.0082616	0.00522813	0.242171	0.00807813	0.130422	0.5828	0.0365293	0.156658	0.318385	0.102391	0.0413484	0.0324698	0.0439559	0.000704641	0.00109505	0.00168545	0.0469929	0.0014053	0.00214802	0.000392728	0.00282074	0.0203317	0.00864341	0.0158429	0.024706	0.0118052	0.00374229	0.0193974	0.000973903	0.0052017	0.00948852	0.0209849
93	-3250.144	-3330.979	80.83548	0.138863	0.263713	0.076773	0.0363882	0.0266385	0.00544407	0.0366742	0.0363441	0.00896274	0.00489941	0.14098	0.00470268	0.493775	0.339277	0.0212655	0.144307	0.300388	0.113117	0.045351	0.0315379	0.0452188	0.000731668	0.00115688	0.00148073	0.0516856	0.00157784	0.00218613	0.000405513	0.00282074	0.0225523	0.00827832	0.0142132	0.0229014	0.0116229	0.00395206	0.0209057	0.000973903	0.00558276	0.00995594	0.0198228
94	-3245.206	-3325.367	80.16042	0.152937	0.281398	0.0597955	0.035703	0.0313665	0.00493909	0.0343421	0.0445722	0.00908689	0.00496266	0.14098	0.00470268	0.493775	0.339277	0.0212655	0.157876	0.31574	0.104368	0.0447899	0.0363291	0.0461738	0.000824905	0.00115688	0.00152725	0.0605418	0.00162908	0.00193988	0.000387266	0.00280883	0.0180591	0.00883557	0.014481	0.0227453	0.00976664	0.00393605	0.0189166	0.000991645	0.00553479	0.00908687	0.02181
95	-3244.606	-3326.478	81.87157	0.171117	0.266005	0.0564321	0.0399998	0.0334193	0.00567579	0.0348783	0.0437898	0.00909789	0.00486088	0.140044	0.00467147	0.490499	0.337025	0.0277608	0.176793	0.300883	0.100222	0.0490977	0.0382802	0.0424236	0.000807662	0.00116302	0.00155466	0.0534231	0.00145116	0.00196614	0.000385841	0.00254256	0.0168025	0.00913711	0.0135367	0.0223413	0.0087713	0.00375158	0.0189166	0.000871934	0.00490842	0.00845401	0.0230455
96	-3242.863	-3323.32	80.45779	0.168186	0.2925	0.0575769	0.0410276	0.0309243	0.00638864	0.0425104	0.0435233	0.00904959	0.00459838	0.140044	0.00467147	0.490499	0.337025	0.0277608	0.174574	0.335011	0.1011	0.0500772	0.0355227	0.0473803	0.00076246	0.00122269	0.00164323	0.0572012	0.00135085	0.00180284	0.000425062	0.00270395	0.0203827	0.00836517	0.0130701	0.0223413	0.00966071	0.0038492	0.0156578	0.00096393	0.00496875	0.00860907	0.0222191
97	-3241.084	-3321.6	80.51601	0.170849	0.304777	0.0655929	0.0327093	0.027262	0.00625799	0.0416806	0.0355073	0.00879069	0.00543287	0.0873377	0.00291333	0.305896	0.210184	0.393669	0.177107	0.346458	0.1011	0.0415	0.0326949	0.0444473	0.000713738	0.00102682	0.00178112	0.0572012	0.00136019	0.001645	0.000387077	0.00317689	0.0190449	0.00716185	0.0145963	0.0257448	0.00903869	0.00413802	0.0156198	0.00114126	0.00527701	0.00767582	0.0254228
98	-3241.959	-3322.538	80.57923	0.174877	0.292368	0.0736235	0.0294653	0.0270845	0.00560423	0.0446259	0.0292932	0.00947452	0.00550105	0.0873377	0.00291333	0.305896	0.210184	0.393669	0.180481	0.336993	0.102917	0.0389398	0.0325855	0.0444473	0.000702211	0.00100925	0.0021627	0.0582477	0.0013291	0.00164928	0.000403333	0.00310621	0.0145583	0.00740185	0.0158882	0.0271149	0.00927489	0.00393629	0.0177915	0.00123424	0.00531046	0.00874017	0.0233513
99	-3243.535	-3322.401	78.86619	0.164675	0.320843	0.0657257	0.0302132	0.023874	0.00600425	0.0391412	0.0291944	0.0107709	0.00594929	0.0873377	0.00291333	0.305896	0.210184	0.393669	0.17068	0.359984	0.09492	0.0409841	0.0298233	0.0444473	0.000745836	0.000912338	0.00211819	0.0585861	0.00136169	0.00187581	0.000345375	0.00326339	0.0145583	0.0083166	0.0180538	0.0350578	0.00998904	0.00376917	0.0184936	0.0011017	0.00560203	0.0104114	0.0211843
100	-3243.997	-3324.417	80.41999	0.173639	0.327768	0.0582963	0.0229883	0.019368	0.00576827	0.0378563	0.0343338	0.0112463	0.00452022	0.149857	0.00373546	0.0721505	0.269496	0.504761	0.179407	0.365625	0.0926301	0.0342346	0.0238882	0.0377799	0.0007404	0.000911483	0.00211819	0.0610465	0.00130737	0.00216183	0.000292269	0.00366673	0.0143237	0.00759577	0.0170453	0.0335824	0.00986724	0.00395749	0.0188848	0.00137175	0.00600139	0.0090581	0.020647
