Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
10423	-84.45506	-86.79948	2.344423	0.01905165	0.0190517	0.0190517
10424	-84.9517	-86.85024	1.898535	0.02237812	0.0223781	0.0223781
10425	-85.62271	-87.14501	1.522302	0.02518493	0.0251849	0.0251849
10426	-85.46219	-88.7888	3.326611	0.01172423	0.0117242	0.0117242
10427	-84.51773	-87.40505	2.887321	0.01500147	0.0150015	0.0150015
10428	-84.51773	-87.40505	2.887321	0.01500147	0.0150015	0.0150015
10429	-84.51773	-87.40505	2.887321	0.01500147	0.0150015	0.0150015
10430	-84.51773	-87.40505	2.887321	0.01500147	0.0150015	0.0150015
10431	-87.35405	-88.14969	0.7956323	0.03060611	0.0306061	0.0306061
10432	-86.66251	-87.72584	1.063331	0.028609	0.028609	0.028609
10433	-84.78882	-86.80191	2.013085	0.02152353	0.0215235	0.0215235
10434	-84.4817	-87.33196	2.850264	0.01527792	0.0152779	0.0152779
10435	-84.37128	-86.94628	2.575003	0.01733146	0.0173315	0.0173315
10436	-84.97922	-86.85976	1.880542	0.02251235	0.0225123	0.0225123
10437	-84.53422	-86.77611	2.241891	0.01981658	0.0198166	0.0198166
10438	-84.37501	-87.01803	2.643021	0.01682402	0.016824	0.016824
10439	-84.37501	-87.01803	2.643021	0.01682402	0.016824	0.016824
10440	-84.43729	-87.23115	2.793864	0.01569869	0.0156987	0.0156987
10441	-84.47582	-87.31944	2.843619	0.0153275	0.0153275	0.0153275
10442	-84.71003	-86.78512	2.075095	0.02106093	0.0210609	0.0210609
10443	-84.83227	-86.81325	1.980975	0.02176309	0.0217631	0.0217631
10444	-84.83227	-86.81325	1.980975	0.02176309	0.0217631	0.0217631
10445	-84.4185	-86.82596	2.407463	0.01858136	0.0185814	0.0185814
10446	-84.56397	-86.77349	2.209526	0.02005803	0.020058	0.020058
10447	-85.41829	-87.04468	1.626398	0.02440835	0.0244083	0.0244083
10448	-84.37097	-86.95472	2.583744	0.01726625	0.0172662	0.0172662
10449	-84.62474	-87.59871	2.973976	0.01435499	0.014355	0.014355
10450	-85.29059	-86.98581	1.695219	0.02389492	0.0238949	0.0238949
10451	-85.81995	-87.24744	1.427484	0.0258923	0.0258923	0.0258923
10452	-85.15721	-88.38668	3.229472	0.01244891	0.0124489	0.0124489
10453	-86.28426	-87.50444	1.220182	0.02743884	0.0274388	0.0274388
10454	-86.28426	-87.50444	1.220182	0.02743884	0.0274388	0.0274388
10455	-86.57941	-87.67645	1.097044	0.02835749	0.0283575	0.0283575
10456	-84.92421	-88.06172	3.137512	0.01313497	0.013135	0.013135
10457	-85.37748	-87.02552	1.648031	0.02424695	0.024247	0.024247
10458	-84.47001	-86.79248	2.322467	0.01921545	0.0192155	0.0192155
10459	-84.95592	-88.10721	3.151287	0.0130322	0.0130322	0.0130322
10460	-84.37653	-87.02825	2.651721	0.01675911	0.0167591	0.0167591
10461	-84.64412	-86.77594	2.131813	0.02063779	0.0206378	0.0206378
10462	-84.37506	-86.91299	2.537934	0.01760801	0.017608	0.017608
10463	-84.4577	-86.79813	2.34043	0.01908144	0.0190814	0.0190814
10464	-84.39545	-86.85579	2.46034	0.01818688	0.0181869	0.0181869
10465	-85.52096	-87.09424	1.573276	0.02480465	0.0248046	0.0248046
10466	-85.52096	-87.09424	1.573276	0.02480465	0.0248046	0.0248046
10467	-85.52096	-87.09424	1.573276	0.02480465	0.0248046	0.0248046
10468	-85.85111	-87.26404	1.412931	0.02600087	0.0260009	0.0260009
10469	-85.10293	-88.31269	3.209757	0.012596	0.012596	0.012596
10470	-85.33351	-87.00522	1.671713	0.02407028	0.0240703	0.0240703
10471	-84.88012	-87.99766	3.117537	0.01328399	0.013284	0.013284
10472	-85.14168	-86.92188	1.780199	0.02326094	0.0232609	0.0232609
10473	-85.14168	-86.92188	1.780199	0.02326094	0.0232609	0.0232609
10474	-84.70922	-87.7375	3.028279	0.01394988	0.0139499	0.0139499
10475	-85.76004	-89.16549	3.405456	0.01113602	0.011136	0.011136
10476	-84.39858	-86.85066	2.452089	0.01824843	0.0182484	0.0182484
10477	-84.97221	-86.8573	1.885092	0.02247841	0.0224784	0.0224784
10478	-84.90362	-86.83443	1.930816	0.02213729	0.0221373	0.0221373
10479	-84.90362	-86.83443	1.930816	0.02213729	0.0221373	0.0221373
10480	-84.42744	-86.81784	2.390404	0.01870862	0.0187086	0.0187086
10481	-86.26383	-87.49276	1.228923	0.02737363	0.0273736	0.0273736
10482	-85.60557	-88.97172	3.366154	0.01142922	0.0114292	0.0114292
10483	-84.47827	-86.78926	2.31099	0.01930108	0.0193011	0.0193011
10484	-84.47827	-86.78926	2.31099	0.01930108	0.0193011	0.0193011
10485	-84.41655	-86.82792	2.411365	0.01855225	0.0185522	0.0185522
10486	-84.41655	-86.82792	2.411365	0.01855225	0.0185522	0.0185522
10487	-86.11477	-87.40844	1.293666	0.02689062	0.0268906	0.0268906
10488	-84.37379	-86.92065	2.546857	0.01754143	0.0175414	0.0175414
10489	-84.37379	-86.92065	2.546857	0.01754143	0.0175414	0.0175414
10490	-84.37379	-86.92065	2.546857	0.01754143	0.0175414	0.0175414
10491	-84.37379	-86.92065	2.546857	0.01754143	0.0175414	0.0175414
10492	-84.37379	-86.92065	2.546857	0.01754143	0.0175414	0.0175414
10493	-84.69803	-86.78307	2.085048	0.02098667	0.0209867	0.0209867
10494	-85.0217	-86.87508	1.853384	0.02271496	0.022715	0.022715
10495	-84.86065	-87.96902	3.108378	0.01335232	0.0133523	0.0133523
10496	-84.86065	-87.96902	3.108378	0.01335232	0.0133523	0.0133523
10497	-85.13537	-86.9193	1.783937	0.02323305	0.0232331	0.0232331
10498	-85.1324	-86.91809	1.785699	0.02321991	0.0232199	0.0232199
10499	-85.1324	-86.91809	1.785699	0.02321991	0.0232199	0.0232199
10500	-85.1324	-86.91809	1.785699	0.02321991	0.0232199	0.0232199
10501	-85.1324	-86.91809	1.785699	0.02321991	0.0232199	0.0232199
10502	-84.41446	-87.17096	2.756498	0.01597745	0.0159774	0.0159774
10503	-84.39253	-87.1012	2.708675	0.01633422	0.0163342	0.0163342
10504	-85.79335	-89.20689	3.413539	0.01107572	0.0110757	0.0110757
10505	-84.37207	-86.991	2.618936	0.0170037	0.0170037	0.0170037
10506	-84.80463	-86.80588	2.001248	0.02161185	0.0216118	0.0216118
10507	-84.80463	-86.80588	2.001248	0.02161185	0.0216118	0.0216118
10508	-84.45637	-86.7988	2.342439	0.01906646	0.0190665	0.0190665
10509	-84.37594	-87.02443	2.648497	0.01678317	0.0167832	0.0167832
10510	-84.43225	-86.81399	2.381738	0.01877327	0.0187733	0.0187733
10511	-84.57636	-87.5144	2.938039	0.0146231	0.0146231	0.0146231
10512	-84.85807	-86.82057	1.962499	0.02190092	0.0219009	0.0219009
10513	-85.14886	-86.92483	1.775969	0.02329249	0.0232925	0.0232925
10514	-84.37549	-86.91072	2.535226	0.01762821	0.0176282	0.0176282
10515	-84.37549	-86.91072	2.535226	0.01762821	0.0176282	0.0176282
10516	-84.89397	-86.8314	1.937436	0.02208791	0.0220879	0.0220879
10517	-84.97873	-86.85959	1.880856	0.02251	0.02251	0.02251
10518	-86.30398	-87.51575	1.211777	0.02750155	0.0275015	0.0275015
10519	-85.65971	-87.16385	1.504138	0.02532044	0.0253204	0.0253204
10520	-85.65971	-87.16385	1.504138	0.02532044	0.0253204	0.0253204
10521	-84.79839	-86.80429	2.005898	0.02157715	0.0215772	0.0215772
10522	-84.49092	-86.78509	2.294164	0.0194266	0.0194266	0.0194266
10523	-84.49092	-86.78509	2.294164	0.0194266	0.0194266	0.0194266
10524	-84.38949	-87.08978	2.700285	0.01639682	0.0163968	0.0163968
10525	-84.37685	-87.03026	2.653408	0.01674653	0.0167465	0.0167465
10526	-84.38432	-87.06848	2.684153	0.01651716	0.0165172	0.0165172
10527	-84.38432	-87.06848	2.684153	0.01651716	0.0165172	0.0165172
10528	-84.99768	-88.16643	3.168744	0.01290197	0.012902	0.012902
10529	-84.57952	-86.773	2.193483	0.02017771	0.0201777	0.0201777
10530	-86.31134	-87.51998	1.208643	0.02752492	0.0275249	0.0275249
10531	-86.17499	-87.44229	1.2673	0.02708732	0.0270873	0.0270873
10532	-84.40909	-87.15535	2.746262	0.01605381	0.0160538	0.0160538
10533	-84.52926	-87.42735	2.898087	0.01492115	0.0149212	0.0149212
10534	-84.37309	-86.92566	2.552565	0.01749885	0.0174989	0.0174989
10535	-84.73561	-86.78997	2.054358	0.02121563	0.0212156	0.0212156
10536	-86.86	-87.84468	0.9846853	0.02919572	0.0291957	0.0291957
10537	-85.36554	-88.66352	3.297978	0.01193784	0.0119378	0.0119378
10538	-84.37501	-87.01804	2.643026	0.01682398	0.016824	0.016824
10539	-84.37501	-87.01804	2.643026	0.01682398	0.016824	0.016824
10540	-84.37501	-87.01804	2.643026	0.01682398	0.016824	0.016824
10541	-84.37501	-87.01804	2.643026	0.01682398	0.016824	0.016824
10542	-85.05795	-86.88871	1.830754	0.02288378	0.0228838	0.0228838
10543	-85.05795	-86.88871	1.830754	0.02288378	0.0228838	0.0228838
10544	-85.05795	-86.88871	1.830754	0.02288378	0.0228838	0.0228838
10545	-85.05795	-86.88871	1.830754	0.02288378	0.0228838	0.0228838
10546	-84.38186	-87.05719	2.675326	0.01658302	0.016583	0.016583
10547	-84.38186	-87.05719	2.675326	0.01658302	0.016583	0.016583
10548	-84.38186	-87.05719	2.675326	0.01658302	0.016583	0.016583
10549	-84.38186	-87.05719	2.675326	0.01658302	0.016583	0.016583
10550	-84.46054	-86.79672	2.336178	0.01911316	0.0191132	0.0191132
10551	-85.22682	-86.95774	1.730922	0.02362856	0.0236286	0.0236286
10552	-85.25701	-88.5206	3.263582	0.01219444	0.0121944	0.0121944
10553	-84.37527	-87.01988	2.644611	0.01681216	0.0168122	0.0168122
10554	-84.37527	-87.01988	2.644611	0.01681216	0.0168122	0.0168122
10555	-84.53927	-87.44635	2.907082	0.01485405	0.014854	0.014854
10556	-84.69302	-87.71156	3.018538	0.01402255	0.0140226	0.0140226
10557	-84.48053	-86.78846	2.307925	0.01932394	0.0193239	0.0193239
10558	-84.48053	-86.78846	2.307925	0.01932394	0.0193239	0.0193239
10559	-84.40238	-87.13471	2.73233	0.01615775	0.0161578	0.0161578
10560	-84.40238	-87.13471	2.73233	0.01615775	0.0161578	0.0161578
10561	-84.40238	-87.13471	2.73233	0.01615775	0.0161578	0.0161578
10562	-84.47593	-86.79014	2.314209	0.01927706	0.0192771	0.0192771
10563	-84.47593	-86.79014	2.314209	0.01927706	0.0192771	0.0192771
10564	-84.71706	-86.78639	2.069328	0.02110395	0.021104	0.021104
10565	-84.38052	-86.89044	2.509924	0.01781697	0.017817	0.017817
10566	-84.37381	-86.9205	2.546692	0.01754266	0.0175427	0.0175427
10567	-84.37381	-86.9205	2.546692	0.01754266	0.0175427	0.0175427
10568	-84.37381	-86.9205	2.546692	0.01754266	0.0175427	0.0175427
10569	-84.37363	-87.00715	2.633519	0.01689491	0.0168949	0.0168949
10570	-84.37363	-87.00715	2.633519	0.01689491	0.0168949	0.0168949
10571	-85.85368	-89.28154	3.427856	0.01096891	0.0109689	0.0109689
10572	-84.44337	-87.24597	2.802601	0.0156335	0.0156335	0.0156335
10573	-84.44337	-87.24597	2.802601	0.0156335	0.0156335	0.0156335
10574	-84.50211	-86.78205	2.279946	0.01953267	0.0195327	0.0195327
10575	-84.50211	-86.78205	2.279946	0.01953267	0.0195327	0.0195327
10576	-84.50211	-86.78205	2.279946	0.01953267	0.0195327	0.0195327
10577	-84.50211	-86.78205	2.279946	0.01953267	0.0195327	0.0195327
10578	-85.26813	-88.53535	3.267225	0.01216727	0.0121673	0.0121673
10579	-84.88143	-86.82754	1.946104	0.02202323	0.0220232	0.0220232
10580	-84.88143	-86.82754	1.946104	0.02202323	0.0220232	0.0220232
10581	-84.88143	-86.82754	1.946104	0.02202323	0.0220232	0.0220232
10582	-85.05161	-86.88629	1.834679	0.0228545	0.0228545	0.0228545
10583	-85.03106	-86.87855	1.847496	0.02275888	0.0227589	0.0227589
10584	-84.39818	-86.85129	2.453104	0.01824086	0.0182409	0.0182409
10585	-84.42787	-86.81749	2.38962	0.01871447	0.0187145	0.0187145
10586	-84.74479	-86.79186	2.047066	0.02127003	0.02127	0.02127
10587	-84.74479	-86.79186	2.047066	0.02127003	0.02127	0.02127
10588	-84.74479	-86.79186	2.047066	0.02127003	0.02127	0.02127
10589	-84.74479	-86.79186	2.047066	0.02127003	0.02127	0.02127
10590	-84.74479	-86.79186	2.047066	0.02127003	0.02127	0.02127
10591	-88.24684	-88.72166	0.4748202	0.03299947	0.0329995	0.0329995
10592	-84.71269	-87.74303	3.030332	0.01393456	0.0139346	0.0139346
10593	-84.77075	-86.79759	2.026844	0.0214209	0.0214209	0.0214209
10594	-84.95717	-88.109	3.151821	0.01302822	0.0130282	0.0130282
10595	-85.3749	-87.02431	1.649411	0.02423666	0.0242367	0.0242367
10596	-84.46772	-87.30184	2.834117	0.01539839	0.0153984	0.0153984
10597	-84.46772	-87.30184	2.834117	0.01539839	0.0153984	0.0153984
10598	-85.22598	-86.95738	1.731399	0.023625	0.023625	0.023625
10599	-86.15243	-89.64579	3.493361	0.01048022	0.0104802	0.0104802
10600	-85.12466	-88.34242	3.217758	0.01253631	0.0125363	0.0125363
10601	-84.38479	-87.07054	2.685744	0.01650529	0.0165053	0.0165053
10602	-84.37138	-86.94434	2.572956	0.01734673	0.0173467	0.0173467
10603	-84.37138	-86.94434	2.572956	0.01734673	0.0173467	0.0173467
10604	-84.37708	-87.03165	2.654575	0.01673783	0.0167378	0.0167378
10605	-84.39463	-86.85723	2.462598	0.01817003	0.01817	0.01817
10606	-86.2773	-89.79575	3.518457	0.010293	0.010293	0.010293
10607	-84.62711	-86.77449	2.147379	0.02052166	0.0205217	0.0205217
10608	-84.62711	-86.77449	2.147379	0.02052166	0.0205217	0.0205217
10609	-86.00493	-89.467	3.462064	0.01071371	0.0107137	0.0107137
10610	-84.37272	-86.92869	2.555962	0.01747351	0.0174735	0.0174735
10611	-84.37272	-86.92869	2.555962	0.01747351	0.0174735	0.0174735
10612	-84.37272	-86.92869	2.555962	0.01747351	0.0174735	0.0174735
10613	-85.18728	-86.94084	1.753563	0.02345965	0.0234597	0.0234597
10614	-85.18728	-86.94084	1.753563	0.02345965	0.0234597	0.0234597
10615	-84.43504	-86.81191	2.376867	0.01880961	0.0188096	0.0188096
10616	-84.43504	-86.81191	2.376867	0.01880961	0.0188096	0.0188096
10617	-84.43504	-86.81191	2.376867	0.01880961	0.0188096	0.0188096
10618	-85.01586	-86.87294	1.857073	0.02268744	0.0226874	0.0226874
10619	-85.07123	-88.26904	3.197813	0.0126851	0.0126851	0.0126851
10620	-84.53763	-86.77569	2.238058	0.01984517	0.0198452	0.0198452
10621	-84.49588	-86.78367	2.287797	0.0194741	0.0194741	0.0194741
10622	-84.59845	-87.55345	2.954992	0.01449662	0.0144966	0.0144966
10623	-85.23708	-86.96219	1.725113	0.0236719	0.0236719	0.0236719
10624	-85.02337	-88.20249	3.179125	0.01282452	0.0128245	0.0128245
10625	-84.37944	-86.89412	2.514683	0.01778146	0.0177815	0.0177815
10626	-84.89324	-88.01683	3.123587	0.01323885	0.0132389	0.0132389
10627	-84.89324	-88.01683	3.123587	0.01323885	0.0132389	0.0132389
10628	-87.20049	-88.05383	0.8533406	0.03017559	0.0301756	0.0301756
10629	-85.52688	-87.09715	1.570268	0.02482709	0.0248271	0.0248271
10630	-85.52688	-87.09715	1.570268	0.02482709	0.0248271	0.0248271
10631	-85.52688	-87.09715	1.570268	0.02482709	0.0248271	0.0248271
10632	-88.10127	-91.89386	3.792587	0.008247901	0.0082479	0.0082479
10633	-84.48774	-87.34465	2.856903	0.0152284	0.0152284	0.0152284
10634	-84.52994	-86.7767	2.246756	0.01978028	0.0197803	0.0197803
10635	-84.52994	-86.7767	2.246756	0.01978028	0.0197803	0.0197803
10636	-84.98455	-86.86164	1.877092	0.02253809	0.0225381	0.0225381
10637	-84.51663	-87.40289	2.886265	0.01500934	0.0150093	0.0150093
10638	-84.37268	-86.92909	2.556406	0.01747019	0.0174702	0.0174702
10639	-84.89843	-88.02438	3.125952	0.0132212	0.0132212	0.0132212
10640	-84.89843	-88.02438	3.125952	0.0132212	0.0132212	0.0132212
10641	-84.45589	-86.79905	2.343158	0.01906109	0.0190611	0.0190611
10642	-84.45589	-86.79905	2.343158	0.01906109	0.0190611	0.0190611
10643	-84.45589	-86.79905	2.343158	0.01906109	0.0190611	0.0190611
10644	-84.45589	-86.79905	2.343158	0.01906109	0.0190611	0.0190611
10645	-84.45589	-86.79905	2.343158	0.01906109	0.0190611	0.0190611
10646	-84.39235	-87.10054	2.708195	0.0163378	0.0163378	0.0163378
10647	-84.47277	-87.31285	2.840083	0.01535388	0.0153539	0.0153539
10648	-84.63894	-87.6227	2.983766	0.01428196	0.014282	0.014282
10649	-84.90233	-88.03006	3.127727	0.01320797	0.013208	0.013208
10650	-87.83614	-88.45575	0.6196138	0.03191926	0.0319193	0.0319193
10651	-85.59625	-87.13166	1.535412	0.02508713	0.0250871	0.0250871
10652	-84.39933	-87.12482	2.725491	0.01620877	0.0162088	0.0162088
10653	-84.39933	-87.12482	2.725491	0.01620877	0.0162088	0.0162088
10654	-85.10323	-86.90637	1.803136	0.02308982	0.0230898	0.0230898
10655	-84.3743	-87.01269	2.638387	0.01685859	0.0168586	0.0168586
10656	-84.3743	-87.01269	2.638387	0.01685859	0.0168586	0.0168586
10657	-84.3743	-87.01269	2.638387	0.01685859	0.0168586	0.0168586
10658	-85.648	-87.15787	1.509867	0.0252777	0.0252777	0.0252777
10659	-84.90777	-86.83575	1.927983	0.02215843	0.0221584	0.0221584
10660	-84.57021	-86.77323	2.203024	0.02010653	0.0201065	0.0201065
10661	-84.41509	-86.82945	2.414363	0.01852988	0.0185299	0.0185299
10662	-84.37237	-86.99473	2.622361	0.01697816	0.0169782	0.0169782
10663	-84.39216	-87.09985	2.707689	0.01634158	0.0163416	0.0163416
10664	-84.60905	-87.57184	2.96279	0.01443844	0.0144384	0.0144384
10665	-85.01675	-86.87326	1.856513	0.02269161	0.0226916	0.0226916
10666	-85.93152	-87.30737	1.375844	0.02627755	0.0262776	0.0262776
10667	-86.349	-87.54168	1.192683	0.02764399	0.027644	0.027644
10668	-84.52371	-87.41668	2.892966	0.01495936	0.0149594	0.0149594
10669	-84.52371	-87.41668	2.892966	0.01495936	0.0149594	0.0149594
10670	-84.52371	-87.41668	2.892966	0.01495936	0.0149594	0.0149594
10671	-84.75345	-87.80701	3.053562	0.01376126	0.0137613	0.0137613
10672	-84.73084	-87.77171	3.040867	0.01385596	0.013856	0.013856
10673	-84.73084	-87.77171	3.040867	0.01385596	0.013856	0.013856
10674	-84.73084	-87.77171	3.040867	0.01385596	0.013856	0.013856
10675	-84.75406	-87.80795	3.053895	0.01375877	0.0137588	0.0137588
10676	-85.86132	-87.2695	1.408185	0.02603628	0.0260363	0.0260363
10677	-84.51409	-87.39792	2.883826	0.01502754	0.0150275	0.0150275
10678	-85.37833	-87.02591	1.647578	0.02425034	0.0242503	0.0242503
10679	-85.37833	-87.02591	1.647578	0.02425034	0.0242503	0.0242503
10680	-85.2215	-88.47323	3.251738	0.0122828	0.0122828	0.0122828
10681	-84.68485	-87.69837	3.013515	0.01406002	0.01406	0.01406
10682	-84.38343	-87.06451	2.681073	0.01654014	0.0165401	0.0165401
10683	-84.38343	-87.06451	2.681073	0.01654014	0.0165401	0.0165401
10684	-84.38343	-87.06451	2.681073	0.01654014	0.0165401	0.0165401
10685	-84.56896	-87.50108	2.932129	0.01466718	0.0146672	0.0146672
10686	-84.56896	-87.50108	2.932129	0.01466718	0.0146672	0.0146672
10687	-84.67637	-87.68458	3.008216	0.01409955	0.0140996	0.0140996
10688	-85.54372	-88.89321	3.349492	0.01155353	0.0115535	0.0115535
10689	-84.45976	-86.7971	2.337349	0.01910443	0.0191044	0.0191044
10690	-85.75049	-87.21082	1.460327	0.02564728	0.0256473	0.0256473
10691	-85.75049	-87.21082	1.460327	0.02564728	0.0256473	0.0256473
10692	-85.75049	-87.21082	1.460327	0.02564728	0.0256473	0.0256473
10693	-84.37125	-86.97766	2.606413	0.01709713	0.0170971	0.0170971
10694	-84.88339	-86.82813	1.944745	0.02203338	0.0220334	0.0220334
10695	-84.52453	-87.41826	2.893729	0.01495366	0.0149537	0.0149537
10696	-84.52453	-87.41826	2.893729	0.01495366	0.0149537	0.0149537
10697	-84.52453	-87.41826	2.893729	0.01495366	0.0149537	0.0149537
10698	-84.52453	-87.41826	2.893729	0.01495366	0.0149537	0.0149537
10699	-84.68882	-87.70478	3.01596	0.01404178	0.0140418	0.0140418
10700	-84.68882	-87.70478	3.01596	0.01404178	0.0140418	0.0140418
10701	-85.52132	-88.86464	3.343314	0.01159962	0.0115996	0.0115996
10702	-84.90091	-88.02798	3.127079	0.0132128	0.0132128	0.0132128
10703	-84.90091	-88.02798	3.127079	0.0132128	0.0132128	0.0132128
10704	-85.06793	-86.89254	1.824612	0.0229296	0.0229296	0.0229296
10705	-84.93229	-86.84372	1.911431	0.02228191	0.0222819	0.0222819
10706	-84.37135	-86.94503	2.573684	0.01734129	0.0173413	0.0173413
10707	-84.8728	-86.82493	1.952124	0.02197832	0.0219783	0.0219783
10708	-84.45034	-86.80206	2.351726	0.01899717	0.0189972	0.0189972
10709	-84.50206	-87.37397	2.871908	0.01511645	0.0151165	0.0151165
10710	-85.36989	-87.02198	1.652095	0.02421664	0.0242166	0.0242166
10711	-84.7464	-86.7922	2.045799	0.02127948	0.0212795	0.0212795
10712	-85.10335	-86.90641	1.803069	0.02309033	0.0230903	0.0230903
10713	-84.53495	-86.77602	2.241071	0.01982269	0.0198227	0.0198227
10714	-85.17563	-86.93594	1.760311	0.02340931	0.0234093	0.0234093
10715	-84.84415	-87.9446	3.100448	0.01341148	0.0134115	0.0134115
10716	-84.41329	-87.16761	2.754321	0.01599369	0.0159937	0.0159937
10717	-84.41329	-87.16761	2.754321	0.01599369	0.0159937	0.0159937
10718	-84.41329	-87.16761	2.754321	0.01599369	0.0159937	0.0159937
10719	-84.41906	-87.18379	2.764735	0.015916	0.015916	0.015916
10720	-84.41906	-87.18379	2.764735	0.015916	0.015916	0.015916
10721	-84.61545	-86.77375	2.1583	0.02044019	0.0204402	0.0204402
10722	-84.48293	-87.33456	2.851631	0.01526773	0.0152677	0.0152677
10723	-84.48293	-87.33456	2.851631	0.01526773	0.0152677	0.0152677
10724	-84.48293	-87.33456	2.851631	0.01526773	0.0152677	0.0152677
10725	-85.67755	-89.06241	3.384859	0.01128968	0.0112897	0.0112897
10726	-85.67755	-89.06241	3.384859	0.01128968	0.0112897	0.0112897
10727	-84.4825	-86.78777	2.305279	0.01934368	0.0193437	0.0193437
10728	-84.4825	-86.78777	2.305279	0.01934368	0.0193437	0.0193437
10729	-84.77849	-87.8456	3.067113	0.01366016	0.0136602	0.0136602
10730	-84.37993	-87.0476	2.667666	0.01664016	0.0166402	0.0166402
10731	-84.48014	-87.32866	2.848519	0.01529095	0.0152909	0.0152909
10732	-85.73735	-89.13723	3.399876	0.01117765	0.0111777	0.0111777
10733	-84.37249	-86.99605	2.623561	0.0169692	0.0169692	0.0169692
10734	-85.05124	-86.88615	1.834909	0.02285278	0.0228528	0.0228528
10735	-85.05124	-86.88615	1.834909	0.02285278	0.0228528	0.0228528
10736	-84.39045	-87.09346	2.70301	0.01637648	0.0163765	0.0163765
10737	-84.48845	-87.34612	2.857666	0.0152227	0.0152227	0.0152227
10738	-84.61442	-87.58109	2.966668	0.01440951	0.0144095	0.0144095
10739	-85.34433	-88.63578	3.291453	0.01198652	0.0119865	0.0119865
10740	-84.43006	-86.81571	2.385649	0.0187441	0.0187441	0.0187441
10741	-85.02747	-86.87722	1.849748	0.02274209	0.0227421	0.0227421
10742	-85.02747	-86.87722	1.849748	0.02274209	0.0227421	0.0227421
10743	-84.384	-86.88015	2.496145	0.01791976	0.0179198	0.0179198
10744	-84.64813	-87.63808	2.989948	0.01423584	0.0142358	0.0142358
10745	-84.84825	-87.95069	3.102434	0.01339666	0.0133967	0.0133967
10746	-85.08001	-86.89723	1.817214	0.0229848	0.0229848	0.0229848
10747	-84.5706	-87.50405	2.933452	0.01465732	0.0146573	0.0146573
10748	-84.5706	-87.50405	2.933452	0.01465732	0.0146573	0.0146573
10749	-85.39908	-87.03562	1.63654	0.02433268	0.0243327	0.0243327
10750	-85.39908	-87.03562	1.63654	0.02433268	0.0243327	0.0243327
10751	-85.09139	-86.90168	1.810297	0.0230364	0.0230364	0.0230364
10752	-85.09139	-86.90168	1.810297	0.0230364	0.0230364	0.0230364
10753	-85.38828	-87.03056	1.642275	0.02428989	0.0242899	0.0242899
10754	-84.40056	-87.12885	2.728291	0.01618788	0.0161879	0.0161879
10755	-86.59241	-87.68415	1.091743	0.02839704	0.028397	0.028397
10756	-86.21646	-87.46577	1.249312	0.02722152	0.0272215	0.0272215
10757	-84.65078	-87.64249	2.991706	0.01422272	0.0142227	0.0142227
10758	-84.50515	-87.38017	2.875022	0.01509322	0.0150932	0.0150932
10759	-87.57192	-91.29819	3.726263	0.008742702	0.0087427	0.0087427
10760	-87.57192	-91.29819	3.726263	0.008742702	0.0087427	0.0087427
10761	-84.39949	-86.84924	2.449752	0.01826587	0.0182659	0.0182659
10762	-84.39949	-86.84924	2.449752	0.01826587	0.0182659	0.0182659
10763	-84.4326	-86.81373	2.381135	0.01877777	0.0187778	0.0187778
10764	-84.96165	-88.11537	3.153724	0.01301402	0.013014	0.013014
10765	-84.42659	-87.20397	2.777385	0.01582163	0.0158216	0.0158216
10766	-85.33206	-87.00456	1.672503	0.02406438	0.0240644	0.0240644
10767	-84.77246	-86.79799	2.025533	0.02143067	0.0214307	0.0214307
10768	-84.73948	-86.79076	2.051275	0.02123863	0.0212386	0.0212386
10769	-84.38293	-86.88309	2.500151	0.01788987	0.0178899	0.0178899
10770	-84.46075	-86.79662	2.335868	0.01911548	0.0191155	0.0191155
10771	-84.37105	-86.95192	2.58087	0.01728768	0.0172877	0.0172877
10772	-84.48288	-86.78764	2.304759	0.01934756	0.0193476	0.0193476
10773	-84.48288	-86.78764	2.304759	0.01934756	0.0193476	0.0193476
10774	-84.45578	-87.27506	2.819276	0.0155091	0.0155091	0.0155091
10775	-84.37392	-86.91975	2.545828	0.01754911	0.0175491	0.0175491
10776	-85.18674	-86.94062	1.753873	0.02345734	0.0234573	0.0234573
10777	-85.46909	-87.06898	1.599889	0.02460611	0.0246061	0.0246061
10778	-84.3825	-86.88434	2.501846	0.01787723	0.0178772	0.0178772
10779	-84.81925	-87.90741	3.088155	0.01350319	0.0135032	0.0135032
10780	-84.37091	-86.95894	2.588031	0.01723427	0.0172343	0.0172343
10781	-84.37279	-86.92814	2.555351	0.01747807	0.0174781	0.0174781
10782	-84.61667	-87.58495	2.968275	0.01439753	0.0143975	0.0143975
10783	-84.44432	-87.24826	2.803937	0.01562354	0.0156235	0.0156235
10784	-84.44432	-87.24826	2.803937	0.01562354	0.0156235	0.0156235
10785	-84.84043	-86.81552	1.975085	0.02180703	0.021807	0.021807
10786	-84.41436	-87.17067	2.756311	0.01597885	0.0159788	0.0159788
10787	-84.41436	-87.17067	2.756311	0.01597885	0.0159788	0.0159788
10788	-88.94957	-89.18526	0.2356909	0.03478345	0.0347834	0.0347834
10789	-84.5074	-86.78081	2.273406	0.01958146	0.0195815	0.0195815
10790	-84.37133	-86.94528	2.57395	0.01733931	0.0173393	0.0173393
10791	-85.32683	-87.00218	1.675347	0.02404317	0.0240432	0.0240432
10792	-84.57477	-86.77309	2.198328	0.02014157	0.0201416	0.0201416
