Iteration	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
2621	-66.89641	-78.3365	11.4401	0.0069656	0.0165332	0.01073143	0.6407698	0.019109	0.0676254	0.03594789	0.9368761	0.0563765	0.421435	0.134977	0.387212	0.003156737	0.01225302
2622	-72.18913	-84.84939	12.66025	0.00135089	0.0423067	0.007559866	2.553179	0.0212608	0.0330234	0.02649724	0.3264327	0.179059	0.562977	0.0666794	0.191285	0.001587209	0.0008064629
2623	-69.8193	-80.80312	10.98382	0.000684403	0.021434	0.003830074	2.553179	0.0280311	0.057438	0.04012546	0.5318025	0.19058	0.599201	0.00662599	0.203593	0.001587209	0.0008064629
2624	-70.62309	-81.07099	10.4479	0.000827255	0.0259078	0.004629509	2.553179	0.0280311	0.057438	0.04012546	0.5318025	0.19058	0.599201	0.00662599	0.203593	0.005419306	0.0001730488
2625	-71.91889	-75.36827	3.449377	0.0014413	0.0148701	0.004629509	1.730052	0.0547378	0.114693	0.07923397	0.5483423	0.185172	0.582199	0.034813	0.197816	0.003863187	0.02507584
2626	-73.53627	-74.71805	1.181774	0.00283671	0.0292667	0.009111593	1.730052	0.0526439	0.149756	0.08879028	0.7749969	0.340419	0.231918	0.0639999	0.363663	0.003863187	0.02507584
2627	-69.41724	-75.35152	5.934278	0.0109314	0.0165199	0.0134382	0.306102	0.0567501	0.13892	0.08879028	0.6636416	0.263816	0.0396979	0.104229	0.592257	0.003863187	0.004793154
2628	-70.84787	-75.39679	4.548916	0.00748418	0.0266822	0.01413131	0.9423451	0.0567501	0.13892	0.08879028	0.6636416	0.465531	0.0700512	0.183924	0.280493	0.003863187	0.006354693
2629	-70.5882	-77.00808	6.419883	0.00851221	0.0101045	0.009274232	0.1271149	0.0562611	0.142982	0.0896903	0.6914254	0.465531	0.0700512	0.183924	0.280493	0.003863187	0.006354693
2630	-66.53513	-78.62504	12.08991	0.00695109	0.0123738	0.009274232	0.4274952	0.0281422	0.0686649	0.04395883	0.6612169	0.369704	0.0556315	0.300641	0.274024	0.003863187	0.006354693
2631	-66.04104	-77.40673	11.36569	0.00695109	0.0123738	0.009274232	0.4274952	0.0267341	0.0824913	0.04696095	0.8352632	0.0880246	0.0991813	0.535991	0.276803	0.004053494	0.006354693
2632	-68.18224	-78.16533	9.983094	0.00636729	0.0113346	0.008495321	0.4274952	0.031001	0.0711373	0.04696095	0.615718	0.0732949	0.0421789	0.44981	0.434716	0.004053494	0.02023654
2633	-68.59716	-76.9833	8.386144	0.00403447	0.0178885	0.008495321	1.104006	0.0356443	0.0756694	0.05193437	0.5580406	0.0909444	0.0550412	0.286733	0.567281	0.003134359	0.02023654
2634	-68.71139	-77.36953	8.658142	0.0120912	0.0136787	0.01286047	0.09145333	0.0322018	0.0837586	0.05193437	0.7086213	0.0909444	0.0550412	0.286733	0.567281	0.007687455	0.02023654
2635	-66.51493	-76.60902	10.09409	0.00993261	0.0152801	0.01231953	0.3192973	0.0250598	0.10763	0.05193437	1.080394	0.0969657	0.0586854	0.305717	0.538632	0.007687455	0.002449447
2636	-65.69484	-77.28308	11.58824	0.00945685	0.0145482	0.01172944	0.3192973	0.0206245	0.0885804	0.04274262	1.080394	0.11547	0.0275842	0.60377	0.253176	0.006656566	0.002115369
2637	-64.62529	-76.56169	11.9364	0.00945685	0.0145482	0.01172944	0.3192973	0.00600878	0.113932	0.02616465	2.181187	0.118964	0.0284188	0.622037	0.23058	0.006656566	0.002115369
2638	-65.88922	-76.9978	11.10858	0.0126377	0.0208678	0.01623952	0.3717789	0.00600878	0.113932	0.02616465	2.181187	0.188765	0.252155	0.0601805	0.498899	0.006656566	0.003114556
2639	-64.56711	-76.51787	11.95076	0.0111347	0.0160573	0.01337137	0.2713907	0.00605733	0.113018	0.02616465	2.169255	0.182164	0.243338	0.0930445	0.481454	0.004668337	0.003114556
2640	-64.82886	-76.53455	11.70569	0.0126571	0.0182528	0.01519963	0.2713907	0.00605733	0.113018	0.02616465	2.169255	0.181901	0.24443	0.0929102	0.480759	0.004668337	0.003114556
2641	-66.33296	-79.10546	12.7725	0.00482551	0.00868065	0.006472138	0.4352771	0.00729165	0.0938867	0.02616465	1.89429	0.151133	0.203085	0.398338	0.247444	0.007084776	0.00287761
2642	-67.56237	-78.47794	10.91557	0.00149695	0.0279826	0.006472138	2.170642	0.00802886	0.085266	0.02616465	1.751496	0.228189	0.306629	0.0915788	0.373604	0.0007117273	0.00287761
2643	-69.50053	-78.21423	8.713698	0.000482797	0.00902495	0.002087396	2.170642	0.00802886	0.085266	0.02616465	1.751496	0.171132	0.229958	0.258342	0.340568	0.002675905	0.0217248
2644	-68.81987	-76.49375	7.673886	0.00162415	0.0303604	0.007022103	2.170642	0.00409979	0.104743	0.02072254	2.402239	0.153764	0.206621	0.232124	0.407491	0.002675905	0.0217248
2645	-66.84948	-76.15678	9.307301	0.00147708	0.0276111	0.006386214	2.170642	0.00376086	0.114182	0.02072254	2.530172	0.187473	0.251917	0.063788	0.496822	0.001254603	0.009971408
2646	-69.13465	-77.46921	8.334557	0.000983706	0.0183885	0.004253098	2.170642	0.00671272	0.117005	0.02802542	2.118798	0.33767	0.0714545	0.217333	0.373543	0.01803937	0.0004984694
2647	-69.09199	-76.35732	7.265331	0.000983706	0.0183885	0.004253098	2.170642	0.00607658	0.129254	0.02802542	2.26641	0.0411633	0.270104	0.253326	0.435407	0.01545751	0.009182361
2648	-65.59766	-75.97733	10.37967	0.000983706	0.0183885	0.004253098	2.170642	0.00759395	0.103428	0.02802542	1.935923	0.0411633	0.270104	0.253326	0.435407	0.004472985	0.001130309
2649	-70.19385	-74.92266	4.728807	0.00089988	0.0168215	0.003890671	2.170642	0.00547681	0.143409	0.02802542	2.420481	0.0345923	0.226987	0.561515	0.176905	0.004472985	0.03749578
2650	-66.3756	-77.07698	10.70138	0.000587359	0.0109795	0.002539472	2.170642	0.00466565	0.0872842	0.02018012	2.171229	0.031267	0.205167	0.507538	0.256029	0.0006089506	0.009164687
2651	-69.79779	-76.57195	6.774161	0.00152928	0.0285869	0.006611906	2.170642	0.008998	0.0948048	0.02920708	1.745629	0.0380865	0.249914	0.40013	0.311869	0.006820728	0.02455709
2652	-67.67133	-77.07807	9.406736	0.0144703	0.0225505	0.01806415	0.3288854	0.00860561	0.0906705	0.02793339	1.745629	0.228693	0.259072	0.188938	0.323297	0.0003934983	0.02455709
2653	-66.69333	-78.19095	11.49762	0.00554518	0.00864161	0.006922373	0.3288854	0.00640689	0.121787	0.02793339	2.183055	0.258144	0.173106	0.209783	0.358966	0.005711504	0.009226722
2654	-69.35117	-75.97714	6.625969	0.00216491	0.0221345	0.006922373	1.723347	0.0101169	0.19231	0.04410879	2.183055	0.309621	0.179985	0.0798474	0.430547	0.008169828	0.009226722
2655	-69.17067	-81.98862	12.81795	0.0061163	0.0210418	0.01134451	0.9159157	0.0113397	0.036729	0.02040822	0.8712181	0.321517	0.176883	0.0784716	0.423129	0.008169828	0.009226722
2656	-68.04346	-79.45309	11.40963	0.00840361	0.0103447	0.009323788	0.1540534	0.0407509	0.0728968	0.05450329	0.431117	0.321517	0.176883	0.0784716	0.423129	0.008169828	0.002924331
2657	-68.38048	-78.22887	9.848394	0.0065149	0.0150394	0.009898492	0.6201578	0.0474198	0.0770836	0.06045895	0.3601622	0.529125	0.170982	0.063376	0.236517	0.008169828	0.003022718
2658	-68.62292	-78.17813	9.555205	0.00258303	0.0379323	0.009898492	1.991758	0.0447667	0.0624543	0.05287602	0.2468303	0.625271	0.13607	0.0504356	0.188224	0.001959466	0.003022718
2659	-67.70999	-78.71537	11.00538	0.00101087	0.0148448	0.003873774	1.991758	0.0356434	0.0601268	0.04629387	0.3876205	0.243502	0.0455249	0.262335	0.448638	0.001959466	0.003022718
2660	-68.56229	-78.99767	10.43538	0.00160655	0.0235926	0.006156516	1.991758	0.0361851	0.0592267	0.04629387	0.3652576	0.19285	0.172094	0.279741	0.355315	0.001720707	0.005515178
2661	-66.22832	-77.89041	11.66208	0.0104185	0.0132135	0.01173304	0.1761745	0.0410432	0.0712371	0.05407215	0.4087454	0.145915	0.13021	0.00942815	0.714447	0.001720707	0.005515178
2662	-67.00838	-77.35416	10.34579	0.0104185	0.0132135	0.01173304	0.1761745	0.0600285	0.0763708	0.06770837	0.178491	0.119932	0.172998	0.00920926	0.69786	0.001755568	0.004588378
2663	-66.00653	-77.5312	11.52467	0.0104185	0.0132135	0.01173304	0.1761745	0.0490559	0.0744613	0.06043815	0.309359	0.291821	0.0645303	0.383339	0.26031	5.287591e-05	0.003104391
2664	-66.73812	-79.11798	12.37986	0.0057473	0.0202696	0.0107933	0.9343301	0.0253355	0.0591745	0.0387197	0.6288343	0.370303	0.081885	0.146999	0.400813	0.000198836	0.00555026
2665	-67.98751	-80.26066	12.27315	0.0057473	0.0202696	0.0107933	0.9343301	0.0266819	0.0515226	0.03707723	0.4878016	0.00418019	0.688577	0.0594304	0.247812	0.004428595	0.00555026
2666	-70.23037	-80.49706	10.26669	0.0057473	0.0202696	0.0107933	0.9343301	0.0245573	0.0463585	0.03374076	0.47102	0.00661997	0.506814	0.0941173	0.392449	0.01333255	0.01516466
2667	-71.71028	-78.78062	7.070343	0.00400416	0.0290936	0.0107933	1.470138	0.0298504	0.0572767	0.04134888	0.4831036	0.00341467	0.261421	0.0485469	0.686617	0.01333255	0.02444383
2668	-67.95395	-78.27479	10.32084	0.00483979	0.0194303	0.009697348	1.030381	0.0265154	0.0727653	0.04392493	0.7483547	0.00314115	0.240481	0.12476	0.631618	0.01333255	0.0009303445
2669	-65.82972	-77.60826	11.77853	0.00483979	0.0194303	0.009697348	1.030381	0.0251591	0.0766878	0.04392493	0.8261962	0.214789	0.17598	0.147021	0.462209	6.870112e-05	0.002330715
2670	-64.72661	-75.95759	11.23099	0.00688831	0.0136519	0.009697348	0.5070885	0.0211984	0.107695	0.04778045	1.204896	0.171861	0.0510168	0.117637	0.659485	0.002134436	0.002330715
2671	-65.91427	-77.07808	11.16381	0.0085158	0.0168774	0.01198851	0.5070885	0.030529	0.081783	0.04996756	0.7304713	0.0498112	0.106141	0.244746	0.599301	0.004182763	0.002330715
2672	-67.69027	-80.84145	13.15119	0.0117579	0.0220386	0.01609744	0.4657375	0.0192808	0.0516506	0.03155733	0.7304713	0.0415171	0.107068	0.246883	0.604533	0.004182763	0.002330715
2673	-66.94015	-80.42705	13.4869	0.00613792	0.00905269	0.007454172	0.2880515	0.0240276	0.0628685	0.03886617	0.713015	0.100619	0.0629974	0.480685	0.355699	0.006433642	0.001388159
2674	-63.95277	-77.06536	13.11259	0.00747259	0.0110212	0.009075056	0.2880515	0.0170357	0.0886712	0.03886617	1.222866	0.0798488	0.0959096	0.282712	0.54153	0.00112983	0.001388159
2675	-67.48602	-79.90996	12.42394	0.00570953	0.0144244	0.009075056	0.6870273	0.0124681	0.0519193	0.02544275	1.057481	0.0491602	0.333874	0.283564	0.333402	0.002030434	0.01608184
2676	-66.23072	-77.23343	11.00271	0.00570953	0.0144244	0.009075056	0.6870273	0.0191704	0.079829	0.03911972	1.057481	0.0460877	0.375506	0.265842	0.312564	0.002030434	0.01300768
2677	-65.75529	-77.80555	12.05026	0.00739544	0.0186837	0.01175473	0.6870273	0.0200432	0.0763526	0.03911972	0.9914678	0.0361406	0.431885	0.208465	0.323509	0.002030434	0.003351372
2678	-65.52895	-75.73626	10.20731	0.00758342	0.0191586	0.01205352	0.6870273	0.0141606	0.108071	0.03911972	1.506564	0.0330845	0.395364	0.190837	0.380715	0.0002337113	0.01205635
2679	-65.30249	-76.65457	11.35208	0.0128011	0.0157154	0.01418359	0.1520516	0.0179051	0.0854702	0.03911972	1.158714	0.0420032	0.232369	0.242282	0.483346	0.0007755913	0.01205635
2680	-66.01991	-75.33968	9.31977	0.0136322	0.0147573	0.01418359	0.05879034	0.0256261	0.122326	0.05598879	1.158714	0.0437647	0.242113	0.252442	0.46168	0.0007061524	0.01160279
2681	-64.52079	-77.11851	12.59772	0.0159795	0.0172984	0.01662587	0.05879034	0.0160959	0.0768338	0.03516684	1.158714	0.0245453	0.0394149	0.677108	0.258932	0.0007061524	0.005527924
2682	-64.54328	-76.73414	12.19086	0.0147161	0.0160036	0.01534633	0.06217582	0.0180511	0.0861671	0.03943871	1.158714	0.0516371	0.277398	0.126238	0.544727	0.0007061524	0.005527924
2683	-67.74169	-79.19296	11.45127	0.0102542	0.0229671	0.01534633	0.5977669	0.007695	0.0767092	0.02429563	1.704586	0.0943938	0.507089	0.230766	0.167751	0.007631768	0.005527924
2684	-67.6482	-76.68928	9.041073	0.0102542	0.0229671	0.01534633	0.5977669	0.0133931	0.134036	0.0423693	1.707491	0.109487	0.483285	0.212656	0.194572	0.007631768	0.005398146
2685	-68.64393	-76.51224	7.86831	0.0102542	0.0229671	0.01534633	0.5977669	0.0155282	0.115606	0.0423693	1.488184	0.078479	0.346415	0.252167	0.322939	0.008742161	0.01582221
2686	-65.53434	-76.50999	10.97566	0.00623606	0.0139674	0.009332811	0.5977669	0.0155282	0.115606	0.0423693	1.488184	0.0743815	0.380539	0.239002	0.306078	0.004963605	0.002432514
2687	-66.31334	-76.34029	10.02695	0.00834932	0.0187006	0.01249549	0.5977669	0.0126132	0.142324	0.0423693	1.796438	0.0375967	0.615765	0.326876	0.019762	0.004963605	0.002432514
2688	-66.0008	-75.68782	9.687017	0.00834932	0.0187006	0.01249549	0.5977669	0.0115772	0.15506	0.0423693	1.923506	0.0375967	0.615765	0.326876	0.019762	0.001120173	0.007198145
2689	-63.73571	-75.17979	11.44408	0.0066968	0.0149993	0.01002235	0.5977669	0.00919087	0.123098	0.03363597	1.923506	0.0956181	0.0227903	0.831332	0.05026	0.001120173	0.005296402
2690	-63.66335	-76.69816	13.03481	0.00813179	0.00965261	0.008859629	0.1270939	0.00860341	0.11523	0.03148603	1.923506	0.129155	0.0307837	0.772174	0.0678879	0.001120173	0.002719449
2691	-72.26331	-79.83671	7.573396	0.0152261	0.0391087	0.02440229	0.6992973	0.00814508	0.109091	0.02980867	1.923506	0.110601	0.170018	0.661246	0.0581354	0.008190762	0.01526017
2692	-71.86877	-79.7316	7.862834	0.0112395	0.0529804	0.02440229	1.14938	0.00972211	0.130213	0.03558014	1.923506	0.069143	0.07908	0.413384	0.438393	0.008190762	0.001613144
2693	-64.45065	-76.78794	12.33729	0.0074245	0.0116539	0.009301833	0.3342182	0.00743332	0.0995582	0.02720382	1.923506	0.070983	0.0811845	0.424385	0.423448	0.00341524	0.006837556
2694	-63.47311	-75.86332	12.39021	0.0151084	0.0182326	0.01659719	0.1393346	0.00745143	0.0998008	0.0272701	1.923506	0.106886	0.122247	0.133242	0.637625	0.0002473433	0.00472413
2695	-66.29043	-77.38448	11.09406	0.0123906	0.022232	0.01659719	0.4333609	0.00745143	0.0998008	0.0272701	1.923506	0.175791	0.201055	0.219138	0.404016	0.00618277	0.00472413
2696	-65.75161	-78.55105	12.79944	0.00715005	0.00906915	0.008052633	0.1762509	0.00840604	0.0937845	0.02807769	1.788054	0.0930669	0.106442	0.117929	0.682562	0.00618277	0.00472413
2697	-67.07995	-78.5478	11.46786	0.00224754	0.022117	0.007050457	1.694994	0.00774973	0.0648974	0.02242627	1.575376	0.248935	0.110596	0.315434	0.325034	0.00618277	0.00472413
2698	-66.75426	-78.38126	11.627	0.00128061	0.0126019	0.004017231	1.694994	0.00702602	0.0715821	0.02242627	1.720726	0.174025	0.0773156	0.521435	0.227225	0.00618277	0.00472413
2699	-67.96385	-79.33858	11.37473	0.00439231	0.0432228	0.01377853	1.694994	0.00808538	0.0622033	0.02242627	1.512515	0.291976	0.0438163	0.295507	0.368701	0.0009478166	0.00472413
2700	-67.77339	-80.8858	13.11241	0.00804081	0.0238266	0.01384143	0.805256	0.0222101	0.0490594	0.03300926	0.5874702	0.291976	0.0438163	0.295507	0.368701	0.0003868667	0.00472413
2701	-67.35832	-79.77532	12.417	0.0110594	0.0173233	0.01384143	0.3326746	0.017607	0.0618851	0.03300926	0.9318018	0.298861	0.0212667	0.302476	0.377396	0.008881312	0.003046494
2702	-67.38131	-77.33543	9.954121	0.00890896	0.0151004	0.01159866	0.391158	0.0178799	0.0888876	0.03986604	1.188822	0.214704	0.0238193	0.338782	0.422694	0.008881312	0.01279926
2703	-67.12002	-76.60688	9.486858	0.00890896	0.0151004	0.01159866	0.391158	0.0135189	0.110578	0.03866394	1.557945	0.214704	0.0238193	0.338782	0.422694	0.008881312	0.01279926
2704	-65.62988	-75.87913	10.24925	0.0113879	0.0164591	0.01369066	0.2730423	0.0135189	0.110578	0.03866394	1.557945	0.00432564	0.0302004	0.429541	0.535933	0.004637573	0.01076343
2705	-65.62087	-75.68716	10.06629	0.00965593	0.0166658	0.01268559	0.404593	0.0130261	0.114762	0.03866394	1.613005	0.00442649	0.0309046	0.439556	0.525113	0.004637573	0.01076343
2706	-64.54295	-75.93107	11.38812	0.0102013	0.0157749	0.01268559	0.3231386	0.0131896	0.113339	0.03866394	1.594504	0.0056347	0.0393399	0.286583	0.668442	0.004637573	0.002171675
2707	-64.42011	-76.72175	12.30164	0.00925812	0.0143164	0.01151275	0.3231386	0.0116107	0.0997713	0.03403549	1.594504	0.106382	0.144455	0.319239	0.429925	0.004637573	0.001157799
2708	-65.03422	-76.65042	11.6162	0.0069973	0.0189421	0.01151275	0.7382332	0.0127812	0.094315	0.03471966	1.481614	0.122143	0.165856	0.598451	0.11355	0.004637573	0.001749046
2709	-66.91768	-76.46363	9.545952	0.0069973	0.0189421	0.01151275	0.7382332	0.00843314	0.182416	0.03922171	2.278851	0.0688374	0.529893	0.337275	0.0639946	0.004637573	0.002566438
2710	-65.0911	-76.67756	11.58645	0.00928609	0.013161	0.01105506	0.2585231	0.0133664	0.11509	0.03922171	1.595997	0.0472997	0.364101	0.361896	0.226703	0.004637573	0.002566438
2711	-64.15585	-76.83729	12.68144	0.00982912	0.0124339	0.01105506	0.1742632	0.0103039	0.0887205	0.03023521	1.595997	0.142149	0.22009	0.218757	0.419005	0.0004213994	0.008670317
2712	-69.3749	-78.29025	8.915343	0.00982912	0.0124339	0.01105506	0.1742632	0.0115255	0.218372	0.05016822	2.180637	0.108303	0.522746	0.0497119	0.319239	0.001159448	0.008670317
2713	-65.22289	-77.01171	11.78882	0.00611912	0.00974564	0.007722352	0.3450027	0.00686811	0.130129	0.02989546	2.180637	0.0901051	0.434909	0.112324	0.362662	0.001159448	0.008670317
2714	-65.33225	-76.02895	10.69671	0.0101536	0.0161712	0.01281394	0.3450027	0.00686811	0.130129	0.02989546	2.180637	0.0799788	0.379567	0.226397	0.314058	0.004215328	0.008670317
2715	-66.27119	-76.04584	9.774655	0.0132101	0.0210391	0.01667117	0.3450027	0.00756228	0.143281	0.03291703	2.180637	0.0727353	0.435758	0.205893	0.285614	0.004215328	0.008670317
2716	-66.50224	-80.10903	13.60679	0.0141906	0.0149034	0.01454262	0.03633132	0.0101972	0.0501477	0.0226134	1.180788	0.114779	0.109608	0.324905	0.450708	0.001083508	0.01226419
2717	-67.69894	-78.01285	10.31391	0.00790671	0.00830388	0.008102862	0.03633132	0.0225379	0.110837	0.04998028	1.180788	0.141567	0.13519	0.16734	0.555902	0.004722262	0.01226419
2718	-67.67627	-78.4189	10.74263	0.00712349	0.00921689	0.008102862	0.1909888	0.0296473	0.0842582	0.04998028	0.7742993	0.141567	0.13519	0.16734	0.555902	0.004722262	0.01226419
2719	-67.75053	-75.47574	7.725209	0.0132934	0.013799	0.0135438	0.02767179	0.0502231	0.1108	0.07459709	0.5865559	0.083107	0.0793633	0.411746	0.425783	0.0006266962	0.01327155
2720	-65.12385	-79.03644	13.9126	0.00760156	0.00975807	0.008612583	0.1851331	0.0297365	0.0654676	0.04412229	0.5850202	0.112062	0.0768571	0.398744	0.412337	0.0006266962	0.0005374254
2721	-68.08593	-78.37662	10.29069	0.00740783	0.0100133	0.008612583	0.2234087	0.0445619	0.0895174	0.06315905	0.5170974	0.113975	0.0684508	0.249772	0.567802	0.009093302	0.0004311134
2722	-66.61624	-77.81884	11.2026	0.0107388	0.0145158	0.01248529	0.2234087	0.057934	0.0688553	0.06315905	0.1280249	0.10991	0.0433012	0.356127	0.490662	0.003358889	0.0004311134
2723	-67.71345	-77.7626	10.04915	0.0107388	0.0145158	0.01248529	0.2234087	0.0592186	0.0673617	0.06315905	0.09551079	0.109538	0.0431544	0.620176	0.227132	0.002077197	0.01073085
2724	-72.3085	-76.29974	3.991246	0.00151181	0.0477611	0.008497391	2.559641	0.0629881	0.0720024	0.0673446	0.09915176	0.276717	0.109018	0.0404805	0.573785	0.01735591	0.01073085
2725	-75.54446	-76.89188	1.347417	0.00151181	0.0477611	0.008497391	2.559641	0.0951612	0.118846	0.1063463	0.1647591	0.328546	0.101206	0.0375798	0.532669	0.005057283	0.002918291
2726	-71.97462	-75.19288	3.21826	0.00891903	0.024427	0.01476027	0.7468634	0.0819987	0.137923	0.1063463	0.3854721	0.328546	0.101206	0.0375798	0.532669	0.005057283	0.002918291
2727	-68.40944	-78.25848	9.849038	0.00891903	0.024427	0.01476027	0.7468634	0.0474879	0.0632845	0.05482016	0.2128757	0.334262	0.235379	0.178684	0.251675	0.005057283	0.007168856
2728	-67.3998	-77.31751	9.917707	0.00659566	0.0180639	0.01091529	0.7468634	0.0354475	0.0798687	0.05320848	0.6021824	0.217369	0.305791	0.181372	0.295468	0.005057283	0.007168856
2729	-68.01073	-76.51942	8.508684	0.00564781	0.015468	0.009346662	0.7468634	0.0112989	0.190184	0.04635598	2.092907	0.249603	0.107484	0.30363	0.339284	0.005057283	0.007168856
2730	-72.71618	-80.88997	8.173798	0.00621208	0.0337182	0.01447273	1.253941	0.00281396	0.0473648	0.01154481	2.092907	0.336605	0.144949	0.409464	0.108982	0.02776856	0.01020092
2731	-69.27942	-75.43052	6.1511	0.00240172	0.0130362	0.005595462	1.253941	0.00333547	0.150952	0.02243871	2.826099	0.401821	0.198156	0.315935	0.0840882	0.00153712	0.0401938
2732	-64.98655	-76.18794	11.20138	0.00229997	0.0136129	0.005595462	1.31812	0.00310917	0.140711	0.02091633	2.826099	0.45233	0.0973625	0.355649	0.0946583	0.002996357	0.001765189
2733	-66.16856	-77.53455	11.36599	0.00229997	0.0136129	0.005595462	1.31812	0.0018121	0.0820097	0.01219057	2.826099	0.331388	0.266849	0.317309	0.0844537	0.002996357	0.009262893
2734	-66.39631	-76.31547	9.919164	0.00355352	0.0210322	0.008645135	1.31812	0.00145846	0.101895	0.01219057	3.14798	0.365246	0.140992	0.349728	0.144035	0.006652447	0.009262893
2735	-65.60034	-75.43644	9.836095	0.00355352	0.0210322	0.008645135	1.31812	0.00488243	0.127576	0.02495757	2.418917	0.101605	0.0782045	0.15647	0.663721	0.006652447	0.006375028
2736	-65.07989	-75.99667	10.91678	0.00355352	0.0210322	0.008645135	1.31812	0.00231974	0.0978977	0.01506976	2.774294	0.0522091	0.0401849	0.566557	0.341049	0.001387907	0.008951676
2737	-64.8851	-76.78066	11.89557	0.00382253	0.0140029	0.007316182	0.9624701	0.00148242	0.0822242	0.01104041	2.976899	0.0731974	0.0563394	0.794316	0.0761476	0.001387907	0.008951676
2738	-64.27873	-76.07448	11.79575	0.00382253	0.0140029	0.007316182	0.9624701	0.00214801	0.0990468	0.01458608	2.839962	0.209783	0.161468	0.324355	0.304394	0.0003260746	0.008951676
2739	-64.53977	-75.13353	10.59375	0.00546399	0.020016	0.01045788	0.9624701	0.00133142	0.129877	0.01314993	3.395409	0.198444	0.15274	0.344139	0.304677	0.0005333715	0.008951676
2740	-64.47065	-75.24699	10.77633	0.00546399	0.020016	0.01045788	0.9624701	0.00103416	0.167208	0.01314993	3.769997	0.372945	0.0510171	0.0034443	0.572594	0.000775907	0.002589586
2741	-71.80282	-75.66846	3.865643	0.00499716	0.0297368	0.01219014	1.322121	0.00103416	0.167208	0.01314993	3.769997	0.396448	0.0407305	0.00480669	0.558015	0.01544202	0.03317938
2742	-67.95836	-75.26707	7.308707	0.00444872	0.0264731	0.01085225	1.322121	0.00111356	0.155286	0.01314993	3.660327	0.316802	0.233447	0.00384103	0.44591	0.0009972273	0.02466859
2743	-66.50292	-75.7503	9.247382	0.00692744	0.0133644	0.009621901	0.4871102	0.00128033	0.13506	0.01314993	3.453425	0.403874	0.29761	0.083662	0.214855	0.0009972273	0.02466859
2744	-67.17311	-75.94907	8.775961	0.00651767	0.0142046	0.009621901	0.5775101	0.00132391	0.130614	0.01314993	3.403798	0.245536	0.382056	0.0138968	0.358512	0.003996336	0.02466859
2745	-70.30351	-77.30191	6.998395	0.00210181	0.0440481	0.009621901	2.255395	0.00179895	0.096123	0.01314993	2.94921	0.307213	0.478026	0.0163858	0.198375	0.004640422	0.02174927
2746	-69.64252	-77.80516	8.162637	0.00316291	0.0292708	0.009621901	1.649466	0.00408591	0.113897	0.02157253	2.466868	0.29647	0.46131	0.0507831	0.191438	0.01963756	0.003465477
2747	-69.1904	-78.93762	9.747228	0.00668857	0.0138417	0.009621901	0.539136	0.00361991	0.128559	0.02157253	2.646401	0.139947	0.267058	0.112607	0.480387	0.01963756	0.003465477
2748	-66.76633	-77.23558	10.46925	0.00703076	0.00971085	0.008262846	0.2394021	0.00318696	0.146025	0.02157253	2.835261	0.158553	0.169616	0.127578	0.544254	0.004591358	0.01589238
2749	-64.77562	-77.45265	12.67703	0.00715456	0.00954282	0.008262846	0.2135236	0.00314108	0.143923	0.02126201	2.835261	0.0106666	0.199426	0.15	0.639907	0.004591358	6.085478e-05
2750	-64.7743	-77.84556	13.07126	0.00715456	0.00954282	0.008262846	0.2135236	0.00832969	0.108762	0.0300991	1.904652	0.124008	0.227141	0.170846	0.478005	0.004591358	0.0001018097
2751	-64.28358	-75.75998	11.4764	0.0141807	0.0189143	0.01637733	0.2135236	0.00581786	0.15572	0.0300991	2.436749	0.268724	0.293645	0.220867	0.216765	0.001693311	2.564122e-05
2752	-63.53773	-75.38913	11.8514	0.0141807	0.0189143	0.01637733	0.2135236	0.00675298	0.134156	0.0300991	2.215766	0.0212569	0.29768	0.457986	0.223076	0.001693311	3.460524e-05
2753	-63.30584	-75.23583	11.92999	0.0152527	0.0175849	0.01637733	0.1054772	0.00675298	0.134156	0.0300991	2.215766	0.0130336	0.18172	0.668469	0.136778	0.001693311	0.0008205476
2754	-65.70819	-75.31405	9.605866	0.0138003	0.0159105	0.0148179	0.1054772	0.00709502	0.127689	0.0300991	2.142512	0.148176	0.158713	0.583836	0.109275	0.001693311	0.02064904
2755	-66.74173	-75.47097	8.729242	0.0107234	0.0204758	0.0148179	0.4794858	0.00709502	0.127689	0.0300991	2.142512	0.148176	0.158713	0.583836	0.109275	0.003483125	0.02064904
2756	-66.61569	-75.36258	8.746886	0.0100912	0.0192687	0.01394433	0.4794858	0.00726991	0.130836	0.03084103	2.142512	0.159941	0.156521	0.575773	0.107766	0.003483125	0.02064904
2757	-66.73696	-77.56585	10.82889	0.00733641	0.0140085	0.01013767	0.4794858	0.0128338	0.0741144	0.03084103	1.299892	0.159941	0.156521	0.575773	0.107766	0.002459035	0.02064904
2758	-68.0277	-76.71017	8.682472	0.0118597	0.021355	0.01591426	0.4359915	0.0196021	0.0953895	0.04324156	1.172985	0.216106	0.310237	0.260056	0.213601	0.002459035	0.02064904
2759	-68.96976	-77.26468	8.294919	0.00860479	0.0261918	0.01501249	0.8251624	0.0208361	0.0897399	0.04324156	1.082467	0.424542	0.227746	0.190907	0.156805	0.002459035	0.02064904
