Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
13583	-79.70082	-84.09515	4.394333	0.0120811	0.0282194	0.256617	0.743383
13584	-78.63699	-80.83053	2.19354	0.0120811	0.044638	0.134575	0.865425
13585	-78.53085	-79.9656	1.434752	0.0120811	0.0502987	0.0676304	0.93237
13586	-78.96709	-78.163	-0.8040926	0.0106804	0.068402	0.349948	0.650052
13587	-79.1098	-77.72037	-1.389432	0.0110689	0.0723802	0.275004	0.724996
13588	-79.17186	-77.19683	-1.975027	0.0154376	0.0723802	0.999561	0.000439046
13589	-78.61749	-79.38938	0.7718873	0.0154376	0.0518874	0.971486	0.0285139
13590	-78.76101	-79.5329	0.7718873	0.0154376	0.0518874	0.189137	0.810863
13591	-78.60103	-80.08011	1.479077	0.0101618	0.0518874	0.779787	0.220213
13592	-78.6011	-80.46895	1.867849	0.0101618	0.048987	0.779787	0.220213
13593	-80.98218	-83.43992	2.457741	0.00576101	0.048987	0.593727	0.406273
13594	-78.40892	-79.67846	1.269545	0.0126139	0.0509985	0.602044	0.397956
13595	-78.78741	-81.48767	2.700255	0.0126139	0.0403249	0.193135	0.806865
13596	-78.8901	-81.78979	2.89969	0.011126	0.0403249	0.123	0.877
13597	-78.55563	-79.19836	0.6427349	0.011126	0.0571625	0.41464	0.58536
13598	-78.49664	-79.13937	0.6427349	0.011126	0.0571625	0.915386	0.084614
13599	-79.77643	-76.9552	-2.821236	0.011126	0.0830048	0.751212	0.248788
13600	-78.41984	-79.83841	1.418568	0.0125221	0.0499785	0.561584	0.438416
13601	-80.02964	-76.38949	-3.640151	0.0166163	0.0836239	0.267535	0.732465
13602	-80.62832	-79.80051	-0.8278044	0.0220579	0.0572013	0.732293	0.267707
13603	-79.70573	-78.97616	-0.7295655	0.0192601	0.0592662	0.270695	0.729305
13604	-79.33889	-82.25174	2.912846	0.00816885	0.043184	0.828474	0.171526
13605	-78.72005	-80.89292	2.172871	0.0136893	0.043184	0.185688	0.814312
13606	-78.41505	-80.21781	1.802757	0.0136893	0.0459451	0.967768	0.0322323
13607	-79.79187	-77.69658	-2.095288	0.00964843	0.0790666	0.759756	0.240244
13608	-79.38909	-76.90092	-2.488171	0.0125795	0.0790666	0.575764	0.424236
13609	-78.43958	-78.98852	0.5489468	0.0124709	0.0565173	0.652903	0.347097
13610	-79.24245	-80.79534	1.55289	0.0173043	0.0441942	0.51308	0.48692
13611	-79.11942	-78.84901	-0.2704141	0.0173043	0.0577966	0.504755	0.495245
13612	-80.89696	-75.63593	-5.261035	0.0153917	0.0969407	0.602296	0.397704
13613	-79.4299	-76.84618	-2.583718	0.0153917	0.0769671	0.413088	0.586912
13614	-78.66455	-79.32034	0.6557932	0.0153917	0.0527994	0.65905	0.34095
13615	-79.1536	-81.61163	2.458027	0.0166939	0.038052	0.973558	0.0264416
13616	-78.44806	-80.11517	1.667116	0.011556	0.0490904	0.603746	0.396254
13617	-78.41809	-80.12115	1.703065	0.011556	0.0488222	0.748765	0.251235
13618	-79.56315	-83.66915	4.106002	0.011556	0.0308955	0.144002	0.855998
13619	-79.55698	-83.91605	4.359064	0.00966805	0.0308955	0.540029	0.459971
13620	-78.84834	-79.28803	0.4396952	0.00966805	0.0601352	0.804308	0.195692
13621	-78.62357	-79.62896	1.005393	0.0101058	0.0554772	0.97567	0.02433
13622	-79.20894	-79.17985	-0.02909193	0.0178234	0.0554772	0.703714	0.296286
13623	-78.72376	-81.36518	2.641423	0.0140595	0.0393182	0.660112	0.339888
13624	-78.81115	-80.87917	2.068019	0.00932659	0.0483289	0.808783	0.191217
13625	-79.86265	-76.35402	-3.508629	0.0153117	0.0839473	0.254244	0.745756
13626	-78.92622	-81.27946	2.353247	0.0153117	0.0402159	0.529245	0.470755
13627	-79.57161	-82.29881	2.727199	0.0175022	0.0352356	0.84084	0.15916
13628	-79.57053	-83.45023	3.879697	0.00862089	0.0355189	0.571836	0.428164
13629	-78.56187	-80.5808	2.018935	0.0114729	0.0465488	0.311918	0.688082
13630	-78.72506	-80.26095	1.535893	0.0150765	0.0465488	0.40876	0.59124
13631	-78.67757	-78.85054	0.1729645	0.0150765	0.0567167	0.39269	0.60731
13632	-80.21615	-76.04481	-4.171337	0.0150765	0.0891265	0.39269	0.60731
13633	-80.79432	-77.44615	-3.348169	0.00893542	0.0891265	0.586806	0.413194
13634	-78.96363	-82.14608	3.182449	0.0108535	0.038488	0.244819	0.755181
13635	-78.71637	-81.89882	3.182449	0.0108535	0.038488	0.775684	0.224316
13636	-79.75462	-83.38686	3.632235	0.00820065	0.0377853	0.311272	0.688728
13637	-80.38702	-78.64154	-1.745475	0.00791607	0.0781893	0.895438	0.104562
13638	-79.10536	-80.39567	1.290311	0.0171464	0.046311	0.662433	0.337567
13639	-79.15984	-80.83676	1.676926	0.0171464	0.0434267	0.728323	0.271677
13640	-78.85937	-81.1916	2.332222	0.0140953	0.0415892	0.108378	0.891622
13641	-78.72435	-81.19972	2.475372	0.0130273	0.0415892	0.229293	0.770707
13642	-79.26732	-76.95624	-2.311079	0.0130273	0.0772976	0.808251	0.191749
13643	-79.28064	-76.96956	-2.311079	0.0130273	0.0772976	0.270437	0.729563
13644	-79.40435	-83.22483	3.820481	0.00944721	0.0351344	0.382909	0.617091
13645	-79.19345	-80.6908	1.497351	0.0171264	0.0447865	0.458648	0.541352
13646	-78.68645	-80.98397	2.297521	0.0111569	0.0447865	0.152394	0.847606
13647	-78.7988	-77.75143	-1.047372	0.0142022	0.066695	0.601137	0.398863
13648	-79.91723	-79.75799	-0.1592377	0.00757647	0.066695	0.402548	0.597452
13649	-79.16509	-78.76438	-0.4007167	0.00937798	0.066695	0.804776	0.195224
13650	-78.82895	-78.18314	-0.6458142	0.0112065	0.066695	0.251869	0.748131
13651	-78.81368	-78.16786	-0.6458142	0.0112065	0.066695	0.536496	0.463504
13652	-78.79314	-78.14733	-0.6458142	0.0112065	0.066695	0.925978	0.0740222
13653	-78.83162	-78.18581	-0.6458142	0.0112065	0.066695	0.202558	0.797442
13654	-79.54399	-79.28183	-0.2621602	0.00834431	0.066695	0.548763	0.451237
13655	-78.65729	-79.6097	0.9524121	0.0102584	0.0557199	0.484717	0.515283
13656	-78.47128	-79.28937	0.8180921	0.0112605	0.0557199	0.793566	0.206434
13657	-78.97898	-78.70946	-0.2695193	0.00992898	0.0651653	0.329592	0.670408
13658	-78.83286	-78.47178	-0.3610807	0.0106121	0.0651653	0.561412	0.438588
13659	-78.96754	-78.63145	-0.336087	0.0166078	0.058983	0.561412	0.438588
13660	-78.94247	-78.60638	-0.336087	0.0166078	0.058983	0.786301	0.213699
13661	-78.51685	-78.60751	0.09065735	0.0134242	0.058983	0.580423	0.419577
13662	-78.4442	-78.84381	0.3996159	0.0119663	0.058136	0.978884	0.0211157
13663	-78.53178	-78.8958	0.3640256	0.0122318	0.058136	0.143809	0.856191
13664	-78.45773	-78.82176	0.3640256	0.0122318	0.058136	0.774067	0.225933
13665	-78.4431	-78.80712	0.3640256	0.0122318	0.058136	0.904273	0.0957266
13666	-78.69718	-78.65198	-0.04519705	0.0152847	0.058136	0.636829	0.363171
13667	-78.60198	-80.9292	2.327226	0.0108354	0.0448864	0.53269	0.46731
13668	-78.66426	-80.58386	1.9196	0.0138764	0.0448864	0.228726	0.771274
13669	-78.72348	-81.82476	3.101288	0.0138764	0.0360706	0.953547	0.0464532
13670	-80.30137	-84.79944	4.498072	0.015093	0.0244335	0.348621	0.651379
13671	-79.93377	-84.25554	4.321773	0.015093	0.0257488	0.550942	0.449058
13672	-80.15152	-84.47329	4.321773	0.015093	0.0257488	0.334497	0.665503
13673	-78.61197	-79.05381	0.4418351	0.015093	0.0546943	0.741311	0.258689
13674	-78.70203	-79.14386	0.4418351	0.015093	0.0546943	0.161713	0.838287
13675	-78.61805	-79.05989	0.4418351	0.015093	0.0546943	0.700522	0.299478
13676	-79.6177	-82.51336	2.895662	0.0078719	0.0436091	0.338147	0.661853
13677	-78.86732	-80.68468	1.81736	0.0159164	0.0436091	0.708674	0.291326
13678	-78.54626	-81.0152	2.468939	0.0110554	0.0436091	0.721677	0.278323
13679	-78.52755	-80.99649	2.468939	0.0110554	0.0436091	0.783257	0.216743
13680	-81.07644	-82.00052	0.9240795	0.0225805	0.0436091	0.840174	0.159826
13681	-78.61998	-80.76152	2.141537	0.0134979	0.0436091	0.381003	0.618997
13682	-78.55439	-81.052	2.497603	0.0108415	0.0436091	0.784575	0.215425
13683	-78.83057	-80.7078	1.87723	0.0154697	0.0436091	0.538968	0.461032
13684	-78.9026	-80.69908	1.796479	0.0160721	0.0436091	0.70207	0.29793
13685	-78.93943	-80.82185	1.88242	0.015431	0.0436091	0.192558	0.807442
13686	-78.87972	-80.68656	1.806844	0.0159948	0.0436091	0.722944	0.277056
13687	-79.32425	-81.00944	1.685186	0.0169024	0.0436091	0.0140528	0.985947
13688	-79.03144	-82.40998	3.378536	0.0143162	0.0335624	0.708803	0.291197
13689	-79.3278	-83.52796	4.200158	0.0117639	0.0299851	0.48615	0.51385
13690	-79.28573	-82.89669	3.610954	0.0117639	0.0343808	0.0668879	0.933112
13691	-79.57209	-83.90226	4.330174	0.0117639	0.0290152	0.313318	0.686682
13692	-78.48139	-79.44617	0.9647818	0.0117639	0.054122	0.336511	0.663489
13693	-78.36718	-79.2018	0.8346126	0.012735	0.054122	0.95163	0.0483704
13694	-78.38561	-80.19746	1.811848	0.012735	0.0468316	0.8357	0.1643
13695	-78.43514	-79.75295	1.317811	0.012735	0.0505172	0.486899	0.513101
13696	-78.53498	-78.95693	0.4219498	0.012735	0.0572006	0.0107449	0.989255
13697	-79.39519	-80.74499	1.349804	0.0178569	0.0451567	0.416661	0.583339
13698	-80.17778	-81.16104	0.9832665	0.0205914	0.0451567	0.964296	0.0357044
13699	-79.56659	-79.68788	0.1212911	0.0080784	0.0641003	0.304967	0.695033
13700	-78.7168	-80.10474	1.387941	0.0146428	0.0480863	0.076994	0.923006
13701	-78.70387	-80.09181	1.387941	0.0146428	0.0480863	0.125356	0.874644
13702	-78.6447	-78.4202	-0.224498	0.0146428	0.0601156	0.634608	0.365392
13703	-78.63181	-78.40731	-0.224498	0.0146428	0.0601156	0.759227	0.240773
13704	-78.51641	-79.95082	1.434409	0.0146428	0.0477397	0.915169	0.0848314
13705	-78.78071	-78.22605	-0.5546646	0.0113181	0.0659034	0.34881	0.65119
13706	-78.98207	-78.59898	-0.3830978	0.0100382	0.0659034	0.347774	0.652226
13707	-78.95218	-78.56908	-0.3830978	0.0100382	0.0659034	0.978949	0.0210514
13708	-79.49288	-79.33127	-0.1616076	0.00838579	0.0659034	0.563388	0.436612
13709	-79.46689	-79.36141	-0.1054837	0.00838579	0.0654847	0.908331	0.0916692
13710	-78.63549	-80.47469	1.839205	0.0147007	0.0446618	0.668666	0.331334
13711	-80.02782	-82.91249	2.884668	0.00690122	0.0446618	0.975733	0.0242669
13712	-80.14637	-83.03103	2.884668	0.00690122	0.0446618	0.442116	0.557884
13713	-78.45055	-80.40255	1.952006	0.0138592	0.0446618	0.963697	0.0363027
13714	-79.17655	-79.66984	0.493294	0.0177824	0.051621	0.826934	0.173066
13715	-78.98922	-79.59947	0.610254	0.0169099	0.051621	0.611079	0.388921
13716	-79.96643	-83.5563	3.589867	0.0169099	0.0293922	0.593796	0.406204
13717	-79.94376	-84.61459	4.67083	0.00884555	0.0293922	0.579386	0.420614
13718	-79.12739	-79.5671	0.4397151	0.00884555	0.0609576	0.802984	0.197016
13719	-79.41755	-79.95397	0.5364162	0.00812413	0.0609576	0.970545	0.0294546
13720	-79.33228	-81.01616	1.683882	0.00812413	0.0523971	0.356863	0.643137
13721	-78.91043	-80.46006	1.549632	0.00912567	0.0523971	0.562408	0.437592
13722	-80.71143	-79.108	-1.603431	0.0221778	0.0628678	0.821752	0.178248
13723	-81.60511	-83.95903	2.353918	0.0221778	0.0333448	0.587664	0.412336
13724	-79.41986	-80.19751	0.7776522	0.00808404	0.059198	0.407465	0.592535
13725	-79.43038	-80.20803	0.7776522	0.00808404	0.059198	0.235144	0.764856
13726	-79.19702	-78.70717	-0.4898516	0.01754	0.059198	0.487675	0.512325
13727	-79.16655	-78.6767	-0.4898516	0.01754	0.059198	0.76636	0.23364
13728	-79.58024	-82.10219	2.521951	0.01754	0.036729	0.654092	0.345908
13729	-79.13521	-82.57698	3.441775	0.00946386	0.037943	0.560439	0.439561
13730	-81.31881	-85.21942	3.900605	0.00604085	0.037943	0.141519	0.858481
13731	-83.37773	-89.88763	6.5099	0.00604085	0.0184768	0.623218	0.376782
13732	-83.00759	-89.4685	6.460911	0.00640632	0.0184768	0.600625	0.399375
13733	-82.17104	-88.42321	6.252173	0.00796357	0.0184768	0.327564	0.672436
13734	-80.15982	-83.50712	3.3473	0.00688256	0.0412291	0.890368	0.109632
13735	-78.77566	-79.00699	0.2313254	0.0156578	0.0557	0.31818	0.68182
13736	-78.49168	-79.25925	0.7675757	0.0116572	0.0557	0.397222	0.602778
13737	-79.34065	-83.27846	3.937812	0.0116572	0.0320491	0.256854	0.743146
13738	-79.07758	-83.0154	3.937812	0.0116572	0.0320491	0.615682	0.384318
13739	-80.02046	-76.59993	-3.420537	0.0116572	0.0869446	0.122294	0.877706
13740	-80.32172	-76.18616	-4.135552	0.0169914	0.0869446	0.358837	0.641163
13741	-79.48254	-81.90714	2.424608	0.0169914	0.0380038	0.372792	0.627208
13742	-79.3412	-77.58698	-1.754221	0.0169914	0.0691792	0.338593	0.661407
13743	-79.0575	-80.06398	1.006479	0.0173022	0.0482727	0.910609	0.0893907
13744	-79.60657	-80.36614	0.7595708	0.0191443	0.0482727	0.910609	0.0893907
13745	-78.8916	-78.30105	-0.5905542	0.0156729	0.0618164	0.0504486	0.949551
13746	-78.70918	-78.21214	-0.497045	0.0115936	0.0651981	0.672493	0.327507
13747	-78.71021	-78.21317	-0.497045	0.0115936	0.0651981	0.656056	0.343944
13748	-80.26134	-86.00336	5.742025	0.0115936	0.0186527	0.892458	0.107542
13749	-80.964	-86.70602	5.742025	0.0115936	0.0186527	0.334628	0.665372
13750	-79.59586	-76.9512	-2.644663	0.0115936	0.08122	0.446415	0.553585
13751	-79.59381	-76.94915	-2.644663	0.0115936	0.08122	0.62186	0.37814
13752	-79.86334	-76.54244	-3.320899	0.0166385	0.08122	0.988972	0.0110278
13753	-78.87322	-79.2586	0.385382	0.0166385	0.05357	0.92367	0.0763295
13754	-78.4571	-79.28343	0.8263321	0.0133489	0.05357	0.493181	0.506819
13755	-79.66829	-76.53404	-3.134253	0.0133489	0.0831171	0.235251	0.764749
13756	-78.63135	-80.93767	2.306325	0.0133489	0.0425288	0.419523	0.580477
13757	-78.49108	-79.91156	1.420488	0.0124954	0.0499908	0.234179	0.765821
13758	-78.44555	-79.86604	1.420488	0.0124954	0.0499908	0.440332	0.559668
13759	-78.51006	-79.72103	1.210975	0.0140585	0.0499908	0.536934	0.463066
13760	-79.66717	-76.48915	-3.178015	0.0140585	0.0827341	0.327667	0.672333
13761	-79.70199	-76.85135	-2.850645	0.0116162	0.0827341	0.435978	0.564022
13762	-79.80478	-84.55236	4.747577	0.0116162	0.026049	0.407572	0.592428
13763	-79.19404	-77.67525	-1.518788	0.0164576	0.0679566	0.234923	0.765077
13764	-79.19725	-77.67846	-1.518788	0.0164576	0.0679566	0.183117	0.816883
13765	-79.60022	-77.82189	-1.778332	0.0183939	0.0679566	0.898479	0.101521
13766	-78.61363	-79.35292	0.7392868	0.0142947	0.0532735	0.0610178	0.938982
13767	-78.47037	-79.20966	0.7392868	0.0142947	0.0532735	0.897279	0.102721
13768	-79.64604	-77.28875	-2.35729	0.0106042	0.0800654	0.862624	0.137376
13769	-79.34194	-83.34803	4.006088	0.0125736	0.0306233	0.376152	0.623848
13770	-78.55913	-78.46328	-0.09584946	0.0133835	0.0604151	0.454552	0.545448
13771	-78.5062	-78.41035	-0.09584946	0.0133835	0.0604151	0.987026	0.0129743
13772	-78.53407	-78.43822	-0.09584946	0.0133835	0.0604151	0.703127	0.296873
13773	-78.71594	-80.98575	2.269814	0.0133835	0.0427665	0.17786	0.82214
13774	-79.20387	-82.10619	2.90232	0.00866485	0.0427665	0.589502	0.410498
13775	-79.11178	-80.24058	1.1288	0.00866485	0.0559975	0.486043	0.513957
13776	-79.02374	-79.00988	-0.01385871	0.0171894	0.0559975	0.896611	0.103389
13777	-79.47484	-78.60296	-0.8718791	0.00900034	0.0705877	0.731007	0.268993
13778	-79.02104	-77.87093	-1.150108	0.011076	0.0705877	0.165737	0.834263
13779	-79.02003	-77.86992	-1.150108	0.011076	0.0705877	0.193661	0.806339
13780	-81.41406	-81.09548	-0.3185774	0.0238677	0.0515925	0.881181	0.118819
13781	-80.45618	-80.4502	-0.005978546	0.0215356	0.0515925	0.743691	0.256309
13782	-78.90011	-79.37427	0.4741689	0.00964931	0.0598968	0.155001	0.844999
13783	-78.86526	-79.33943	0.4741689	0.00964931	0.0598968	0.574616	0.425384
13784	-79.61282	-83.39373	3.780919	0.00949212	0.0353846	0.0334433	0.966557
13785	-79.25522	-82.51792	3.262697	0.00949212	0.0392507	0.151628	0.848372
13786	-78.83618	-81.72952	2.893343	0.0122476	0.0392507	0.20835	0.79165
13787	-79.1293	-82.40323	3.273935	0.0104081	0.0382509	0.101954	0.898046
13788	-79.40922	-83.5188	4.109577	0.0104081	0.0320167	0.376312	0.623688
13789	-78.71779	-79.97969	1.261908	0.0158129	0.0478564	0.901375	0.0986249
13790	-79.80856	-76.84735	-2.961214	0.0174163	0.0777588	0.992202	0.00779788
13791	-79.81401	-76.8528	-2.961214	0.0174163	0.0777588	0.808215	0.191785
13792	-79.12789	-77.99245	-1.135442	0.0167053	0.064849	0.465987	0.534013
13793	-79.49968	-83.8957	4.396021	0.00952658	0.0307613	0.69774	0.30226
13794	-81.7083	-76.69799	-5.010313	0.00952658	0.100935	0.465631	0.534369
13795	-79.02583	-81.96547	2.939631	0.00899679	0.0421562	0.812904	0.187096
13796	-78.50483	-80.83846	2.333623	0.0135178	0.0421562	0.859507	0.140493
13797	-78.73903	-81.07266	2.333623	0.0135178	0.0421562	0.206185	0.793815
13798	-79.69756	-82.86847	3.170908	0.00788831	0.0415393	0.329298	0.670702
13799	-79.51804	-80.26765	0.7496129	0.00788831	0.0596029	0.499473	0.500527
13800	-79.37629	-78.13089	-1.245404	0.0178969	0.0644778	0.704566	0.295434
13801	-79.23967	-79.42419	0.1845189	0.0178969	0.0538101	0.603339	0.396661
13802	-79.21911	-79.40363	0.1845189	0.0178969	0.0538101	0.737042	0.262958
13803	-79.31786	-79.69387	0.3760113	0.0178969	0.0523815	0.181201	0.818799
13804	-80.08387	-82.93614	2.85227	0.0178969	0.0339079	0.271588	0.728412
13805	-79.29773	-83.32192	4.024189	0.00915399	0.0339079	0.88697	0.11303
13806	-79.07993	-83.01782	3.937888	0.00979782	0.0339079	0.927468	0.0725324
13807	-79.99122	-85.27503	5.283813	0.0119655	0.0216992	0.711778	0.288222
13808	-78.6512	-81.4724	2.821202	0.0119655	0.040071	0.546039	0.453961
13809	-78.52525	-80.35341	1.828161	0.0140446	0.0454003	0.709668	0.290332
13810	-78.49006	-80.39959	1.909528	0.0140446	0.0447933	0.879663	0.120337
13811	-78.56198	-80.04853	1.486551	0.0112442	0.0507492	0.139521	0.860479
13812	-78.68333	-78.55264	-0.1306962	0.0112442	0.0628144	0.323368	0.676632
13813	-78.7072	-78.5765	-0.1306962	0.0112442	0.0628144	0.0162748	0.983725
13814	-78.62962	-78.18235	-0.4472753	0.013606	0.0628144	0.50678	0.49322
13815	-81.46343	-76.3696	-5.093836	0.0208108	0.0902744	0.223413	0.776587
13816	-80.75741	-76.03726	-4.720153	0.018023	0.0902744	0.949146	0.0508538
13817	-81.31451	-77.83157	-3.482943	0.00805843	0.0910089	0.300691	0.699309
13818	-79.4144	-80.39957	0.9851733	0.00805843	0.0576754	0.24115	0.75885
13819	-79.44635	-80.27058	0.8242289	0.00805843	0.0588761	0.0703401	0.92966
13820	-79.34793	-79.3799	0.03197118	0.008584	0.064261	0.569529	0.430471
13821	-78.54461	-78.49322	-0.05138283	0.0131378	0.0603291	0.471814	0.528186
13822	-78.5296	-78.47822	-0.05138283	0.0131378	0.0603291	0.620056	0.379944
13823	-80.91928	-86.77586	5.856575	0.00817941	0.0212123	0.875268	0.124732
13824	-79.3399	-78.72086	-0.6190443	0.0179857	0.0597161	0.300817	0.699183
13825	-79.4535	-78.16138	-1.292122	0.0179857	0.0647375	0.0835975	0.916402
13826	-79.71327	-78.29517	-1.418102	0.0189255	0.0647375	0.0365019	0.963498
13827	-80.20105	-82.31826	2.117207	0.0189255	0.038363	0.0509715	0.949029
13828	-78.73374	-79.62502	0.8912884	0.0150732	0.0513611	0.0509715	0.949029
13829	-81.07875	-86.20716	5.128416	0.00673581	0.0280882	0.975701	0.0242992
13830	-79.51384	-84.25923	4.745396	0.00959326	0.0280882	0.975701	0.0242992
13831	-79.58403	-84.35898	4.774953	0.00937275	0.0280882	0.975701	0.0242992
13832	-80.05147	-83.81728	3.765819	0.0169012	0.0280882	0.64174	0.35826
13833	-80.44873	-84.21455	3.765819	0.0169012	0.0280882	0.187902	0.812098
13834	-80.88379	-75.6498	-5.233993	0.0147273	0.0974034	0.552674	0.447326
13835	-78.69871	-78.56075	-0.1379607	0.0147273	0.0593855	0.114423	0.885577
13836	-78.96055	-81.79528	2.834737	0.0147273	0.0372082	0.550725	0.449275
13837	-78.50951	-79.34673	0.8372189	0.0147273	0.0521103	0.953441	0.0465594
13838	-78.67761	-79.51483	0.8372189	0.0147273	0.0521103	0.0431965	0.956803
13839	-78.92814	-77.51671	-1.411424	0.0147273	0.0688859	0.819436	0.180564
13840	-78.61106	-80.68003	2.068961	0.0147273	0.0429211	0.904743	0.0952569
13841	-78.59912	-80.66808	2.068961	0.0147273	0.0429211	0.945106	0.0548939
13842	-79.30369	-81.03928	1.735589	0.0172144	0.0429211	0.381536	0.618464
13843	-81.35268	-86.94805	5.595361	0.0123177	0.0190228	0.117393	0.882607
13844	-78.74622	-78.89366	0.1474438	0.0154217	0.0565618	0.280894	0.719106
13845	-78.70051	-79.01648	0.3159651	0.0154217	0.0553046	0.532486	0.467514
13846	-78.69164	-79.29732	0.6056864	0.0154217	0.0531432	0.532486	0.467514
13847	-78.71148	-79.31717	0.6056864	0.0154217	0.0531432	0.416815	0.583185
13848	-78.51973	-80.57774	2.058012	0.0104198	0.0473103	0.971631	0.0283687
13849	-79.90939	-76.64544	-3.263945	0.0172105	0.0802231	0.98906	0.0109397
13850	-79.5482	-77.0624	-2.485797	0.0114053	0.0802231	0.279095	0.720905
13851	-80.11666	-76.47865	-3.638013	0.0174174	0.0828068	0.767936	0.232064
13852	-78.45832	-80.62437	2.166057	0.0114375	0.0454866	0.767936	0.232064
13853	-78.50252	-78.83396	0.3314305	0.0119168	0.0586942	0.579635	0.420365
13854	-78.45761	-78.78904	0.3314305	0.0119168	0.0586942	0.998613	0.0013865
13855	-78.52778	-78.85921	0.3314305	0.0119168	0.0586942	0.352189	0.647811
13856	-78.5457	-78.80638	0.2606825	0.0124446	0.0586942	0.0746079	0.925392
13857	-78.44225	-78.70293	0.2606825	0.0124446	0.0586942	0.994622	0.00537808
13858	-78.52931	-78.79	0.2606825	0.0124446	0.0586942	0.214072	0.785928
13859	-80.00425	-78.09748	-1.906775	0.00884131	0.0784674	0.186507	0.813493
13860	-80.13085	-76.91867	-3.212181	0.01858	0.0784674	0.498033	0.501967
13861	-78.59684	-78.27774	-0.3191023	0.0140422	0.061422	0.801768	0.198232
13862	-78.42611	-79.58739	1.161274	0.0140422	0.0503779	0.939947	0.0600533
13863	-79.14996	-77.10054	-2.049415	0.0140422	0.0743306	0.313334	0.686666
13864	-78.83244	-77.66071	-1.171727	0.0140422	0.0677828	0.526958	0.473042
13865	-78.51438	-79.28578	0.7714009	0.0128055	0.0545232	0.0415528	0.958447
13866	-78.80026	-82.13457	3.334314	0.0128055	0.0354031	0.698892	0.301108
13867	-78.74222	-82.07653	3.334314	0.0128055	0.0354031	0.817524	0.182476
13868	-79.21431	-77.0466	-2.16771	0.0128055	0.0764499	0.853785	0.146215
13869	-79.57927	-76.55356	-3.025711	0.0145183	0.081138	0.971307	0.0286934
13870	-79.19174	-82.61447	3.422729	0.00980439	0.0377445	0.282589	0.717411
13871	-79.27447	-77.75019	-1.524283	0.016936	0.0675192	0.264783	0.735217
13872	-78.61126	-80.67528	2.064017	0.0133563	0.0443291	0.312625	0.687375
13873	-79.17895	-82.36921	3.190259	0.00887114	0.0404121	0.67018	0.32982
13874	-79.16888	-82.38248	3.213599	0.00869702	0.0404121	0.889785	0.110215
13875	-79.52417	-77.13457	-2.389608	0.0112232	0.0796876	0.98016	0.0198404
13876	-78.43459	-79.64316	1.208575	0.0114513	0.0526159	0.704331	0.295669
13877	-79.77714	-80.85515	1.07801	0.00733407	0.0577072	0.582719	0.417281
13878	-78.90309	-78.75983	-0.1432591	0.0164451	0.0577072	0.659707	0.340293
13879	-78.91804	-78.77478	-0.1432591	0.0164451	0.0577072	0.537821	0.462179
13880	-78.8758	-78.23637	-0.6394223	0.0108839	0.06697	0.33582	0.66418
13881	-78.77049	-77.99835	-0.7721404	0.011874	0.06697	0.497369	0.502631
13882	-78.82305	-77.7101	-1.112952	0.0144166	0.06697	0.707069	0.292931
13883	-78.57713	-79.81653	1.239403	0.0144166	0.0494207	0.439074	0.560926
13884	-78.46858	-80.19784	1.729258	0.0107621	0.0494207	0.908949	0.0910509
13885	-78.53761	-80.00497	1.467356	0.0107621	0.0513745	0.539514	0.460486
13886	-79.09171	-80.86485	1.773144	0.00848081	0.0513745	0.930128	0.0698718
13887	-79.23277	-81.00591	1.773144	0.00848081	0.0513745	0.0302028	0.969797
13888	-80.40725	-85.86349	5.456241	0.00848081	0.0238975	0.904281	0.0957185
13889	-80.3591	-85.50535	5.146253	0.00972373	0.0249672	0.336469	0.663531
13890	-79.50812	-80.74403	1.235914	0.0184128	0.0454505	0.581106	0.418894
13891	-80.04429	-82.57819	2.533896	0.0184128	0.0357671	0.378087	0.621913
13892	-79.42688	-80.1424	0.7155205	0.0184128	0.0493328	0.578777	0.421223
13893	-79.14835	-81.20777	2.059417	0.00838688	0.0493328	0.82817	0.17183
13894	-78.75726	-81.23682	2.479555	0.0102489	0.0443364	0.390218	0.609782
13895	-79.10823	-82.56711	3.458881	0.0102489	0.0370303	0.328453	0.671547
13896	-79.07776	-78.18771	-0.8900516	0.0102489	0.0694747	0.830436	0.169564
13897	-82.93501	-78.47241	-4.462597	0.0265012	0.0798747	0.796847	0.203153
13898	-82.59013	-80.20643	-2.383704	0.0265012	0.0643655	0.358651	0.641349
13899	-83.49015	-78.69582	-4.79433	0.0276467	0.081204	0.2871	0.7129
13900	-83.48016	-78.68583	-4.79433	0.0276467	0.081204	0.78105	0.21895
13901	-84.07234	-79.10051	-4.971827	0.0289709	0.081204	0.724879	0.275121
13902	-79.60353	-76.56269	-3.04084	0.0145651	0.081204	0.186971	0.813029
13903	-79.6129	-76.54353	-3.06937	0.014778	0.081204	0.676314	0.323686
13904	-79.67319	-81.3557	1.682509	0.0184807	0.0420508	0.48815	0.51185
13905	-80.06838	-76.38669	-3.681691	0.0123391	0.088211	0.582964	0.417036
13906	-80.74852	-76.22103	-4.527484	0.018649	0.088211	0.744587	0.255413
13907	-81.79435	-76.7756	-5.018745	0.022314	0.088211	0.00641619	0.993584
13908	-81.74845	-82.23858	0.4901266	0.0240349	0.0453921	0.475381	0.524619
13909	-78.47136	-80.29488	1.823515	0.0140874	0.0453921	0.930605	0.0693946
13910	-78.82392	-82.20053	3.37661	0.0129697	0.0349233	0.716749	0.283251
