Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
3772	-230.1683	-223.23	-6.938205	1	0	1	1	0.02854063	0.02854063	0.0008276839	0.03997198	0.1207885	0.1207885	0.03702398	0.03702398	0.212752	0.524064	0.230001	0.0331824
3773	-231.1767	-223.5189	-7.657746	1	0	1	1	0.03339182	0.03339182	0.0002225436	0.04613966	0.1161282	0.1161282	0.03663851	0.03663851	0.144992	0.608676	0.156748	0.0895845
3774	-231.3412	-224.0982	-7.24306	1	0	1	1	0.04080424	0.04080424	0.0004804667	0.04613966	0.1151639	0.1151639	0.02683879	0.02683879	0.144812	0.607921	0.156553	0.0907133
3775	-228.5285	-224.525	-4.003446	1	0	1	0	0.04080424	0.04080424	0.00284236	0.03200196	0.1151639	0.1151639	0.03302018	0.01796767	0.121398	0.727454	0.0425977	0.10855
3776	-231.7753	-222.0086	-9.766632	1	0	1	1	0.04080424	0.04080424	0.002112538	0.0345067	0.1397624	0.1397624	0.0310678	0.0310678	0.121398	0.727454	0.0425977	0.10855
3777	-233.3973	-231.2384	-2.158834	1	0	1	1	0.04872618	0.04872618	0.002264922	0.02460349	0.0781554	0.0781554	0.03774714	0.03774714	0.139941	0.00234601	0.022481	0.835232
3778	-232.7993	-229.0238	-3.775433	1	0	1	1	0.04872618	0.04872618	0.001542543	0.0373862	0.0781554	0.0781554	0.03774714	0.03774714	0.75613	0.012676	0.121469	0.109725
3779	-230.13	-232.9041	2.774099	1	0	1	1	0.01881858	0.01881858	0.002045485	0.0373862	0.0781554	0.0781554	0.01829026	0.01829026	0.75613	0.012676	0.121469	0.109725
3780	-226.3759	-228.2684	1.892467	0	0	1	1	0.02621186	0.007201181	0.002045485	0.02668304	0.09916974	0.09916974	0.03650366	0.03650366	0.75613	0.012676	0.121469	0.109725
3781	-229.2954	-228.7172	-0.5781831	1	0	1	1	0.02621186	0.02621186	0.003852055	0.02668304	0.08645439	0.08645439	0.03650366	0.03650366	0.378011	0.03233	0.309806	0.279852
3782	-227.1317	-227.4567	0.3250664	0	0	1	1	0.02273683	0.01095385	0.003267464	0.02668304	0.1093634	0.1093634	0.03650366	0.03650366	0.628239	0.0193236	0.185171	0.167267
3783	-230.4846	-229.6573	-0.8273461	1	0	1	1	0.0321447	0.0321447	0.003267464	0.02668304	0.07393988	0.07393988	0.04552875	0.04552875	0.568382	0.187984	0.0923033	0.15133
3784	-233.1216	-230.2859	-2.835683	1	0	1	1	0.03596607	0.03596607	0.008219291	0.02668304	0.07393988	0.07393988	0.05173837	0.05173837	0.55252	0.182738	0.0897274	0.175014
3785	-232.7286	-235.2636	2.534994	1	0	1	1	0.0266753	0.0266753	0.008219291	0.02668304	0.07393988	0.07393988	0.02096224	0.02096224	0.608677	0.100379	0.098608	0.192336
3786	-233.8787	-226.8561	-7.022593	0	0	1	1	0.03277978	0.002157726	0.01066765	0.02668304	0.1110194	0.1110194	0.08101651	0.08101651	0.608677	0.100379	0.098608	0.192336
3787	-231.9944	-227.7196	-4.274792	0	0	1	1	0.02977753	0.002156895	0.01066765	0.03868384	0.1110194	0.1110194	0.05151934	0.05151934	0.648288	0.106912	0.105025	0.139775
3788	-229.4141	-223.1054	-6.30867	1	0	1	1	0.02977753	0.02977753	0.00257941	0.03868384	0.1110194	0.1110194	0.04039606	0.04039606	0.362638	0.0598039	0.459483	0.118075
3789	-229.9385	-225.9631	-3.975371	1	0	1	1	0.02977753	0.02977753	0.00257941	0.02127671	0.1110194	0.1110194	0.04039606	0.04039606	0.362638	0.0598039	0.459483	0.118075
3790	-231.7855	-229.1553	-2.630188	1	0	1	1	0.01399445	0.01399445	0.00257941	0.02702431	0.1110194	0.1110194	0.04039606	0.04039606	0.672687	0.0325917	0.230373	0.0643482
3791	-229.1208	-225.3715	-3.749295	1	0	1	1	0.02323163	0.02323163	0.00257941	0.03487633	0.102279	0.102279	0.04039606	0.04039606	0.370021	0.0354597	0.391697	0.202822
3792	-229.8339	-227.4143	-2.419619	1	0	1	1	0.0339884	0.0339884	0.00257941	0.03487633	0.102279	0.102279	0.01971949	0.01971949	0.291348	0.0272965	0.525226	0.15613
3793	-230.131	-231.0651	0.9340771	1	0	1	1	0.02665186	0.02665186	0.002709356	0.03487633	0.09027474	0.09027474	0.01391079	0.01391079	0.342958	0.0374655	0.477603	0.141973
3794	-231.55	-233.299	1.749008	1	0	1	1	0.02665186	0.02665186	0.002709356	0.03487633	0.09027474	0.09027474	0.007831148	0.007831148	0.342958	0.0374655	0.477603	0.141973
3795	-231.6886	-229.3786	-2.309949	1	0	1	1	0.04265544	0.04265544	0.002709356	0.04058227	0.09027474	0.09027474	0.01640271	0.01640271	0.57149	0.0470523	0.14488	0.236578
3796	-231.126	-227.834	-3.292023	1	0	1	1	0.04265544	0.04265544	0.002709356	0.04079442	0.09008522	0.09008522	0.02370665	0.02370665	0.435989	0.216136	0.167391	0.180485
3797	-230.4064	-226.2895	-4.116828	1	0	1	0	0.04265544	0.04265544	0.001987029	0.05039457	0.1192143	0.1192143	0.02370665	0.004688177	0.274933	0.15131	0.105556	0.468201
3798	-228.6143	-237.7899	9.175555	0	0	1	0	0.01229325	0.004220887	0.0007036761	0.04536378	0.08904544	0.08904544	0.02370665	0.00468897	0.190684	0.104943	0.379646	0.324727
3799	-230.325	-230.3694	0.04443734	0	0	1	1	0.01157641	0.01428246	0.003581032	0.04536378	0.09773318	0.09773318	0.03906497	0.03906497	0.190684	0.104943	0.379646	0.324727
3800	-226.4654	-230.8393	4.373935	0	0	1	0	0.01967075	0.0142833	0.003581032	0.02553992	0.105187	0.105187	0.03906497	0.008517268	0.0633736	0.204429	0.484759	0.247439
3801	-229.6758	-226.6645	-3.011351	1	0	1	1	0.01967075	0.01967075	0.00211448	0.03182001	0.105187	0.105187	0.03906497	0.03906497	0.113172	0.365066	0.437031	0.0847308
3802	-232.8163	-226.32	-6.496369	1	0	1	1	0.01967075	0.01967075	0.005322186	0.0533897	0.1064089	0.1064089	0.03906497	0.03906497	0.181609	0.163391	0.519032	0.135969
3803	-227.9693	-226.0476	-1.92171	0	0	1	1	0.01967075	0.01526389	0.002677673	0.04425245	0.09812243	0.09812243	0.04628271	0.04628271	0.0647283	0.186726	0.593158	0.155388
3804	-234.4968	-223.5903	-10.90648	1	0	0	1	0.01967075	0.01967075	0.00432427	0.04425245	0.09812243	0.04374423	0.08318493	0.08318493	0.0561188	0.0348837	0.514262	0.394735
3805	-228.1726	-228.8029	0.6302383	0	0	1	1	0.02350881	0.007777336	0.00432427	0.04425245	0.09812243	0.09812243	0.02924629	0.02924629	0.0561188	0.0348837	0.514262	0.394735
3806	-230.869	-222.4885	-8.380505	1	0	1	1	0.02824206	0.02824206	0.00432427	0.04425245	0.09812243	0.09812243	0.06297153	0.06297153	0.659189	0.0167906	0.24753	0.0764898
3807	-229.7037	-225.9997	-3.704032	1	0	1	1	0.02824206	0.02824206	0.001350153	0.04425245	0.1093513	0.1093513	0.01982885	0.01982885	0.702234	0.017887	0.198394	0.0814846
3808	-229.2036	-230.5624	1.358837	1	0	1	1	0.02824206	0.02824206	0.001350153	0.03462987	0.0812033	0.0812033	0.01982885	0.01982885	0.805283	0.0229248	0.0673581	0.104434
3809	-229.6108	-230.6676	1.056798	1	0	1	1	0.02824206	0.02824206	0.003603453	0.03462987	0.0812033	0.0812033	0.01982885	0.01982885	0.805283	0.0229248	0.0673581	0.104434
3810	-228.7591	-229.8088	1.049702	0	0	1	1	0.02824206	0.001961559	0.003603453	0.0319251	0.0812033	0.0812033	0.05716677	0.05716677	0.183822	0.123595	0.129543	0.563039
3811	-234.4063	-219.4458	-14.9605	1	0	1	1	0.04918391	0.04918391	0.001374202	0.04406277	0.1465714	0.1465714	0.04580926	0.04580926	0.183822	0.123595	0.129543	0.563039
3812	-232.7964	-220.0979	-12.69842	1	0	1	1	0.03571329	0.03571329	0.002591009	0.04406277	0.1406184	0.1406184	0.04714031	0.04714031	0.239933	0.154595	0.169086	0.436386
3813	-230.2096	-227.3595	-2.850158	1	0	1	1	0.02504713	0.02504713	0.0005105755	0.02401999	0.09993662	0.09993662	0.04714031	0.04714031	0.253083	0.133818	0.171216	0.441883
3814	-231.8859	-226.8292	-5.056755	1	0	1	1	0.01752096	0.01752096	0.0005630856	0.04410599	0.111096	0.111096	0.03983054	0.03983054	0.461631	0.0456155	0.0947692	0.397984
3815	-236.9084	-229.7757	-7.132725	1	0	1	1	0.01731155	0.01731155	0.006826857	0.05149821	0.1320159	0.1320159	0.02095137	0.02095137	0.252477	0.516272	0.0518315	0.17942
3816	-239.24	-225.2672	-13.97282	1	0	1	1	0.01731155	0.01731155	0.006826857	0.05149821	0.1457584	0.1457584	0.05823815	0.05823815	0.109528	0.0650862	0.0224853	0.8029
3817	-238.2166	-239.201	0.9843724	1	0	1	1	0.005277065	0.005277065	0.007045074	0.01980806	0.0776795	0.0776795	0.05823815	0.05823815	0.109528	0.0650862	0.0224853	0.8029
3818	-237.1942	-236.8915	-0.3027145	1	0	1	1	0.005277065	0.005277065	0.003279833	0.01980806	0.09104681	0.09104681	0.05823815	0.05823815	0.431906	0.527074	0.0163025	0.0247177
3819	-230.0387	-234.6214	4.582761	0	0	1	1	0.01161158	0.0004963265	0.001329066	0.02823811	0.1033239	0.1033239	0.03274559	0.03274559	0.608937	0.33323	0.0229846	0.0348491
3820	-229.8979	-235.4657	5.567822	0	0	1	1	0.03365945	0.0004959127	0.001329066	0.02823811	0.07392755	0.07392755	0.03274559	0.03274559	0.823422	0.0983736	0.0310804	0.047124
3821	-228.0647	-232.6674	4.602706	1	0	1	0	0.02819072	0.02819072	0.003014437	0.03911541	0.07392755	0.07392755	0.0155994	0.01774822	0.512947	0.438336	0.0193614	0.0293557
3822	-231.9348	-234.8659	2.93118	1	0	1	1	0.02419358	0.02419358	0.006608984	0.02477298	0.08234913	0.08234913	0.0155994	0.0155994	0.347484	0.296941	0.335688	0.0198863
3823	-231.4566	-230.324	-1.132646	1	0	1	0	0.02419358	0.02419358	0.006608984	0.02477298	0.1251591	0.1251591	0.009655706	0.02999286	0.292174	0.408849	0.282256	0.016721
3824	-231.1959	-230.83	-0.3658691	1	0	1	1	0.02419358	0.02419358	0.006608984	0.03940526	0.08402141	0.08402141	0.02389184	0.02389184	0.537619	0.036067	0.268254	0.15806
3825	-230.0454	-232.2748	2.229469	1	0	1	1	0.02573234	0.02573234	0.003348171	0.0217653	0.08402141	0.08402141	0.02389184	0.02389184	0.463442	0.0310907	0.369216	0.136252
3826	-230.2408	-228.0631	-2.17778	1	0	1	1	0.03431679	0.03431679	0.003348171	0.0193833	0.09648689	0.09648689	0.03810333	0.03810333	0.463442	0.0310907	0.369216	0.136252
3827	-232.8918	-221.4372	-11.45462	1	0	1	1	0.0408181	0.0408181	0.004635867	0.02450301	0.1338666	0.1338666	0.05702297	0.05702297	0.394527	0.0264674	0.314312	0.264694
3828	-231.5533	-226.3089	-5.244365	1	0	1	1	0.0408181	0.0408181	0.003341972	0.02243919	0.1206179	0.1206179	0.02729897	0.02729897	0.240208	0.0161147	0.582519	0.161159
3829	-230.5604	-230.9033	0.3429237	1	0	1	0	0.04317095	0.04317095	0.003341972	0.02243919	0.0881258	0.0881258	0.02729897	0.02499815	0.188465	0.0172121	0.622189	0.172134
3830	-228.5986	-231.5777	2.979059	0	0	1	1	0.01992812	0.00103862	0.003341972	0.03114649	0.1069545	0.1069545	0.02729897	0.02729897	0.0710436	0.0233737	0.844922	0.0606611
3831	-231.478	-227.1172	-4.360774	1	0	1	1	0.01992812	0.01992812	0.006843753	0.03114649	0.1069545	0.1069545	0.04305145	0.04305145	0.128435	0.0219297	0.792722	0.0569134
3832	-230.9261	-227.3192	-3.60692	1	0	1	1	0.01992812	0.01992812	0.006843753	0.03091284	0.098015	0.098015	0.04660059	0.04660059	0.587785	0.0105332	0.38076	0.0209216
3833	-231.2998	-226.8996	-4.400176	1	0	1	1	0.01982726	0.01982726	0.006843753	0.03091284	0.09381771	0.09381771	0.05681668	0.05681668	0.208833	0.11542	0.446493	0.229253
3834	-230.7813	-228.4322	-2.34911	1	0	1	1	0.01982726	0.01982726	0.006843753	0.03091284	0.09381771	0.09381771	0.04151509	0.04151509	0.0772435	0.664438	0.165149	0.0931695
3835	-231.025	-228.6028	-2.422159	1	0	0	1	0.02572974	0.02572974	0.006843753	0.03801827	0.09381771	0.02776968	0.03782425	0.03782425	0.0650734	0.559753	0.139129	0.236044
3836	-229.859	-224.5848	-5.274167	1	0	1	1	0.02572974	0.02572974	0.001710988	0.04624326	0.09381771	0.09381771	0.0472368	0.0472368	0.0610907	0.377604	0.339708	0.221597
3837	-228.3205	-227.9	-0.4204623	0	0	1	1	0.02572974	0.000855033	0.001710988	0.04624326	0.09665036	0.09665036	0.04388075	0.04388075	0.230012	0.451426	0.0536422	0.26492
3838	-229.976	-223.907	-6.068943	1	0	1	1	0.03658799	0.03658799	0.000493406	0.03449528	0.1052103	0.1052103	0.04388075	0.04388075	0.157661	0.30943	0.351319	0.181589
3839	-229.9784	-222.5522	-7.426207	1	0	1	1	0.03658799	0.03658799	0.002440657	0.04267364	0.1052103	0.1052103	0.04388075	0.04388075	0.157661	0.30943	0.351319	0.181589
3840	-229.6638	-223.3293	-6.334501	1	0	1	1	0.03344358	0.03344358	0.002440657	0.04267364	0.1052103	0.1052103	0.03888069	0.03888069	0.174568	0.169477	0.454894	0.201062
3841	-229.825	-224.1022	-5.722723	1	0	1	1	0.02366343	0.02366343	0.00285685	0.04267364	0.1100102	0.1100102	0.03888069	0.03888069	0.721664	0.00263292	0.190566	0.0851367
3842	-230.4805	-224.1527	-6.327799	1	0	1	1	0.02366343	0.02366343	0.004221501	0.04169935	0.1141339	0.1141339	0.03888069	0.03888069	0.721664	0.00263292	0.190566	0.0851367
3843	-231.1508	-227.7062	-3.444622	1	0	1	0	0.02366343	0.02366343	0.004221501	0.02405129	0.09112467	0.09112467	0.04859016	0.04598025	0.35027	0.00614611	0.444846	0.198738
3844	-232.68	-233.0091	0.3290831	1	0	1	0	0.02009643	0.02009643	0.008677807	0.03004287	0.09112467	0.09112467	0.01357221	0.04596429	0.2013	0.0075553	0.54684	0.244304
3845	-230.4924	-231.7857	1.293307	1	0	1	0	0.02167481	0.02167481	0.002091597	0.01961631	0.09112467	0.09112467	0.02181319	0.04596429	0.107417	0.00472551	0.262131	0.625727
3846	-230.6932	-230.6286	-0.06456457	1	0	1	0	0.02167481	0.02167481	0.002091597	0.01961631	0.09112467	0.09112467	0.03192105	0.04598658	0.18662	0.00820986	0.455413	0.349757
3847	-232.2458	-226.3657	-5.880156	1	0	1	0	0.02581724	0.02581724	0.0002132688	0.04497312	0.09112467	0.09112467	0.04766456	0.04600825	0.294303	0.0129471	0.141177	0.551572
3848	-230.8201	-228.223	-2.59711	1	0	1	1	0.02581724	0.02581724	9.902346e-05	0.03006132	0.09112467	0.09112467	0.04766456	0.04766456	0.435254	0.0103611	0.11298	0.441405
3849	-230.5976	-228.4696	-2.128053	1	0	1	1	0.02581724	0.02581724	9.902346e-05	0.03006132	0.09644345	0.09644345	0.03884648	0.03884648	0.4613	0.00775914	0.0846071	0.446334
3850	-232.756	-228.0394	-4.716626	0	0	1	1	0.03208189	0.05457641	9.902346e-05	0.02507359	0.09644345	0.09644345	0.03884648	0.03884648	0.150916	0.0122297	0.133355	0.703499
3851	-232.9922	-226.5168	-6.475447	0	0	1	1	0.03208189	0.05453656	5.336012e-05	0.04166904	0.09644345	0.09644345	0.03545788	0.03545788	0.0615164	0.196024	0.118313	0.624147
3852	-233.4554	-221.9001	-11.55526	1	0	1	1	0.03208189	0.03208189	0.0002898763	0.05286814	0.09644345	0.09644345	0.07991405	0.07991405	0.0611094	0.201343	0.117531	0.620017
3853	-231.1606	-229.2386	-1.921969	1	0	1	1	0.02118296	0.02118296	0.00147146	0.041018	0.0720923	0.0720923	0.05396533	0.05396533	0.130434	0.429754	0.250862	0.18895
3854	-229.274	-229.1089	-0.1651484	1	0	1	1	0.02972876	0.02972876	0.00147146	0.02320516	0.0947523	0.0947523	0.02746595	0.02746595	0.147133	0.484773	0.282978	0.0851155
3855	-230.5476	-229.1127	-1.434943	1	0	1	1	0.04008714	0.04008714	0.00147146	0.02242766	0.08852199	0.08852199	0.03358845	0.03358845	0.38787	0.347937	0.203103	0.0610901
3856	-230.4655	-227.1962	-3.269327	1	0	1	1	0.03639459	0.03639459	0.00528126	0.03599548	0.08852199	0.08852199	0.03358845	0.03358845	0.362687	0.390273	0.189916	0.0571238
3857	-230.4241	-231.972	1.54794	1	0	1	1	0.0179582	0.0179582	0.0007880129	0.02298682	0.08852199	0.08852199	0.03358845	0.03358845	0.357734	0.395524	0.182142	0.0645996
3858	-231.1757	-228.5506	-2.625089	1	0	1	1	0.04208104	0.04208104	0.0009526006	0.02298682	0.08739177	0.08739177	0.04156332	0.04156332	0.357734	0.395524	0.182142	0.0645996
3859	-232.3119	-227.9872	-4.324683	1	0	1	1	0.01741732	0.01741732	0.002621447	0.02298682	0.08739177	0.08739177	0.07723769	0.07723769	0.358306	0.0755871	0.501405	0.0647027
3860	-231.0841	-236.3478	5.263719	1	0	1	0	0.03337261	0.03337261	0.007222699	0.02298682	0.08276056	0.08276056	0.02372422	0.002597467	0.228744	0.130143	0.4285	0.212613
3861	-228.9261	-228.5881	-0.3380353	1	0	1	0	0.02668954	0.02668954	0.005595878	0.03894612	0.1055381	0.1055381	0.02372422	0.0139613	0.0593738	0.212781	0.597465	0.130379
3862	-230.4322	-229.5637	-0.8685084	0	0	1	0	0.02668954	0.01750606	0.002193408	0.07142659	0.1055381	0.1055381	0.02372422	0.007876512	0.0731224	0.262053	0.504255	0.16057
3863	-235.8187	-228.0287	-7.79001	1	0	1	1	0.03071451	0.03071451	0.004816332	0.07142659	0.1055381	0.1055381	0.02101189	0.02101189	0.0401695	0.527722	0.27701	0.155098
3864	-230.7348	-230.7788	0.04401915	1	0	1	1	0.03071451	0.03071451	0.004816332	0.0334759	0.07815881	0.07815881	0.02789763	0.02789763	0.061681	0.27481	0.425354	0.238155
3865	-230.2753	-224.8408	-5.434527	1	0	0	1	0.03071451	0.03071451	0.004816332	0.01897295	0.1299411	0.01453788	0.05349379	0.05349379	0.0752135	0.335102	0.299279	0.290405
3866	-231.2286	-226.9665	-4.262178	1	0	0	1	0.03071451	0.03071451	0.004816332	0.01251995	0.1276461	0.01453983	0.05349379	0.05349379	0.060456	0.269352	0.436767	0.233425
3867	-230.8168	-224.9861	-5.830732	1	0	1	1	0.03071451	0.03071451	0.004816332	0.02066736	0.1091986	0.1091986	0.05349379	0.05349379	0.0874792	0.38975	0.257094	0.265677
3868	-230.6012	-224.6046	-5.996653	1	0	1	1	0.03324571	0.03324571	0.003522957	0.02066736	0.1091986	0.1091986	0.05349379	0.05349379	0.108668	0.241941	0.319365	0.330026
3869	-232.2083	-225.6276	-6.580743	1	0	1	1	0.01846402	0.01846402	0.003522957	0.0364952	0.1255005	0.1255005	0.04050329	0.04050329	0.295963	0.161101	0.381707	0.16123
3870	-232.086	-233.6446	1.558542	1	0	1	1	0.01710762	0.01710762	0.003522957	0.0364952	0.06613531	0.06613531	0.04050329	0.04050329	0.133537	0.154963	0.112606	0.598894
3871	-233.0632	-234.9072	1.844009	1	0	1	1	0.01710762	0.01710762	0.006560629	0.03132785	0.06613531	0.06613531	0.04050329	0.04050329	0.133537	0.154963	0.112606	0.598894
3872	-229.8295	-229.2748	-0.5547121	1	0	1	1	0.01710762	0.01710762	0.002368323	0.03132785	0.08640341	0.08640341	0.0423227	0.0423227	0.551346	0.0802396	0.0583073	0.310107
3873	-228.8178	-228.3245	-0.4932935	1	0	1	1	0.02822611	0.02822611	0.002368323	0.03132785	0.08640341	0.08640341	0.03074601	0.03074601	0.450356	0.0427725	0.373615	0.133257
3874	-229.0058	-227.8866	-1.119136	1	0	1	1	0.02922515	0.02922515	0.001547512	0.0358186	0.08640341	0.08640341	0.03074601	0.03074601	0.35332	0.0463444	0.455951	0.144385
3875	-229.9359	-230.7461	0.8102032	1	0	1	1	0.01612375	0.01612375	0.001850238	0.03092805	0.08969916	0.08969916	0.03074601	0.03074601	0.529518	0.023213	0.228377	0.218892
3876	-229.2118	-227.2297	-1.98211	1	0	1	1	0.03538829	0.03538829	0.001850238	0.03249502	0.08969916	0.08969916	0.03074601	0.03074601	0.295656	0.327465	0.209319	0.167559
3877	-230.3172	-222.4948	-7.822389	1	0	1	1	0.03679974	0.03679974	0.001850238	0.02677857	0.1090257	0.1090257	0.05929476	0.05929476	0.295656	0.327465	0.209319	0.167559
3878	-229.2289	-224.7066	-4.522327	1	0	1	1	0.03679974	0.03679974	0.001850238	0.02976848	0.1090257	0.1090257	0.03168538	0.03168538	0.276154	0.465893	0.0195627	0.238391
3879	-229.258	-226.0008	-3.257211	0	0	1	0	0.02942751	0.009435842	0.001850238	0.0510136	0.1090257	0.1090257	0.01501688	0.05700516	0.256616	0.234881	0.0181787	0.490324
3880	-230.4369	-223.5728	-6.86405	1	0	1	1	0.02942751	0.02942751	0.001790075	0.0510136	0.1090257	0.1090257	0.03534263	0.03534263	0.256616	0.234881	0.0181787	0.490324
3881	-231.3241	-224.0561	-7.268041	1	0	1	1	0.02120466	0.02120466	0.001790075	0.0510136	0.1090257	0.1090257	0.04657938	0.04657938	0.07891	0.685095	0.00558999	0.230405
3882	-231.3217	-224.7104	-6.611293	1	0	1	1	0.02058526	0.02058526	0.0024798	0.05227571	0.1027937	0.1027937	0.04657938	0.04657938	0.0356375	0.836299	0.0130695	0.114994
3883	-227.547	-231.557	4.010013	0	0	1	1	0.02058526	0.01002822	0.001605344	0.02479194	0.07842728	0.07842728	0.04657938	0.04657938	0.0356375	0.836299	0.0130695	0.114994
3884	-230.4246	-227.1337	-3.290823	1	0	1	1	0.02459703	0.02459703	0.001605344	0.04516493	0.07842728	0.07842728	0.05014755	0.05014755	0.191738	0.700928	0.0109539	0.0963799
3885	-232.4059	-226.9358	-5.470108	1	0	1	1	0.02459703	0.02459703	0.0002480387	0.0538358	0.08309984	0.08309984	0.05441957	0.05441957	0.0619723	0.67756	0.229317	0.0311512
3886	-229.6275	-225.6098	-4.017643	1	0	1	1	0.02888346	0.02888346	0.00340227	0.02417268	0.09448644	0.09448644	0.05441957	0.05441957	0.110394	0.652329	0.185167	0.0521096
3887	-228.8186	-225.9158	-2.902816	1	0	1	1	0.02888346	0.02888346	0.00340227	0.03310718	0.09448644	0.09448644	0.03716813	0.03716813	0.110394	0.652329	0.185167	0.0521096
3888	-229.8685	-225.7561	-4.112447	1	0	1	1	0.02888346	0.02888346	0.00340227	0.02283991	0.09448644	0.09448644	0.05645962	0.05645962	0.110394	0.652329	0.185167	0.0521096
3889	-229.8548	-226.8301	-3.024712	1	0	1	1	0.02214376	0.02214376	0.00340227	0.02544228	0.09050892	0.09050892	0.05645962	0.05645962	0.109977	0.743964	0.0941465	0.0519125
3890	-232.2041	-224.5221	-7.682065	1	0	1	1	0.02214376	0.02214376	0.0039833	0.02544228	0.1277229	0.1277229	0.05340989	0.05340989	0.431444	0.22673	0.286292	0.0555346
3891	-230.0231	-229.0389	-0.9842563	1	0	1	1	0.02066028	0.02066028	0.00203222	0.02544228	0.08118976	0.08118976	0.05340989	0.05340989	0.174604	0.790187	0.029489	0.00572025
3892	-231.7198	-227.1578	-4.561981	1	0	1	1	0.04788089	0.04788089	0.00203222	0.02308126	0.09271221	0.09271221	0.04371878	0.04371878	0.454653	0.453665	0.0767865	0.014895
3893	-232.6432	-229.4013	-3.241898	1	0	1	1	0.04788089	0.04788089	0.005612112	0.02308126	0.09549057	0.09549057	0.0275123	0.0275123	0.336503	0.564597	0.0568322	0.0420671
3894	-230.546	-231.3707	0.8246748	1	0	1	1	0.02167936	0.02167936	0.005612112	0.02893917	0.09549057	0.09549057	0.01751804	0.01751804	0.515253	0.333313	0.0870212	0.064413
3895	-229.2174	-225.1915	-4.025884	1	0	1	1	0.03300259	0.03300259	0.002474151	0.02893917	0.09549057	0.09549057	0.04551943	0.04551943	0.133554	0.0863948	0.022556	0.757495
3896	-229.1183	-225.3628	-3.755553	1	0	1	1	0.03058363	0.03058363	0.002876366	0.02893917	0.09549057	0.09549057	0.04551943	0.04551943	0.133554	0.0863948	0.022556	0.757495
3897	-228.2192	-224.3292	-3.889992	0	0	1	1	0.03058363	0.03131675	0.001552761	0.03649075	0.09549057	0.09549057	0.04551943	0.04551943	0.417331	0.19869	0.052381	0.331597
3898	-228.3163	-228.7286	0.4122799	0	0	1	1	0.01878611	0.03129448	0.002622619	0.03705665	0.09549057	0.09549057	0.02360718	0.02360718	0.511307	0.0182502	0.0641763	0.406267
3899	-231.2713	-231.0675	-0.2037895	1	0	1	1	0.01878611	0.01878611	0.002622619	0.02161971	0.1102763	0.1102763	0.02360718	0.02360718	0.336677	0.00210192	0.39371	0.267512
3900	-230.2616	-227.6283	-2.63325	1	0	1	1	0.03671061	0.03671061	0.002622619	0.04116418	0.09093185	0.09093185	0.02360718	0.02360718	0.254482	0.245802	0.297592	0.202124
3901	-230.228	-230.0752	-0.1528599	1	0	1	1	0.01873922	0.01873922	0.003289394	0.04116418	0.08196059	0.08196059	0.03137857	0.03137857	0.413241	0.193458	0.234219	0.159082
3902	-229.7629	-230.2306	0.4676902	1	0	1	1	0.01886015	0.01886015	0.001568526	0.03813462	0.08196059	0.08196059	0.03137857	0.03137857	0.413241	0.193458	0.234219	0.159082
3903	-227.7331	-233.8974	6.164276	0	0	1	1	0.01886015	0.004464697	0.001568526	0.03813462	0.08196059	0.08196059	0.02095736	0.02095736	0.0906648	0.377603	0.316658	0.215074
3904	-227.9882	-230.9272	2.939017	1	0	1	0	0.02459512	0.02459512	0.001099598	0.03813462	0.08196059	0.08196059	0.02095736	0.02326009	0.0906648	0.377603	0.316658	0.215074
3905	-227.9432	-235.0097	7.066478	0	0	1	1	0.02459512	0.007351741	0.001099598	0.02999552	0.07521591	0.07521591	0.02095736	0.02095736	0.237485	0.137524	0.372196	0.252795
3906	-230.2725	-233.0025	2.729983	1	0	1	1	0.02766968	0.02766968	0.001099598	0.02475124	0.08054718	0.08054718	0.02095736	0.02095736	0.256231	0.134143	0.363046	0.24658
3907	-228.3116	-227.4259	-0.8857296	0	0	1	1	0.0239473	0.003999368	0.001099598	0.03267872	0.124441	0.124441	0.03237513	0.03237513	0.256231	0.134143	0.363046	0.24658
3908	-228.7345	-226.4608	-2.273607	0	0	1	1	0.024843	0.003995319	0.001099598	0.04345833	0.124441	0.124441	0.03105787	0.03105787	0.256231	0.134143	0.363046	0.24658
3909	-232.3776	-226.3232	-6.054356	1	0	1	1	0.024843	0.024843	0.01000058	0.02945404	0.09878978	0.09878978	0.05747154	0.05747154	0.250272	0.131024	0.377857	0.240846
3910	-229.3462	-226.7135	-2.632646	0	0	1	1	0.024843	0.01305387	0.007961463	0.02945404	0.09878978	0.09878978	0.05747154	0.05747154	0.286835	0.00407567	0.433058	0.276032
3911	-233.782	-220.4043	-13.3778	1	0	1	1	0.03897062	0.03897062	0.004336988	0.04329252	0.09878978	0.09878978	0.08980415	0.08980415	0.286835	0.00407567	0.433058	0.276032
3912	-233.5328	-232.7078	-0.8250193	1	0	0	1	0.01786724	0.01786724	0.01402724	0.02663602	0.09878978	0.01572939	0.04503858	0.04503858	0.286835	0.00407567	0.433058	0.276032
