Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
329	-79.07994	-83.05453	3.974591	0.0120232	0.0314087	0.65621	0.34379
330	-78.89095	-78.65185	-0.2390986	0.0163275	0.0585398	0.65621	0.34379
331	-78.90737	-78.65733	-0.2500385	0.0164091	0.0585398	0.659925	0.340075
332	-79.01738	-78.68738	-0.3300049	0.0170057	0.0585398	0.850293	0.149707
333	-79.19712	-79.74881	0.5516976	0.0175029	0.0514648	0.305805	0.694195
334	-78.61692	-79.50616	0.8892385	0.0149847	0.0514648	0.562538	0.437462
335	-78.62815	-79.51739	0.8892385	0.0149847	0.0514648	0.503667	0.496333
336	-78.88344	-78.44032	-0.4431243	0.0104991	0.0658903	0.503667	0.496333
337	-79.30907	-77.46795	-1.84112	0.016572	0.0702468	0.122686	0.877314
338	-81.73689	-82.34825	0.6113538	0.00516259	0.0633601	0.5111	0.4889
339	-80.32894	-79.03425	-1.294694	0.00762478	0.0751176	0.398087	0.601913
340	-80.31302	-79.01301	-1.300014	0.00766447	0.0751176	0.670293	0.329707
341	-78.59924	-80.24644	1.647203	0.0101419	0.050653	0.794999	0.205001
342	-79.62885	-81.98936	2.360509	0.00748318	0.0479902	0.781496	0.218504
343	-79.03914	-80.3043	1.265159	0.00890011	0.054745	0.258998	0.741002
344	-79.36932	-80.75421	1.384886	0.00800691	0.054745	0.609531	0.390469
345	-79.59307	-81.04228	1.449211	0.00752703	0.054745	0.941141	0.0588589
346	-78.74504	-82.02055	3.275517	0.0103238	0.0383234	0.941141	0.0588589
347	-80.19343	-82.25522	2.061784	0.0193786	0.0383234	0.409156	0.590844
348	-80.4484	-79.18134	-1.267061	0.00740977	0.0751264	0.409156	0.590844
349	-79.75767	-81.92471	2.167036	0.00740977	0.049507	0.161	0.839
350	-79.97281	-84.28576	4.312947	0.00790858	0.032999	0.781759	0.218241
351	-80.65666	-76.62867	-4.027996	0.0105532	0.0925804	0.439029	0.560971
352	-78.75283	-78.58413	-0.1687092	0.0155744	0.0587677	0.658217	0.341783
353	-78.64414	-79.75024	1.106094	0.0155744	0.0492573	0.981003	0.018997
354	-78.85061	-80.69744	1.84683	0.0155744	0.0437312	0.527036	0.472964
355	-79.97102	-76.26655	-3.704469	0.0155744	0.0851456	0.711519	0.288481
356	-79.75701	-76.43386	-3.323151	0.0152469	0.0826284	0.706128	0.293872
357	-79.64376	-76.72113	-2.922628	0.0122589	0.0826284	0.730697	0.269303
358	-78.84947	-77.68693	-1.16254	0.0122622	0.0694943	0.795481	0.204519
359	-78.79607	-78.54285	-0.2532227	0.0158708	0.0591019	0.795481	0.204519
360	-79.35116	-80.51094	1.15978	0.00813468	0.0562965	0.348812	0.651188
361	-78.61256	-78.91786	0.3052964	0.0145094	0.0562965	0.278331	0.721669
362	-80.22938	-77.51072	-2.718662	0.00937603	0.0839896	0.545656	0.454344
363	-80.23123	-77.51257	-2.718662	0.00937603	0.0839896	0.838013	0.161987
364	-80.39656	-76.4741	-3.922467	0.0183568	0.0839896	0.768147	0.231853
365	-81.14595	-75.79638	-5.349563	0.0181817	0.0948112	0.658838	0.341162
366	-78.48159	-79.57801	1.096423	0.0138489	0.051055	0.551514	0.448486
367	-78.7575	-80.28276	1.525256	0.00956703	0.0521376	0.694944	0.305056
368	-79.2397	-79.63777	0.3980765	0.0179761	0.0521376	0.761209	0.238791
369	-78.95186	-77.62477	-1.32709	0.0152611	0.0677229	0.759524	0.240476
370	-78.51173	-78.93126	0.4195311	0.0140739	0.0558798	0.624999	0.375001
371	-79.7414	-79.50618	-0.235216	0.00792722	0.0669111	0.830576	0.169424
372	-82.49568	-75.17268	-7.322999	0.0140845	0.113631	0.830576	0.169424
373	-83.19971	-75.11525	-8.084451	0.0197652	0.113631	0.0223161	0.977684
374	-83.15595	-75.09868	-8.057272	0.0195624	0.113631	0.357814	0.642186
375	-79.12858	-78.06958	-1.058995	0.0168443	0.0641397	0.578992	0.421008
376	-78.88132	-79.95822	1.076892	0.00924217	0.0558074	0.745105	0.254895
377	-78.44768	-79.28156	0.8338832	0.0123487	0.0545138	0.44223	0.55777
378	-78.4259	-79.28252	0.8566267	0.0121791	0.0545138	0.60506	0.39494
379	-78.45337	-79.19056	0.7371839	0.0130702	0.0545138	0.467956	0.532044
380	-79.11857	-77.39248	-1.726089	0.0153873	0.0705734	0.188726	0.811274
381	-78.79163	-79.97917	1.187539	0.0153873	0.0488368	0.182284	0.817716
382	-78.80323	-79.99076	1.187539	0.0153873	0.0488368	0.135339	0.864661
383	-78.74069	-79.06747	0.3267808	0.0153873	0.0552583	0.225436	0.774564
384	-80.55655	-85.01077	4.454216	0.00767034	0.0321834	0.225436	0.774564
385	-79.52592	-83.7601	4.234179	0.00931188	0.0321834	0.596296	0.403704
386	-79.823	-84.16517	4.342167	0.00931188	0.0313778	0.291846	0.708154
387	-80.19548	-84.9892	4.793713	0.00931188	0.0280091	0.273676	0.726324
388	-79.91014	-84.73158	4.821434	0.00910508	0.0280091	0.656494	0.343506
389	-78.96172	-81.27207	2.31035	0.00910508	0.0467425	0.534404	0.465596
390	-78.6355	-80.27228	1.63678	0.0141301	0.0467425	0.248729	0.751271
391	-78.46265	-80.20156	1.738914	0.0133682	0.0467425	0.640858	0.359142
392	-78.74265	-82.29621	3.553559	0.0123913	0.0341816	0.937138	0.0628622
393	-79.04503	-78.54696	-0.498074	0.00984541	0.0669539	0.940968	0.0590324
394	-79.29291	-76.90632	-2.386595	0.0132598	0.0776285	0.722087	0.277913
395	-79.30769	-76.9211	-2.386595	0.0132598	0.0776285	0.1251	0.8749
396	-78.94828	-78.80954	-0.1387352	0.0164929	0.0576257	0.369929	0.630071
397	-78.93149	-79.91876	0.9872769	0.0164929	0.0492253	0.516145	0.483855
398	-79.01573	-80.38075	1.365026	0.0164929	0.0464071	0.382301	0.617699
399	-78.61861	-80.25091	1.632299	0.0144989	0.0464071	0.49662	0.50338
400	-78.76308	-81.6574	2.894316	0.0115482	0.0399428	0.351801	0.648199
401	-79.00877	-82.24702	3.238248	0.00939153	0.0395337	0.741638	0.258362
402	-78.93488	-81.28003	2.34515	0.0160543	0.0395337	0.991825	0.00817515
403	-80.15657	-84.91294	4.756366	0.0140022	0.0235974	0.418452	0.581548
404	-80.17673	-85.43891	5.262175	0.0102287	0.0235974	0.522729	0.477271
405	-79.20454	-82.91678	3.712237	0.00898669	0.0364024	0.930683	0.0693171
406	-79.54525	-80.76117	1.215922	0.0185577	0.0454547	0.611729	0.388271
407	-78.56977	-80.65651	2.086746	0.0120611	0.0454547	0.267351	0.732649
408	-78.98608	-81.85239	2.866309	0.0136139	0.0380861	0.145477	0.854523
409	-79.82802	-76.36977	-3.458247	0.0151344	0.0837488	0.30697	0.69303
410	-78.65002	-78.33076	-0.319252	0.0144277	0.0610376	0.543144	0.456856
411	-78.63208	-78.3406	-0.29148	0.0142205	0.0610376	0.504985	0.495015
412	-78.52112	-79.7081	1.186984	0.0142205	0.0500078	0.567101	0.432899
413	-78.76185	-78.02319	-0.7386515	0.0142205	0.0643736	0.0444059	0.955594
414	-82.23692	-84.98366	2.746749	0.0227694	0.0298225	0.54861	0.45139
415	-79.31391	-82.79264	3.478726	0.014123	0.0330082	0.284282	0.715718
416	-78.72852	-78.02639	-0.7021367	0.014123	0.0641987	0.284282	0.715718
417	-78.45121	-80.32931	1.8781	0.0127299	0.0463424	0.604302	0.395698
418	-78.45251	-79.53752	1.085005	0.0132844	0.0517047	0.48311	0.51689
419	-78.71438	-81.67907	2.964688	0.0132844	0.0376817	0.686254	0.313746
420	-78.53396	-79.48367	0.9497166	0.011355	0.0546434	0.207945	0.792055
421	-80.19097	-77.2406	-2.950368	0.00985929	0.0852349	0.155045	0.844955
422	-80.19356	-77.24319	-2.950368	0.00985929	0.0852349	0.886471	0.113529
423	-78.72629	-79.77556	1.049274	0.00985929	0.0553964	0.583295	0.416705
424	-79.71359	-78.56452	-1.149074	0.0192712	0.0623848	0.685147	0.314853
425	-79.61182	-79.402	-0.2098221	0.0192712	0.0553777	0.878804	0.121196
426	-79.06884	-80.25205	1.183206	0.00887878	0.0553777	0.110551	0.889449
427	-78.57239	-79.07654	0.5041505	0.0139447	0.0553777	0.103725	0.896275
428	-78.99242	-81.65028	2.657867	0.0139447	0.0393103	0.0529149	0.947085
429	-78.76684	-81.85192	3.085076	0.0107576	0.0393103	0.605872	0.394128
430	-79.21026	-80.5429	1.332641	0.00834687	0.0547948	0.644427	0.355573
431	-79.47472	-79.4885	0.0137834	0.00834687	0.0646338	0.053639	0.946361
432	-78.53821	-79.36881	0.8306041	0.0116543	0.0552327	0.053639	0.946361
433	-78.83029	-82.42159	3.591304	0.0111884	0.0351029	0.786145	0.213855
434	-78.87661	-81.94324	3.066627	0.0111884	0.0390171	0.277483	0.722517
435	-78.77995	-77.86723	-0.9127218	0.0127329	0.0671598	0.0640024	0.935998
436	-78.41241	-80.03095	1.618539	0.0127329	0.0482758	0.661381	0.338619
437	-78.49891	-80.22153	1.72262	0.0119564	0.0482758	0.329597	0.670403
438	-78.79108	-82.24781	3.456738	0.0129844	0.0343108	0.851278	0.148722
439	-78.66477	-78.05489	-0.6098755	0.0129844	0.064649	0.471271	0.528729
440	-79.02778	-82.84076	3.81298	0.00987622	0.0347613	0.896232	0.103768
441	-79.93901	-83.97949	4.040477	0.00817902	0.0347613	0.378026	0.621974
442	-79.38441	-82.46358	3.07917	0.00817902	0.041933	0.779539	0.220461
443	-81.9003	-85.9627	4.0624	0.00537584	0.037401	0.550406	0.449594
444	-78.63256	-79.71784	1.085282	0.0102687	0.0547183	0.569554	0.430446
445	-78.42968	-79.36557	0.9358895	0.0113832	0.0547183	0.907645	0.0923551
446	-78.74297	-81.31268	2.569711	0.0113832	0.0425295	0.163927	0.836073
447	-78.48722	-81.05693	2.569711	0.0113832	0.0425295	0.886358	0.113642
448	-78.54287	-81.27177	2.728898	0.0131808	0.0395443	0.912217	0.0877825
449	-79.42177	-77.93935	-1.482415	0.0177796	0.0663632	0.416339	0.583661
450	-79.41415	-77.93174	-1.482415	0.0177796	0.0663632	0.528517	0.471483
451	-78.80937	-79.26336	0.4539812	0.00983485	0.0598619	0.678001	0.321999
452	-78.47953	-80.23805	1.758522	0.0136422	0.0463223	0.678001	0.321999
453	-78.67649	-80.91216	2.235665	0.0100825	0.0463223	0.640675	0.359325
454	-79.30865	-78.59565	-0.7130034	0.00928751	0.0691153	0.663638	0.336362
455	-79.66775	-78.58685	-1.080891	0.0087381	0.0724092	0.778242	0.221758
456	-80.50084	-79.64252	-0.8583123	0.00707759	0.0724092	0.82437	0.17563
457	-80.09884	-80.40183	0.3029966	0.00707759	0.0637455	0.18443	0.81557
458	-80.29562	-80.63798	0.3423534	0.00678398	0.0637455	0.643133	0.356867
459	-81.284	-79.21419	-2.069808	0.00678398	0.081741	0.347998	0.652002
460	-79.56774	-76.70957	-2.85817	0.0126654	0.081741	0.580153	0.419847
461	-79.70453	-77.06871	-2.635815	0.0110066	0.081741	0.275088	0.724912
462	-78.69948	-81.40772	2.708236	0.0110066	0.0418727	0.439641	0.560359
463	-78.4749	-79.26146	0.7865563	0.0117631	0.0554525	0.451115	0.548885
464	-79.77941	-81.39506	1.615654	0.018795	0.0422353	0.451115	0.548885
465	-78.52384	-80.82073	2.296886	0.0137128	0.0422353	0.84491	0.15509
466	-79.80091	-78.50825	-1.292668	0.00864492	0.0740823	0.408349	0.591651
467	-80.91217	-77.58464	-3.32753	0.00864492	0.089263	0.410243	0.589757
468	-81.65296	-78.52407	-3.128894	0.00716303	0.089263	0.633787	0.366213
469	-79.19698	-79.73927	0.5422889	0.00865478	0.0603831	0.566338	0.433662
470	-79.51521	-83.19988	3.684667	0.00835491	0.0372399	0.726592	0.273408
471	-78.51658	-78.63649	0.11991	0.0117234	0.0604656	0.993098	0.00690182
472	-78.48871	-79.08702	0.5983061	0.0115532	0.0570668	0.624355	0.375645
473	-80.25499	-77.51999	-2.734998	0.0198579	0.0736296	0.362927	0.637073
474	-78.92002	-81.79847	2.878441	0.00996139	0.0416481	0.362927	0.637073
475	-78.90794	-81.78638	2.878441	0.00996139	0.0416481	0.393957	0.606043
476	-81.37862	-75.56218	-5.816437	0.0176109	0.0988651	0.371841	0.628159
477	-79.87565	-77.90362	-1.972024	0.00924292	0.0785525	0.236471	0.763529
478	-81.03678	-77.39969	-3.637085	0.0216648	0.0785525	0.643878	0.356122
479	-82.38953	-75.95621	-6.433315	0.0216648	0.0994133	0.278403	0.721597
480	-80.95841	-77.56751	-3.390902	0.0216648	0.0767159	0.451738	0.548262
481	-80.86474	-77.5127	-3.352034	0.0213748	0.0767159	0.353417	0.646583
482	-78.93969	-77.87128	-1.068409	0.0114396	0.0696146	0.0618507	0.938149
483	-78.96147	-77.95602	-1.005452	0.0109699	0.0696146	0.853977	0.146023
484	-78.8603	-77.53001	-1.330284	0.0133932	0.0696146	0.763838	0.236162
485	-79.27689	-76.96664	-2.310259	0.013078	0.0772408	0.300714	0.699286
486	-80.21581	-78.57029	-1.645523	0.00811883	0.0772408	0.178434	0.821566
487	-82.23421	-80.96061	-1.273606	0.00534421	0.0772408	0.831277	0.168723
488	-82.0256	-81.09256	-0.933037	0.00534421	0.0747001	0.287762	0.712238
489	-81.27378	-81.92534	0.6515651	0.00555308	0.0626696	0.106297	0.893703
490	-80.55131	-81.09026	0.5389514	0.00639321	0.0626696	0.617909	0.382091
491	-80.79522	-81.3753	0.5800802	0.00608637	0.0626696	0.308248	0.691752
492	-80.22026	-80.69932	0.4790646	0.00683998	0.0626696	0.51871	0.48129
493	-80.69449	-79.76591	-0.928582	0.00683998	0.0731711	0.61191	0.38809
494	-81.04227	-81.95194	0.9096692	0.00574194	0.0605552	0.129456	0.870544
495	-78.91783	-78.11522	-0.8026098	0.0110157	0.0680555	0.0465038	0.953496
496	-79.69608	-79.27915	-0.4169299	0.00813843	0.0680555	0.49243	0.50757
497	-81.3094	-75.5699	-5.739501	0.0174019	0.0985001	0.49071	0.50929
498	-79.10758	-81.0649	1.957315	0.00844057	0.0500408	0.922692	0.0773082
499	-79.19417	-81.15149	1.957315	0.00844057	0.0500408	0.414775	0.585225
500	-80.6462	-77.91052	-2.735682	0.00844057	0.085052	0.419575	0.580425
501	-79.0303	-81.53119	2.500888	0.0160857	0.0383405	0.876248	0.123752
502	-78.94916	-82.12792	3.178757	0.00928331	0.0400857	0.942775	0.0572249
503	-79.31804	-78.08426	-1.233781	0.0176699	0.064618	0.774419	0.225581
504	-78.71164	-78.28477	-0.4268635	0.0116501	0.064618	0.248191	0.751809
505	-79.52219	-77.49455	-2.027645	0.0175432	0.0706672	0.317957	0.682043
506	-81.51561	-76.08477	-5.430842	0.0202148	0.0933845	0.739968	0.260032
507	-78.78155	-80.468	1.686454	0.00933041	0.0511717	0.946282	0.0537177
508	-78.38997	-79.30911	0.9191468	0.013126	0.0531005	0.817016	0.182984
509	-80.10724	-84.27593	4.168687	0.00788604	0.0340978	0.436991	0.563009
510	-79.65522	-82.52489	2.86967	0.0175771	0.0340978	0.856226	0.143774
511	-78.8277	-79.9997	1.172001	0.00935177	0.0549883	0.816275	0.183725
512	-79.12986	-79.19814	0.06827622	0.0175859	0.0549883	0.800532	0.199468
513	-79.30393	-83.61175	4.307818	0.00992098	0.0310249	0.800532	0.199468
514	-79.76389	-84.32523	4.561349	0.00908071	0.0299738	0.627693	0.372307
515	-79.11853	-82.84008	3.721543	0.0105941	0.0347256	0.453228	0.546772
516	-79.73916	-83.64947	3.910313	0.00918585	0.0347256	0.0716247	0.928375
517	-79.96205	-82.66851	2.706465	0.0181669	0.0347256	0.522397	0.477603
518	-79.67944	-77.65429	-2.025147	0.0183624	0.0698294	0.537414	0.462586
519	-79.67363	-77.64849	-2.025147	0.0183624	0.0698294	0.647452	0.352548
520	-79.59045	-81.57435	1.983899	0.0183624	0.0399206	0.884795	0.115205
521	-79.61056	-81.59446	1.983899	0.0183624	0.0399206	0.824935	0.175065
522	-80.66988	-78.04652	-2.623359	0.00827107	0.0843835	0.63383	0.36617
523	-79.279	-81.85443	2.575426	0.00827107	0.045599	0.661676	0.338324
524	-78.49994	-80.60214	2.102205	0.0118014	0.045599	0.524044	0.475956
525	-79.52335	-79.78812	0.2647702	0.0190334	0.0520749	0.970101	0.029899
526	-79.94407	-77.53055	-2.413517	0.0190334	0.0720558	0.58386	0.41614
527	-80.56918	-75.81073	-4.758451	0.0147522	0.0938309	0.92001	0.07999
528	-79.32163	-82.36336	3.041722	0.0147522	0.0356392	0.0982255	0.901775
529	-79.34826	-82.79688	3.448622	0.0147522	0.0326036	0.405413	0.594587
530	-78.59909	-78.73739	0.1383031	0.0147522	0.0572996	0.699258	0.300742
531	-79.18907	-80.15511	0.9660456	0.00857699	0.0572996	0.221979	0.778021
532	-79.1297	-80.09574	0.9660456	0.00857699	0.0572996	0.902087	0.0979133
533	-78.66118	-78.7608	0.09962154	0.0150408	0.0572996	0.528332	0.471668
534	-78.6489	-79.22885	0.5799513	0.0150408	0.0537162	0.424466	0.575534
535	-78.69833	-78.96845	0.2701176	0.0103862	0.0606821	0.879609	0.120391
536	-80.82993	-79.47078	-1.359145	0.022541	0.0606821	0.780419	0.219581
537	-78.53106	-78.60145	0.07038937	0.0118763	0.0606821	0.800954	0.199046
538	-80.26644	-85.21314	4.946706	0.0118763	0.0243033	0.208893	0.791107
539	-79.52952	-84.47622	4.946706	0.0118763	0.0243033	0.906859	0.0931415
540	-78.5333	-81.29552	2.762215	0.0118763	0.0406003	0.813043	0.186957
541	-78.77875	-81.54096	2.762215	0.0118763	0.0406003	0.206764	0.793236
542	-78.55559	-78.85661	0.3010267	0.0118763	0.0589615	0.166251	0.833749
543	-80.34675	-76.41008	-3.936666	0.0116096	0.0908427	0.0729826	0.927017
544	-78.41736	-79.90933	1.491969	0.0116096	0.0503434	0.708417	0.291583
545	-79.16157	-77.14846	-2.013105	0.0129013	0.0752007	0.11386	0.88614
546	-78.71548	-78.04186	-0.673624	0.0129013	0.0652077	0.00779859	0.992201
547	-78.5705	-80.91161	2.341115	0.0129013	0.0427168	0.510229	0.489771
548	-78.94685	-81.01729	2.070438	0.0149206	0.0427168	0.0405765	0.959424
549	-78.71139	-79.77511	1.06372	0.0149206	0.0502273	0.108681	0.891319
550	-78.61056	-79.65945	1.048889	0.0150312	0.0502273	0.658821	0.341179
551	-79.01743	-82.62218	3.604746	0.0114735	0.0347175	0.439532	0.560468
552	-81.03228	-84.91623	3.883948	0.00633847	0.0377696	0.211963	0.788037
553	-78.67505	-82.04242	3.367376	0.011031	0.0369309	0.975578	0.0244217
554	-78.62153	-78.69741	0.0758742	0.011031	0.0614865	0.897778	0.102222
555	-78.8587	-78.2935	-0.5651998	0.0158136	0.0614865	0.569143	0.430857
556	-78.89091	-78.32571	-0.5651998	0.0158136	0.0614865	0.237013	0.762987
557	-78.93982	-82.86322	3.923401	0.0120735	0.0317403	0.846876	0.153124
558	-79.06446	-82.9313	3.866838	0.0124955	0.0317403	0.633197	0.366803
559	-79.3165	-80.7881	1.471607	0.0173839	0.044721	0.282505	0.717495
560	-80.88661	-75.64154	-5.245075	0.0149929	0.0972206	0.591034	0.408966
561	-78.67887	-78.11621	-0.5626611	0.0142742	0.063007	0.628215	0.371785
562	-78.66166	-78.099	-0.5626611	0.0142742	0.063007	0.833947	0.166053
563	-78.65093	-78.08827	-0.5626611	0.0142742	0.063007	0.964061	0.0359388
564	-78.65093	-78.08827	-0.5626611	0.0142742	0.063007	0.964061	0.0359388
565	-79.06957	-79.18728	0.1177074	0.00919845	0.063007	0.893392	0.106608
566	-80.25141	-78.68537	-1.56604	0.0208221	0.0639445	0.642371	0.357629
567	-79.97766	-77.78386	-2.193795	0.019382	0.0700679	0.378423	0.621577
568	-79.94858	-79.30537	-0.6432137	0.00781422	0.0700679	0.378423	0.621577
569	-79.53759	-80.32073	0.7831481	0.00781422	0.0594268	0.765062	0.234938
570	-79.7005	-82.84928	3.148775	0.00787366	0.0417191	0.319638	0.680362
571	-80.11963	-81.73547	1.615842	0.0193098	0.0417191	0.0552872	0.944713
572	-81.5055	-85.24605	3.740551	0.0193098	0.0258681	0.20854	0.79146
573	-79.11855	-79.25685	0.1382929	0.00907058	0.0629813	0.734093	0.265907
574	-79.12512	-79.26341	0.1382929	0.00907058	0.0629813	0.607078	0.392922
575	-79.20182	-83.19403	3.992205	0.0130536	0.0302468	0.622658	0.377342
576	-79.23079	-83.4383	4.207503	0.0114474	0.0302468	0.616338	0.383662
577	-80.62523	-75.7883	-4.836929	0.0146613	0.0945072	0.169169	0.830831
578	-80.51542	-75.84362	-4.671805	0.0146613	0.0932753	0.889907	0.110093
579	-78.68715	-80.59931	1.91216	0.0146613	0.0441569	0.51874	0.48126
580	-80.97234	-81.47568	0.5033472	0.00592868	0.0633997	0.699386	0.300614
581	-80.96849	-81.47183	0.5033472	0.00592868	0.0633997	0.614914	0.385086
582	-81.61471	-82.20449	0.5897807	0.00528386	0.0633997	0.639938	0.360062
583	-79.59772	-81.59338	1.995659	0.00762056	0.0505747	0.336707	0.663293
584	-79.65908	-82.56682	2.907734	0.00762056	0.0437704	0.656067	0.343933
585	-79.9284	-83.66862	3.740219	0.00762056	0.0375598	0.629185	0.370815
586	-79.02893	-82.6641	3.63517	0.00998732	0.0359767	0.703981	0.296019
587	-79.46599	-83.82727	4.36128	0.0103722	0.0301748	0.514456	0.485544
588	-78.44848	-79.74966	1.301182	0.0128738	0.0505025	0.438607	0.561393
589	-78.38113	-79.85992	1.478782	0.0115489	0.0505025	0.919941	0.080059
590	-78.74948	-79.45565	0.7061749	0.00978142	0.0580338	0.986403	0.0135974
591	-79.54392	-84.40819	4.864274	0.00978142	0.0270131	0.986403	0.0135974
592	-79.34098	-83.94499	4.60401	0.0117231	0.0270131	0.818286	0.181714
593	-79.37227	-83.97628	4.60401	0.0117231	0.0270131	0.775393	0.224607
594	-81.54286	-87.18913	5.646269	0.0120218	0.0189388	0.0660294	0.933971
595	-80.28729	-85.74507	5.457776	0.013428	0.0189388	0.840405	0.159595
596	-80.97978	-87.06624	6.086461	0.00873784	0.0189388	0.850343	0.149657
597	-80.68819	-86.70361	6.015426	0.010022	0.0181847	0.793792	0.206208
598	-80.98392	-87.17018	6.186256	0.00874751	0.0181847	0.968951	0.0310491
599	-80.98392	-87.17018	6.186256	0.00874751	0.0181847	0.968951	0.0310491
600	-79.06322	-82.8086	3.745384	0.0142058	0.030936	0.939525	0.0604751
601	-80.67128	-85.53678	4.8655	0.00718432	0.0296011	0.839637	0.160363
602	-79.92268	-79.43863	-0.4840496	0.00775784	0.0689369	0.946052	0.0539479
603	-79.63759	-76.55906	-3.078528	0.0153578	0.0806925	0.946052	0.0539479
604	-81.01467	-77.14074	-3.873934	0.0212918	0.0806925	0.946052	0.0539479
605	-80.64354	-77.77426	-2.869279	0.00859867	0.0858906	0.0524446	0.947555
606	-79.63997	-83.86251	4.222547	0.00859867	0.0329834	0.765139	0.234861
607	-79.69762	-82.82815	3.130527	0.0167455	0.0329834	0.478342	0.521658
608	-79.15236	-80.82686	1.674496	0.0167455	0.0438458	0.375173	0.624827
609	-78.67182	-81.19985	2.528033	0.0103778	0.0438458	0.625606	0.374394
610	-78.75775	-77.8232	-0.9345531	0.0130856	0.06697	0.390414	0.609586
611	-79.1146	-77.73111	-1.383486	0.0164348	0.06697	0.867216	0.132784
612	-79.15955	-77.77606	-1.383486	0.0164348	0.06697	0.177135	0.822865
613	-78.96224	-78.59359	-0.3686515	0.0164348	0.059399	0.339805	0.660195
614	-78.70555	-78.523	-0.18255	0.0150464	0.059399	0.438356	0.561644
615	-78.79271	-80.52083	1.72812	0.00930533	0.0508859	0.918743	0.081257
616	-78.80394	-80.77054	1.966601	0.00930533	0.0491068	0.858111	0.141889
617	-78.82166	-79.90225	1.080587	0.0159153	0.0491068	0.460329	0.539671
618	-78.74344	-79.82403	1.080587	0.0159153	0.0491068	0.823188	0.176812
619	-78.42629	-79.87173	1.445441	0.0131933	0.0491068	0.642019	0.357981
620	-78.60548	-79.79065	1.185168	0.0151351	0.0491068	0.798822	0.201178
621	-78.58945	-79.77462	1.185168	0.0151351	0.0491068	0.875602	0.124398
622	-78.92748	-81.87106	2.943585	0.0151351	0.0359884	0.91401	0.0859896
623	-78.8069	-79.6203	0.8134063	0.015764	0.0512513	0.282271	0.717729
624	-78.42665	-79.56209	1.13544	0.0133615	0.0512513	0.644482	0.355518
625	-79.12599	-83.02198	3.895991	0.0132604	0.0307578	0.694627	0.305373
626	-79.04168	-82.46195	3.42027	0.0132604	0.0343069	0.425804	0.574196
627	-80.66923	-75.88015	-4.789082	0.0132604	0.0955512	0.965015	0.0349852
628	-78.54957	-80.12305	1.573479	0.0132604	0.0480845	0.197133	0.802867
629	-78.5222	-80.07048	1.548283	0.0134484	0.0480845	0.348311	0.651689
630	-78.49201	-80.04029	1.548283	0.0134484	0.0480845	0.469518	0.530482
