Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
12921	-84.55252	-86.77422	2.221696	0.01996724	0.0199672	0.0199672
12922	-84.55252	-86.77422	2.221696	0.01996724	0.0199672	0.0199672
12923	-84.55252	-86.77422	2.221696	0.01996724	0.0199672	0.0199672
12924	-84.79557	-86.80358	2.00801	0.0215614	0.0215614	0.0215614
12925	-84.85735	-86.82036	1.963009	0.02189712	0.0218971	0.0218971
12926	-84.85735	-86.82036	1.963009	0.02189712	0.0218971	0.0218971
12927	-84.85735	-86.82036	1.963009	0.02189712	0.0218971	0.0218971
12928	-84.42848	-86.81698	2.388497	0.01872285	0.0187229	0.0187229
12929	-84.38095	-87.05277	2.671814	0.01660922	0.0166092	0.0166092
12930	-84.41187	-86.83298	2.421112	0.01847953	0.0184795	0.0184795
12931	-84.37182	-86.93797	2.566153	0.01739748	0.0173975	0.0173975
12932	-84.82853	-87.92131	3.092782	0.01346867	0.0134687	0.0134687
12933	-84.82853	-87.92131	3.092782	0.01346867	0.0134687	0.0134687
12934	-84.82853	-87.92131	3.092782	0.01346867	0.0134687	0.0134687
12935	-86.50963	-87.63529	1.125656	0.02814403	0.028144	0.028144
12936	-84.51483	-86.77925	2.264422	0.01964849	0.0196485	0.0196485
12937	-84.49612	-87.36191	2.86579	0.01516209	0.0151621	0.0151621
12938	-84.49612	-87.36191	2.86579	0.01516209	0.0151621	0.0151621
12939	-86.17653	-87.44316	1.266632	0.02709231	0.0270923	0.0270923
12940	-86.15557	-87.43134	1.275772	0.02702412	0.0270241	0.0270241
12941	-84.89525	-86.8318	1.936554	0.02209448	0.0220945	0.0220945
12942	-84.89508	-88.01951	3.124429	0.01323257	0.0132326	0.0132326
12943	-84.39169	-87.09813	2.70644	0.01635089	0.0163509	0.0163509
12944	-85.38951	-87.03113	1.641624	0.02429475	0.0242947	0.0242947
12945	-84.37512	-87.01883	2.643707	0.01681891	0.0168189	0.0168189
12946	-84.53404	-87.43647	2.902426	0.01488878	0.0148888	0.0148888
12947	-84.37581	-86.90913	2.533316	0.01764245	0.0176425	0.0176425
12948	-84.37581	-86.90913	2.533316	0.01764245	0.0176425	0.0176425
12949	-84.38291	-86.88315	2.500243	0.01788919	0.0178892	0.0178892
12950	-84.49398	-86.7842	2.290217	0.01945605	0.019456	0.019456
12951	-84.57886	-86.77301	2.19415	0.02017274	0.0201727	0.0201727
12952	-85.43693	-87.05354	1.616617	0.02448131	0.0244813	0.0244813
12953	-85.43693	-87.05354	1.616617	0.02448131	0.0244813	0.0244813
12954	-84.49026	-87.34988	2.859613	0.01520818	0.0152082	0.0152082
12955	-85.0696	-86.89318	1.823586	0.02293726	0.0229373	0.0229373
12956	-84.71741	-86.78645	2.069042	0.02110608	0.0211061	0.0211061
12957	-84.37352	-87.0062	2.63268	0.01690117	0.0169012	0.0169012
12958	-84.37352	-87.0062	2.63268	0.01690117	0.0169012	0.0169012
12959	-84.67667	-87.68508	3.008408	0.01409812	0.0140981	0.0140981
12960	-85.1784	-88.41534	3.236937	0.01239322	0.0123932	0.0123932
12961	-84.90004	-86.8333	1.933265	0.02211902	0.022119	0.022119
12962	-84.42663	-86.81852	2.391884	0.01869758	0.0186976	0.0186976
12963	-84.42663	-86.81852	2.391884	0.01869758	0.0186976	0.0186976
12964	-85.75974	-87.21566	1.455922	0.02568015	0.0256801	0.0256801
12965	-84.50631	-87.38249	2.876182	0.01508457	0.0150846	0.0150846
12966	-84.87233	-86.82478	1.952454	0.02197586	0.0219759	0.0219759
12967	-84.87233	-86.82478	1.952454	0.02197586	0.0219759	0.0219759
12968	-88.12579	-88.64285	0.5170593	0.03268435	0.0326844	0.0326844
12969	-84.62903	-86.77463	2.145602	0.02053492	0.0205349	0.0205349
12970	-86.11085	-87.40624	1.295394	0.02687774	0.0268777	0.0268777
12971	-88.0967	-88.62396	0.5272656	0.03260821	0.0326082	0.0326082
12972	-85.30727	-86.99331	1.686037	0.02396342	0.0239634	0.0239634
12973	-85.30727	-86.99331	1.686037	0.02396342	0.0239634	0.0239634
12974	-84.96289	-86.85407	1.891181	0.02243298	0.022433	0.022433
12975	-84.67042	-86.77897	2.108553	0.02081132	0.0208113	0.0208113
12976	-84.37097	-86.96925	2.598277	0.01715783	0.0171578	0.0171578
12977	-84.50953	-87.3889	2.879372	0.01506077	0.0150608	0.0150608
12978	-85.32201	-86.99998	1.677974	0.02402357	0.0240236	0.0240236
12979	-85.32201	-86.99998	1.677974	0.02402357	0.0240236	0.0240236
12980	-85.1921	-88.43379	3.241694	0.01235774	0.0123577	0.0123577
12981	-84.3754	-86.91121	2.535816	0.01762381	0.0176238	0.0176238
12982	-84.3754	-86.91121	2.535816	0.01762381	0.0176238	0.0176238
12983	-84.3754	-86.91121	2.535816	0.01762381	0.0176238	0.0176238
12984	-84.3754	-86.91121	2.535816	0.01762381	0.0176238	0.0176238
12985	-84.3754	-86.91121	2.535816	0.01762381	0.0176238	0.0176238
12986	-84.53538	-86.77596	2.240586	0.01982631	0.0198263	0.0198263
12987	-84.53538	-86.77596	2.240586	0.01982631	0.0198263	0.0198263
12988	-84.53538	-86.77596	2.240586	0.01982631	0.0198263	0.0198263
12989	-84.65591	-87.65099	2.995081	0.01419754	0.0141975	0.0141975
12990	-84.50391	-86.78162	2.277704	0.0195494	0.0195494	0.0195494
12991	-85.06376	-86.89093	1.827174	0.02291049	0.0229105	0.0229105
12992	-84.38686	-87.07925	2.692396	0.01645567	0.0164557	0.0164557
12993	-84.4769	-86.78977	2.312872	0.01928704	0.019287	0.019287
12994	-84.46583	-86.79428	2.328446	0.01917084	0.0191708	0.0191708
12995	-84.46583	-86.79428	2.328446	0.01917084	0.0191708	0.0191708
12996	-86.40668	-89.94993	3.543252	0.01010802	0.010108	0.010108
12997	-84.49538	-86.78381	2.288433	0.01946936	0.0194694	0.0194694
12998	-84.8522	-86.81887	1.966666	0.02186984	0.0218698	0.0218698
12999	-84.52075	-87.41093	2.890184	0.01498011	0.0149801	0.0149801
13000	-84.70753	-87.7348	3.027273	0.01395738	0.0139574	0.0139574
13001	-84.70753	-87.7348	3.027273	0.01395738	0.0139574	0.0139574
13002	-85.31682	-86.99763	1.680805	0.02400245	0.0240024	0.0240024
13003	-85.29441	-86.98752	1.693113	0.02391063	0.0239106	0.0239106
13004	-85.9098	-89.35062	3.440817	0.01087222	0.0108722	0.0108722
13005	-85.42718	-87.0489	1.621723	0.02444322	0.0244432	0.0244432
13006	-84.9616	-88.11531	3.153706	0.01301415	0.0130142	0.0130142
13007	-86.29255	-87.50919	1.216646	0.02746522	0.0274652	0.0274652
13008	-84.5335	-87.43544	2.901937	0.01489243	0.0148924	0.0148924
13009	-84.6858	-86.78115	2.095348	0.02090983	0.0209098	0.0209098
13010	-84.6858	-86.78115	2.095348	0.02090983	0.0209098	0.0209098
13011	-84.6858	-86.78115	2.095348	0.02090983	0.0209098	0.0209098
13012	-85.27939	-88.55028	3.270888	0.01213994	0.0121399	0.0121399
13013	-85.27939	-88.55028	3.270888	0.01213994	0.0121399	0.0121399
13014	-86.56645	-87.66879	1.102335	0.02831801	0.028318	0.028318
13015	-86.56645	-87.66879	1.102335	0.02831801	0.028318	0.028318
13016	-84.48304	-86.78759	2.304554	0.01934909	0.0193491	0.0193491
13017	-84.48304	-86.78759	2.304554	0.01934909	0.0193491	0.0193491
13018	-84.37287	-87.00002	2.627156	0.01694238	0.0169424	0.0169424
13019	-84.37287	-87.00002	2.627156	0.01694238	0.0169424	0.0169424
13020	-84.68367	-86.78083	2.097163	0.02089629	0.0208963	0.0208963
13021	-84.68367	-86.78083	2.097163	0.02089629	0.0208963	0.0208963
13022	-85.42634	-87.0485	1.622164	0.02443993	0.0244399	0.0244399
13023	-84.40604	-87.14615	2.740106	0.01609974	0.0160997	0.0160997
13024	-84.40604	-87.14615	2.740106	0.01609974	0.0160997	0.0160997
13025	-85.63903	-87.1533	1.514266	0.02524488	0.0252449	0.0252449
13026	-84.38607	-86.87486	2.488785	0.01797467	0.0179747	0.0179747
13027	-84.38607	-86.87486	2.488785	0.01797467	0.0179747	0.0179747
13028	-84.38607	-86.87486	2.488785	0.01797467	0.0179747	0.0179747
13029	-84.58076	-86.77299	2.192223	0.02018711	0.0201871	0.0201871
13030	-84.37342	-86.92324	2.549819	0.01751933	0.0175193	0.0175193
13031	-84.54243	-87.4523	2.909867	0.01483326	0.0148333	0.0148333
13032	-84.60218	-86.7732	2.171015	0.02034534	0.0203453	0.0203453
13033	-85.61634	-87.14179	1.525452	0.02516143	0.0251614	0.0251614
13034	-85.58078	-87.1239	1.543122	0.02502961	0.0250296	0.0250296
13035	-84.96976	-86.85645	1.886689	0.02246649	0.0224665	0.0224665
13036	-84.39498	-87.11001	2.715027	0.01628684	0.0162868	0.0162868
13037	-85.51118	-87.08944	1.578263	0.02476744	0.0247674	0.0247674
13038	-85.51118	-87.08944	1.578263	0.02476744	0.0247674	0.0247674
13039	-84.52479	-86.77748	2.252689	0.01973601	0.019736	0.019736
13040	-85.13493	-88.35642	3.221489	0.01250847	0.0125085	0.0125085
13041	-84.749	-86.79275	2.043746	0.0212948	0.0212948	0.0212948
13042	-84.749	-86.79275	2.043746	0.0212948	0.0212948	0.0212948
13043	-84.749	-86.79275	2.043746	0.0212948	0.0212948	0.0212948
13044	-84.72981	-86.78881	2.059004	0.02118097	0.021181	0.021181
13045	-85.12367	-86.91456	1.790887	0.0231812	0.0231812	0.0231812
13046	-86.03242	-87.36264	1.33022	0.02661792	0.0266179	0.0266179
13047	-85.93384	-87.30863	1.374785	0.02628545	0.0262855	0.0262855
13048	-84.99575	-86.86564	1.869885	0.02259186	0.0225919	0.0225919
13049	-85.05751	-86.88854	1.831029	0.02288173	0.0228817	0.0228817
13050	-85.05751	-86.88854	1.831029	0.02288173	0.0228817	0.0228817
13051	-84.90973	-88.0408	3.131063	0.01318308	0.0131831	0.0131831
13052	-84.63083	-86.77477	2.143934	0.02054736	0.0205474	0.0205474
13053	-84.63083	-86.77477	2.143934	0.02054736	0.0205474	0.0205474
13054	-85.10522	-88.31583	3.210609	0.01258964	0.0125896	0.0125896
13055	-84.95975	-88.11266	3.152917	0.01302004	0.01302	0.01302
13056	-85.80117	-87.23748	1.43631	0.02582645	0.0258265	0.0258265
13057	-84.49937	-86.78274	2.283379	0.01950706	0.0195071	0.0195071
13058	-84.53595	-87.44008	2.904133	0.01487604	0.014876	0.014876
13059	-84.53595	-87.44008	2.904133	0.01487604	0.014876	0.014876
13060	-84.3776	-87.03479	2.657191	0.01671831	0.0167183	0.0167183
13061	-84.3776	-87.03479	2.657191	0.01671831	0.0167183	0.0167183
13062	-84.37824	-86.89854	2.520303	0.01773953	0.0177395	0.0177395
13063	-84.46928	-87.30525	2.835972	0.01538455	0.0153845	0.0153845
13064	-84.41207	-87.1641	2.752031	0.01601077	0.0160108	0.0160108
13065	-84.66769	-86.77861	2.110925	0.02079362	0.0207936	0.0207936
13066	-84.66769	-86.77861	2.110925	0.02079362	0.0207936	0.0207936
13067	-84.66769	-86.77861	2.110925	0.02079362	0.0207936	0.0207936
13068	-86.30758	-87.51782	1.210241	0.027513	0.027513	0.027513
13069	-84.41628	-86.8282	2.411926	0.01854806	0.0185481	0.0185481
13070	-84.45526	-86.79938	2.34412	0.01905392	0.0190539	0.0190539
13071	-84.45526	-86.79938	2.34412	0.01905392	0.0190539	0.0190539
13072	-84.37411	-87.01112	2.637011	0.01686886	0.0168689	0.0168689
13073	-84.40847	-87.1535	2.745029	0.01606301	0.016063	0.016063
13074	-84.93301	-86.84396	1.910949	0.0222855	0.0222855	0.0222855
13075	-85.70586	-89.09788	3.392023	0.01123623	0.0112362	0.0112362
13076	-84.98117	-86.86045	1.879278	0.02252178	0.0225218	0.0225218
13077	-84.98117	-86.86045	1.879278	0.02252178	0.0225218	0.0225218
13078	-85.15789	-88.38761	3.229715	0.0124471	0.0124471	0.0124471
13079	-84.88438	-86.82844	1.944061	0.02203848	0.0220385	0.0220385
13080	-84.81661	-87.90343	3.086823	0.01351312	0.0135131	0.0135131
13081	-84.94902	-86.84933	1.900304	0.02236492	0.0223649	0.0223649
13082	-84.47494	-86.79051	2.315579	0.01926684	0.0192668	0.0192668
13083	-84.47494	-86.79051	2.315579	0.01926684	0.0192668	0.0192668
13084	-84.47494	-86.79051	2.315579	0.01926684	0.0192668	0.0192668
13085	-84.5385	-87.44491	2.906407	0.01485908	0.0148591	0.0148591
13086	-85.02853	-86.87761	1.849083	0.02274704	0.022747	0.022747
13087	-87.12974	-88.00997	0.8802325	0.02997497	0.029975	0.029975
13088	-87.12974	-88.00997	0.8802325	0.02997497	0.029975	0.029975
13089	-84.69222	-87.71027	3.01805	0.01402619	0.0140262	0.0140262
13090	-84.37118	-86.97611	2.604934	0.01710817	0.0171082	0.0171082
13091	-84.41065	-87.15997	2.749317	0.01603102	0.016031	0.016031
13092	-84.41065	-87.15997	2.749317	0.01603102	0.016031	0.016031
13093	-84.94878	-86.84924	1.900464	0.02236372	0.0223637	0.0223637
13094	-86.36988	-87.55376	1.183871	0.02770973	0.0277097	0.0277097
13095	-84.51475	-87.3992	2.884458	0.01502283	0.0150228	0.0150228
13096	-84.51475	-87.3992	2.884458	0.01502283	0.0150228	0.0150228
13097	-84.43232	-86.81394	2.381625	0.01877412	0.0187741	0.0187741
13098	-84.43232	-86.81394	2.381625	0.01877412	0.0187741	0.0187741
13099	-87.61798	-88.31635	0.6983706	0.03133171	0.0313317	0.0313317
13100	-84.48309	-86.78757	2.304484	0.01934961	0.0193496	0.0193496
13101	-84.48309	-86.78757	2.304484	0.01934961	0.0193496	0.0193496
13102	-84.37317	-87.00296	2.629791	0.01692272	0.0169227	0.0169227
13103	-84.37317	-87.00296	2.629791	0.01692272	0.0169227	0.0169227
13104	-84.37317	-87.00296	2.629791	0.01692272	0.0169227	0.0169227
13105	-86.35459	-87.54491	1.190318	0.02766163	0.0276616	0.0276616
13106	-86.35459	-87.54491	1.190318	0.02766163	0.0276616	0.0276616
13107	-86.35459	-87.54491	1.190318	0.02766163	0.0276616	0.0276616
13108	-85.35779	-87.01638	1.658591	0.02416817	0.0241682	0.0241682
13109	-84.39524	-87.11093	2.715686	0.01628192	0.0162819	0.0162819
13110	-85.0489	-86.88526	1.836361	0.02284196	0.022842	0.022842
13111	-84.37398	-87.01005	2.636078	0.01687582	0.0168758	0.0168758
13112	-84.37398	-87.01005	2.636078	0.01687582	0.0168758	0.0168758
13113	-84.37398	-87.01005	2.636078	0.01687582	0.0168758	0.0168758
13114	-84.41301	-86.8317	2.418683	0.01849765	0.0184977	0.0184977
13115	-84.41177	-87.16322	2.751451	0.0160151	0.0160151	0.0160151
13116	-84.81432	-86.8084	1.994084	0.02166529	0.0216653	0.0216653
13117	-84.37379	-86.92066	2.546878	0.01754127	0.0175413	0.0175413
13118	-84.37379	-86.92066	2.546878	0.01754127	0.0175413	0.0175413
13119	-84.8483	-86.81775	1.969444	0.02184911	0.0218491	0.0218491
13120	-85.449	-87.05932	1.610317	0.02452831	0.0245283	0.0245283
13121	-85.449	-87.05932	1.610317	0.02452831	0.0245283	0.0245283
13122	-85.449	-87.05932	1.610317	0.02452831	0.0245283	0.0245283
13123	-85.00865	-86.8703	1.861648	0.02265331	0.0226533	0.0226533
13124	-85.00865	-86.8703	1.861648	0.02265331	0.0226533	0.0226533
13125	-85.00865	-86.8703	1.861648	0.02265331	0.0226533	0.0226533
13126	-84.69455	-87.71401	3.019466	0.01401563	0.0140156	0.0140156
13127	-84.87521	-87.99046	3.115247	0.01330107	0.0133011	0.0133011
13128	-84.38482	-86.87799	2.493165	0.01794199	0.017942	0.017942
13129	-84.38482	-86.87799	2.493165	0.01794199	0.017942	0.017942
13130	-84.70611	-87.73255	3.026433	0.01396365	0.0139637	0.0139637
13131	-84.70611	-87.73255	3.026433	0.01396365	0.0139637	0.0139637
13132	-84.49186	-86.78481	2.292953	0.01943564	0.0194356	0.0194356
13133	-84.49186	-86.78481	2.292953	0.01943564	0.0194356	0.0194356
13134	-84.70473	-86.7842	2.079473	0.02102827	0.0210283	0.0210283
13135	-84.58015	-86.77299	2.192847	0.02018246	0.0201825	0.0201825
13136	-85.43059	-87.05052	1.619935	0.02445656	0.0244566	0.0244566
13137	-85.12925	-86.91682	1.787569	0.02320596	0.023206	0.023206
13138	-85.12925	-86.91682	1.787569	0.02320596	0.023206	0.023206
13139	-85.12925	-86.91682	1.787569	0.02320596	0.023206	0.023206
13140	-85.44817	-88.77073	3.322563	0.01175443	0.0117544	0.0117544
13141	-84.94868	-88.09687	3.148184	0.01305535	0.0130553	0.0130553
13142	-85.71032	-87.1899	1.479587	0.0255036	0.0255036	0.0255036
13143	-84.75387	-86.7938	2.03993	0.02132326	0.0213233	0.0213233
13144	-84.41527	-86.82925	2.413979	0.01853275	0.0185327	0.0185327
13145	-84.39456	-86.85735	2.462784	0.01816864	0.0181686	0.0181686
13146	-84.57483	-86.77309	2.198265	0.02014204	0.020142	0.020142
13147	-84.57483	-86.77309	2.198265	0.02014204	0.020142	0.020142
13148	-84.75005	-87.80173	3.05168	0.0137753	0.0137753	0.0137753
13149	-84.38776	-87.08293	2.695172	0.01643496	0.016435	0.016435
13150	-84.38776	-87.08293	2.695172	0.01643496	0.016435	0.016435
13151	-84.37089	-86.96137	2.590477	0.01721602	0.017216	0.017216
13152	-84.43719	-86.81037	2.373173	0.01883717	0.0188372	0.0188372
13153	-84.59943	-86.77312	2.173688	0.02032539	0.0203254	0.0203254
13154	-84.67486	-86.77957	2.104709	0.02083999	0.02084	0.02084
13155	-84.67486	-86.77957	2.104709	0.02083999	0.02084	0.02084
13156	-84.67486	-86.77957	2.104709	0.02083999	0.02084	0.02084
13157	-84.66617	-87.66791	3.001737	0.01414789	0.0141479	0.0141479
13158	-84.66988	-86.7789	2.109017	0.02080785	0.0208079	0.0208079
13159	-84.66988	-86.7789	2.109017	0.02080785	0.0208079	0.0208079
13160	-84.66988	-86.7789	2.109017	0.02080785	0.0208079	0.0208079
13161	-84.44863	-86.80304	2.354415	0.01897711	0.0189771	0.0189771
13162	-84.81104	-86.80754	1.996503	0.02164725	0.0216472	0.0216472
13163	-85.4075	-87.03959	1.632086	0.02436591	0.0243659	0.0243659
13164	-84.3755	-86.91066	2.535156	0.01762873	0.0176287	0.0176287
13165	-84.3755	-86.91066	2.535156	0.01762873	0.0176287	0.0176287
13166	-84.3755	-86.91066	2.535156	0.01762873	0.0176287	0.0176287
13167	-84.47451	-86.79068	2.316173	0.01926241	0.0192624	0.0192624
13168	-84.47451	-86.79068	2.316173	0.01926241	0.0192624	0.0192624
13169	-84.47451	-86.79068	2.316173	0.01926241	0.0192624	0.0192624
13170	-84.47451	-86.79068	2.316173	0.01926241	0.0192624	0.0192624
13171	-84.58899	-87.53685	2.947853	0.01454988	0.0145499	0.0145499
13172	-84.49687	-86.7834	2.286535	0.01948352	0.0194835	0.0194835
13173	-84.59477	-86.77302	2.178254	0.02029132	0.0202913	0.0202913
13174	-86.13246	-89.6217	3.489233	0.01051102	0.010511	0.010511
13175	-85.41568	-88.72873	3.31305	0.0118254	0.0118254	0.0118254
13176	-85.41143	-88.72322	3.311791	0.01183479	0.0118348	0.0118348
13177	-88.36704	-92.1901	3.823064	0.008020534	0.00802053	0.00802053
13178	-86.66039	-90.24914	3.588743	0.009768644	0.00976864	0.00976864
13179	-86.18841	-89.68913	3.500717	0.01042534	0.0104253	0.0104253
13180	-84.6803	-87.69099	3.010685	0.01408113	0.0140811	0.0140811
13181	-84.70071	-87.72391	3.023198	0.01398779	0.0139878	0.0139878
13182	-84.64832	-86.77636	2.12804	0.02066594	0.0206659	0.0206659
13183	-87.40216	-88.17989	0.7777288	0.03073968	0.0307397	0.0307397
13184	-85.51696	-87.09228	1.575313	0.02478945	0.0247894	0.0247894
13185	-85.51696	-87.09228	1.575313	0.02478945	0.0247894	0.0247894
13186	-85.51696	-87.09228	1.575313	0.02478945	0.0247894	0.0247894
13187	-84.3807	-87.05153	2.670828	0.01661657	0.0166166	0.0166166
13188	-84.3807	-87.05153	2.670828	0.01661657	0.0166166	0.0166166
13189	-87.18012	-90.85149	3.671373	0.009152195	0.0091522	0.0091522
13190	-87.70286	-91.44629	3.743436	0.008614587	0.00861459	0.00861459
13191	-84.42911	-87.21053	2.781415	0.01579156	0.0157916	0.0157916
13192	-84.42911	-87.21053	2.781415	0.01579156	0.0157916	0.0157916
13193	-84.69181	-86.78207	2.090263	0.02094777	0.0209478	0.0209478
13194	-84.69181	-86.78207	2.090263	0.02094777	0.0209478	0.0209478
13195	-84.49005	-87.34943	2.859384	0.01520988	0.0152099	0.0152099
13196	-84.49005	-87.34943	2.859384	0.01520988	0.0152099	0.0152099
13197	-84.49005	-87.34943	2.859384	0.01520988	0.0152099	0.0152099
13198	-84.37249	-86.93081	2.558319	0.01745592	0.0174559	0.0174559
13199	-84.78114	-86.80004	2.018902	0.02148014	0.0214801	0.0214801
13200	-84.78114	-86.80004	2.018902	0.02148014	0.0214801	0.0214801
13201	-84.78114	-86.80004	2.018902	0.02148014	0.0214801	0.0214801
13202	-84.41955	-86.82494	2.40539	0.01859683	0.0185968	0.0185968
13203	-84.85388	-87.95902	3.105144	0.01337644	0.0133764	0.0133764
13204	-85.02564	-88.20567	3.180032	0.01281775	0.0128178	0.0128178
13205	-84.3712	-86.94796	2.576759	0.01731836	0.0173184	0.0173184
13206	-84.3712	-86.94796	2.576759	0.01731836	0.0173184	0.0173184
13207	-84.40379	-86.84302	2.439229	0.01834438	0.0183444	0.0183444
13208	-84.40379	-86.84302	2.439229	0.01834438	0.0183444	0.0183444
13209	-84.40379	-86.84302	2.439229	0.01834438	0.0183444	0.0183444
13210	-84.38193	-87.05754	2.675607	0.01658092	0.0165809	0.0165809
13211	-84.38193	-87.05754	2.675607	0.01658092	0.0165809	0.0165809
13212	-84.97604	-86.85864	1.882604	0.02249696	0.022497	0.022497
13213	-84.97604	-86.85864	1.882604	0.02249696	0.022497	0.022497
13214	-84.97604	-86.85864	1.882604	0.02249696	0.022497	0.022497
13215	-84.79998	-86.80469	2.00471	0.02158602	0.021586	0.021586
13216	-85.13657	-88.35865	3.222079	0.01250407	0.0125041	0.0125041
13217	-84.46431	-86.79496	2.330648	0.01915442	0.0191544	0.0191544
13218	-84.46431	-86.79496	2.330648	0.01915442	0.0191544	0.0191544
13219	-84.46431	-86.79496	2.330648	0.01915442	0.0191544	0.0191544
13220	-84.69188	-87.70972	3.017839	0.01402777	0.0140278	0.0140278
13221	-84.44113	-87.24056	2.799432	0.01565715	0.0156571	0.0156571
13222	-85.42837	-87.04947	1.621098	0.02444788	0.0244479	0.0244479
13223	-85.41007	-87.0408	1.630729	0.02437603	0.024376	0.024376
13224	-84.71623	-87.74864	3.032409	0.01391907	0.0139191	0.0139191
13225	-84.73302	-87.77513	3.042109	0.0138467	0.0138467	0.0138467
13226	-84.87484	-86.82554	1.950699	0.02198896	0.021989	0.021989
13227	-84.87484	-86.82554	1.950699	0.02198896	0.021989	0.021989
13228	-84.39015	-87.0923	2.702154	0.01638287	0.0163829	0.0163829
13229	-84.39015	-87.0923	2.702154	0.01638287	0.0163829	0.0163829
13230	-84.63464	-86.77508	2.140434	0.02057348	0.0205735	0.0205735
13231	-84.63464	-86.77508	2.140434	0.02057348	0.0205735	0.0205735
13232	-84.63464	-86.77508	2.140434	0.02057348	0.0205735	0.0205735
13233	-84.63464	-86.77508	2.140434	0.02057348	0.0205735	0.0205735
13234	-84.59941	-86.77312	2.173706	0.02032525	0.0203253	0.0203253
13235	-85.33777	-87.00717	1.669401	0.02408753	0.0240875	0.0240875
13236	-84.85359	-86.81927	1.965677	0.02187721	0.0218772	0.0218772
13237	-84.70098	-86.78356	2.082587	0.02100503	0.021005	0.021005
13238	-84.70098	-86.78356	2.082587	0.02100503	0.021005	0.021005
13239	-84.70098	-86.78356	2.082587	0.02100503	0.021005	0.021005
13240	-84.70098	-86.78356	2.082587	0.02100503	0.021005	0.021005
13241	-84.70098	-86.78356	2.082587	0.02100503	0.021005	0.021005
13242	-84.37095	-86.96809	2.597141	0.0171663	0.0171663	0.0171663
13243	-84.47728	-86.78963	2.312348	0.01929094	0.0192909	0.0192909
13244	-85.09956	-88.30806	3.208503	0.01260535	0.0126054	0.0126054
13245	-86.0682	-87.38247	1.314264	0.02673696	0.026737	0.026737
13246	-86.0682	-87.38247	1.314264	0.02673696	0.026737	0.026737
13247	-84.80922	-86.80707	1.997847	0.02163721	0.0216372	0.0216372
13248	-84.80922	-86.80707	1.997847	0.02163721	0.0216372	0.0216372
13249	-84.51128	-87.39237	2.881091	0.01504794	0.0150479	0.0150479
13250	-84.45044	-87.26272	2.812277	0.01556132	0.0155613	0.0155613
13251	-84.45044	-87.26272	2.812277	0.01556132	0.0155613	0.0155613
13252	-86.53568	-90.10254	3.566867	0.009931842	0.00993184	0.00993184
13253	-86.53568	-90.10254	3.566867	0.009931842	0.00993184	0.00993184
13254	-84.45063	-87.26317	2.812534	0.0155594	0.0155594	0.0155594
13255	-84.45063	-87.26317	2.812534	0.0155594	0.0155594	0.0155594
13256	-84.68075	-86.7804	2.099651	0.02087773	0.0208777	0.0208777
13257	-84.88954	-86.83003	1.940487	0.02206514	0.0220651	0.0220651
13258	-84.40309	-86.844	2.440909	0.01833184	0.0183318	0.0183318
13259	-86.1649	-87.4366	1.271698	0.02705451	0.0270545	0.0270545
13260	-84.4144	-86.83018	2.415782	0.01851929	0.0185193	0.0185193
13261	-84.40597	-87.14594	2.739965	0.01610079	0.0161008	0.0161008
13262	-85.90965	-89.35043	3.440783	0.01087247	0.0108725	0.0108725
13263	-85.25197	-88.51389	3.261919	0.01220685	0.0122069	0.0122069
13264	-84.39987	-87.12659	2.726725	0.01619956	0.0161996	0.0161996
13265	-84.40198	-87.13345	2.731467	0.01616419	0.0161642	0.0161642
13266	-84.40198	-87.13345	2.731467	0.01616419	0.0161642	0.0161642
13267	-84.40198	-87.13345	2.731467	0.01616419	0.0161642	0.0161642
13268	-84.40198	-87.13345	2.731467	0.01616419	0.0161642	0.0161642
13269	-84.38231	-87.05932	2.677011	0.01657045	0.0165704	0.0165704
13270	-85.47767	-87.07312	1.595457	0.02463917	0.0246392	0.0246392
13271	-85.47767	-87.07312	1.595457	0.02463917	0.0246392	0.0246392
13272	-85.64217	-87.1549	1.512725	0.02525638	0.0252564	0.0252564
13273	-86.58915	-87.68222	1.093073	0.02838711	0.0283871	0.0283871
13274	-86.10139	-87.40096	1.299564	0.02684662	0.0268466	0.0268466
13275	-85.24822	-88.5089	3.26068	0.0122161	0.0122161	0.0122161
13276	-85.24822	-88.5089	3.26068	0.0122161	0.0122161	0.0122161
13277	-84.38594	-86.87518	2.489235	0.01797131	0.0179713	0.0179713
13278	-84.44309	-86.80642	2.363323	0.01891065	0.0189107	0.0189107
13279	-84.44309	-86.80642	2.363323	0.01891065	0.0189107	0.0189107
13280	-84.85114	-86.81856	1.967423	0.02186419	0.0218642	0.0218642
13281	-84.85114	-86.81856	1.967423	0.02186419	0.0218642	0.0218642
13282	-84.85114	-86.81856	1.967423	0.02186419	0.0218642	0.0218642
13283	-84.85114	-86.81856	1.967423	0.02186419	0.0218642	0.0218642
13284	-85.61436	-87.14079	1.52643	0.02515413	0.0251541	0.0251541
13285	-84.38642	-87.07745	2.69103	0.01646586	0.0164659	0.0164659
13286	-84.38642	-87.07745	2.69103	0.01646586	0.0164659	0.0164659
13287	-84.38642	-87.07745	2.69103	0.01646586	0.0164659	0.0164659
13288	-84.38642	-87.07745	2.69103	0.01646586	0.0164659	0.0164659
13289	-84.38642	-87.07745	2.69103	0.01646586	0.0164659	0.0164659
13290	-84.37772	-87.03551	2.657782	0.0167139	0.0167139	0.0167139
